Timestamp,Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2),Gyro x (rad/s),Gyro y (rad/s),Gyro z (rad/s),Beccheggio/Pitch (rad/s),Rollio/Roll (rad/s),Imbardata/Yaw (rad/s),Mag x (microTesla),Mag y (microTesla),Mag z (microTesla),Altitudine (m),Pressione (milliBar)
0.017720703125,0.1287115739785134,-0.0538372059864923,0.007025368592143,-0.010191704146564,0.0122908800840377,0.0240717977285385,0.0579122512278545,0.0414455338517164,0.8615294526764493,14.972972869873049,-19.26582336425781,-34.593170166015625,0.0,1013.6798095703124
0.027789794921875,0.1203890417153015,-0.0439368299473077,0.0002384849309921,-0.010292106308043,-0.0236990787088871,0.0122492257505655,0.0578230253007372,0.0413323928558592,0.8616977103546644,14.977359771728516,-18.907730102539062,-34.100067138671875,0.0,1013.6798095703124
0.037858642578125,0.1396757433243095,-0.0374465911451727,-0.0326402868419885,-0.0045886794105172,-0.0482574179768562,0.0117890313267707,0.057767585990187,0.0409362177780047,0.8618236006216243,14.85624885559082,-19.18182373046875,-34.249053955078125,0.0,1013.6798095703124
0.0479267578125,0.172256737727113,-0.031451369318366,-0.0538514171749353,0.0040872832760214,-0.0507119782269001,0.005238905083388,0.057799150155107,0.0404202929731818,0.8619053256944468,15.0078125,-19.76935577392578,-34.230072021484375,0.0,1013.6798095703124
0.05799560546875,0.1132461842233315,0.0251518307827413,-0.0168868373930454,0.0016036191955208,-0.0501993186771869,0.0017387121915817,0.0578643886882471,0.0399363950661245,0.8619362759177075,14.796411514282228,-19.993194580078125,-34.438690185546875,0.0,1013.6798095703124
0.068064697265625,0.0734794430349022,0.0468023023810237,0.0431470678091049,-0.0139995422214269,-0.0366990864276886,0.0054938928224146,0.057844310069077,0.0395042855916347,0.8619795134815375,14.857717514038086,-19.826637268066406,-34.168365478515625,0.0,1013.6798095703124
0.078134033203125,0.0954093526290729,0.0731601479526609,0.0603799421608448,-0.0239333994686603,-0.0082911476492881,0.0070132254622876,0.0576783910989708,0.0392965906374696,0.8620401858172952,14.920717239379885,-19.931785583496094,-34.486541748046875,0.0,1013.6798095703124
0.088201904296875,0.0639446854377165,0.0977482439054176,0.0313140066742897,-0.0220245644450187,0.0087101003155112,0.0105646923184394,0.05745398234359,0.039330841777944,0.8621411760030515,14.912603378295898,-19.966758728027344,-34.412689208984375,0.0,1013.6798095703124
0.098270751953125,0.0273307822570204,0.1498277925696224,-0.0184638774514198,-0.0173336714506149,0.0056045874953269,0.007184075191617,0.0572711552243852,0.0394632534037964,0.8622339039352009,14.962177276611328,-19.598876953125,-34.289398193359375,0.0,1013.6798095703124
0.10833984375,0.0029497166510671,0.119129762369208,-0.0768044227391481,-0.0045378440991044,0.0062680440023541,0.0107464650645852,0.0571771687508586,0.0395538044727108,0.8623249846299943,14.612619400024414,-19.5767822265625,-34.070159912109375,0.0,1013.6798095703124
0.11840869140625,0.0124655138194561,0.0671022726858034,-0.0645861616790294,0.0067172059789299,0.0037641394883394,0.0119771109893918,0.0572124791271418,0.0396366052719255,0.8624290246432522,14.61117935180664,-19.56137084960937,-34.211639404296875,0.0,1013.6798095703124
0.1284765625,0.0199652219250798,0.0373322075178846,-0.0001963993549346,0.0154271889477968,-0.0001602708362042,0.0060707726515829,0.0573355508383839,0.039726839707998,0.8625171986593706,14.714559555053713,-19.58959197998047,-34.078643798828125,0.0,1013.6798095703124
0.1385458984375,-0.0084479852737858,0.0367461147256195,0.0865098241955041,0.0151760531589388,-0.0041550127789378,-0.0021221756469458,0.0574743779117051,0.039740615799429,0.8625306200378348,14.636482238769531,-19.7711181640625,-34.312896728515625,0.0,1013.6798095703124
0.148614501953125,0.0035634281026199,0.0269451074076816,0.1264233169108629,0.0065721115097403,-0.0055941957980394,-0.0048305909149348,0.0575584674723977,0.0397213837980209,0.8624953049420725,14.825441360473633,-19.80943298339844,-34.081756591796875,0.0,1013.6798095703124
0.158683837890625,0.0183331637438386,-0.0317103125154972,0.0890413884997367,0.0001067547127604,-0.0133357383310794,-0.0135830696672201,0.0575587222141267,0.0396494405201979,0.862407177716121,14.943439483642578,-19.550506591796875,-33.631561279296875,0.0,1013.6798095703124
0.1687529296875,0.0332288638522848,-0.0463216427246108,0.0738689538091421,-0.0130950678139925,-0.007563336752355,-0.0190795678645372,0.0574571589060686,0.0395643869055439,0.8622320697390053,14.84992790222168,-19.721778869628903,-33.621978759765625,0.0,1013.6798095703124
0.178820556640625,0.0184406427063047,-0.0359939446514472,0.0706949999481439,-0.0214715078473091,0.0087695643305778,-0.0241696666926145,0.0572281765739711,0.0395918088079546,0.8620158035682378,14.854598999023438,-19.533920288085938,-33.957183837890625,0.0,1013.6798095703124
0.188889892578125,-0.0168335363032296,-0.0222428480008617,0.0966553706347942,-0.0238845162093639,0.0277631524950265,-0.0260750763118267,0.056951484643426,0.0398012057308321,0.8617700512223366,14.833505630493164,-19.586898803710938,-34.029266357421875,0.0,1013.6798095703124
0.198958740234375,-0.0147636346939951,-0.0156323803525418,0.0971259107559919,-0.0278214663267135,0.0424329116940498,-0.0189439319074153,0.0566637960566326,0.0401549119776042,0.8615578868790396,14.786731719970703,-19.563438415527344,-34.110443115234375,0.0,1013.6798095703124
0.20902783203125,-0.0019965441120788,-0.0532944774119183,0.0973871920406818,-0.0199863910675048,0.0501167997717857,-0.0198461469262838,0.0564087405237754,0.0406083025829053,0.8613615960121894,14.724864959716797,-19.86539459228516,-33.825775146484375,0.0,1013.6798095703124
