time,seconds_elapsed,relativeAltitude,pressure
1740773074710891800,-0.560108154296875,0,1015.9129333496094
1740773075714601700,0.443601806640625,0.06341552734375,1015.9049987792969
1740773076718492700,1.44749267578125,0.13211631774902344,1015.8971405029297
1740773077720807700,2.4498076171875,0.21666908264160156,1015.8868408203125
1740773078727676700,3.4566767578125,0.21666908264160156,1015.8868408203125
1740773079734534700,4.46353466796875,0.18496131896972656,1015.8908843994141
1740773080284953900,5.013953857421875,0.18496131896972656,1015.8908843994141
1740773081291818500,6.020818603515625,0.19553184509277344,1015.8893585205078
1740773082298673700,7.027673583984375,0.2061004638671875,1015.8878326416016
1740773083305538600,8.03453857421875,0.27480125427246094,1015.8798217773438
1740773084312337700,9.041337646484376,0.32236289978027344,1015.8743286132812
1740773085319269600,10.04826953125,0.3804931640625,1015.8668518066406
1740773086324146000,11.05314599609375,0.3963470458984375,1015.8650207519531
1740773087329778700,12.05877880859375,0.3963470458984375,1015.8650207519531
1740773088331948800,13.06094873046875,0.348785400390625,1015.8706665039062
1740773089336519700,14.065519775390625,0.3329315185546875,1015.8730316162109
1740773090340957700,15.069957763671875,0.32236289978027344,1015.8739471435547
1740773091343550700,16.07255078125,0.31707763671875,1015.8744812011719
1740773092347509500,17.076509521484375,0.31707763671875,1015.8744812011719
1740773093354020900,18.083020751953125,0.32236289978027344,1015.8743286132812
1740773094359927600,19.088927490234376,0.32236289978027344,1015.8743286132812
1740773095365220900,20.094220947265626,0.30650901794433594,1015.8759307861328
1740773096367505700,21.096505615234374,0.30650901794433594,1015.8759307861328
1740773097371636700,22.10063671875,0.31707763671875,1015.8748626708984
1740773098374491600,23.10349169921875,0.31707763671875,1015.8748626708984
1740773099377027800,24.10602783203125,0.31707763671875,1015.8748626708984
1740773100381900800,25.11090087890625,0.32764625549316406,1015.8734130859375
1740773101386249700,26.115249755859374,0.32764625549316406,1015.8734130859375
1740773102393074000,27.122073974609375,0.285369873046875,1015.8783721923828
1740773103399977700,28.128977783203126,0.253662109375,1015.8824157714844
1740773104406826800,29.13582666015625,0.23252296447753906,1015.8848571777344
1740773105410410800,30.13941064453125,0.17967796325683594,1015.8911895751953
