0,1,2
1.6328932,0.14565106,0.0
1.6234252,0.14762278,0.0
1.6340224,0.14668904,0.0
1.6480491,0.14749402,0.0
1.656488,0.14661165,0.0
1.6618959,0.15435277,0.0
1.6620663,0.15186095,0.0
1.6430494,0.15524535,0.0
1.634128,0.15196095,0.0
1.6480031,0.14983025,0.0
1.6538092,0.14046107,0.0
1.666323,0.14253731,0.0
1.6645026,0.14975649,0.0
1.6583133,0.1400927,0.0
1.6609088,0.13425851,0.0
1.6549917,0.12548202,0.0
1.6524521,0.123756334,0.0
1.6322852,0.114725545,0.0
1.611378,0.103288025,0.0
1.6103327,0.09908577,0.0
1.6060747,0.09505233,0.0
1.5990759,0.09512004,0.0
1.6052125,0.10952701,0.0
1.6138041,0.11506741,0.0
1.6240166,0.11741238,0.0
1.6192658,0.114225656,0.0
1.6346711,0.12045493,0.0
1.630701,0.1039325,0.0
1.6333165,0.10808417,0.0
1.6212376,0.10619715,0.0
1.601577,0.10100244,0.0
1.5892925,0.091517374,0.0
1.5895556,0.09789797,0.0
1.5578824,0.07948809,0.0
1.5685092,0.083691485,0.0
1.5783719,0.08855603,0.0
1.5830802,0.097317934,0.0
1.5695078,0.09695788,0.0
1.5791796,0.109472826,0.0
1.5786673,0.11292826,0.0
1.5551287,0.102629766,0.0
1.5454811,0.09674218,0.0
1.5239167,0.086051054,0.0
1.5275939,0.09503013,0.0
1.5541011,0.09062236,0.0
1.5554335,0.08788544,0.0
1.568218,0.09506701,0.0
1.5546212,0.101211205,0.0
1.5372665,0.105892844,0.0
1.5427212,0.115633965,0.0
1.5389392,0.111973256,0.0
1.5366153,0.10279342,0.0
1.5381021,0.09033216,0.0
1.5710069,0.11021016,0.0
1.5569019,0.096989706,0.0
1.5599316,0.09627736,0.0
1.564672,0.09880493,0.0
1.5615752,0.10102465,0.0
1.5429419,0.095189765,0.0
1.5393829,0.1018053,0.0
1.5036323,0.064874515,0.0
1.5061351,0.05760584,0.0
1.5165704,0.06262333,0.0
1.5248125,0.07088597,0.0
1.5326321,0.07055721,0.0
1.5442482,0.0768629,0.0
1.5553967,0.09291772,0.0
1.5435672,0.08960299,0.0
1.5392405,0.088318005,0.0
1.5251139,0.07320294,0.0
1.5306852,0.07091885,0.0
1.5236777,0.06516727,0.0
1.5260925,0.07104821,0.0
1.5073053,0.06132938,0.0
1.5056798,0.059081532,0.0
1.4966534,0.051098533,0.0
1.5117732,0.07461623,0.0
1.509015,0.0735182,0.0
1.5086342,0.0663882,0.0
1.5198205,0.068821914,0.0
1.5046041,0.05526957,0.0
1.4899932,0.04325013,0.0
1.5074614,0.06435594,0.0
1.5130969,0.06948581,0.0
1.517706,0.07575949,0.0
1.5093263,0.06796338,0.0
1.5429989,0.0921074,0.0
1.4949064,0.054952376,0.0
1.4998055,0.059483364,0.0
1.5065448,0.06651889,0.0
1.5066407,0.07358939,0.0
1.501846,0.07208484,0.0
1.5063752,0.08737852,0.0
1.4958016,0.09084503,0.0
1.4675133,0.071344405,0.0
1.4736749,0.070253536,0.0
1.4817812,0.05509834,0.0
1.4999661,0.06462086,0.0
1.5033914,0.06433329,0.0
1.5171227,0.07667913,0.0
1.497245,0.060014248,0.0
1.4990522,0.05220344,0.0
1.4862227,0.036644295,0.0
1.4966557,0.045003988,0.0
1.4926975,0.039542496,0.0
1.4913068,0.039732613,0.0
1.5044317,0.05171687,0.0
1.4837267,0.03955538,0.0
1.4657378,0.025194347,0.0
1.4759927,0.03366445,0.0
1.4651754,0.02791506,0.0
1.459227,0.024116322,0.0
1.4362569,0.00448817,0.0
1.4868001,0.046476513,0.0
1.449833,0.014811516,0.0
1.4621695,0.027458936,0.0
