Timestamp,Acc x (g),Acc y (g),Acc z (g),Gyro x (deg/s),Gyro y (deg/s),Gyro z (deg/s),Beccheggio/Pitch (deg/s),Rollio/Roll (deg/s),Imbardata/Yaw (deg/s),Mag x (microTesla),Mag y (microTesla),Mag z (microTesla),Pressione (milliBar),Altitudine (m)
0.191,0.0,0.0,0.0,-0.183,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.201,0.268,-0.131,0.944,-0.244,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.211,0.266,-0.131,0.941,-0.122,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.0,0.0,0.0,0.0,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.221,0.267,-0.13,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.269,-0.131,0.94,0.0,0.793,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.268,-0.131,0.942,-0.061,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.266,-0.13,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.251,0.0,0.0,0.0,-0.183,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.261,0.268,-0.13,0.946,-0.122,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.271,0.268,-0.13,0.94,-0.122,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.281,0.269,-0.131,0.941,-0.183,0.915,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,0.0,0.0,0.0,-0.122,0.976,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.291,0.268,-0.132,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.267,-0.133,0.942,-0.122,0.915,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0.27,-0.133,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.311,0.0,0.0,0.0,-0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.321,0.267,-0.131,0.941,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.331,0.267,-0.132,0.944,-0.122,0.793,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.341,0.269,-0.131,0.942,0.0,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.351,0.271,-0.132,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.352,0.0,0.0,0.0,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.361,0.0,0.0,0.0,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.362,0.268,-0.132,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.371,0.268,-0.128,0.944,-0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.381,0.267,-0.131,0.941,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.391,0.267,-0.13,0.942,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.401,0.266,-0.13,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.402,0.0,0.0,0.0,0.0,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.412,0.266,-0.132,0.943,0.061,0.854,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.421,0.0,0.0,0.0,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.422,0.267,-0.132,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.431,0.269,-0.133,0.942,0.0,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.441,0.265,-0.131,0.943,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.451,0.267,-0.13,0.943,0.0,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.461,0.267,-0.129,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.462,0.0,0.0,0.0,0.0,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.472,0.268,-0.132,0.942,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.482,0.264,-0.132,0.94,0.0,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.491,0.0,0.0,0.0,-0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.492,0.264,-0.132,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.501,0.268,-0.131,0.942,0.061,0.976,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.511,0.266,-0.129,0.944,0.122,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.521,0.266,-0.13,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.522,0.0,0.0,0.0,0.122,0.976,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.532,0.267,-0.13,0.942,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.542,0.267,-0.13,0.943,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.552,0.269,-0.131,0.943,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.562,0.266,-0.13,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.571,0.265,-0.131,0.943,-0.061,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.581,0.266,-0.131,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.582,0.0,0.0,0.0,0.061,0.976,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.592,0.269,-0.13,0.942,0.0,0.976,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.602,0.265,-0.133,0.941,0.122,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.612,0.266,-0.132,0.944,0.122,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.621,0.0,0.0,0.0,0.122,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.622,0.267,-0.134,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.631,0.269,-0.131,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.632,0.0,0.0,0.0,0.244,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.642,0.269,-0.131,0.941,0.122,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.652,0.269,-0.131,0.946,0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.662,0.267,-0.131,0.944,0.122,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.672,0.264,-0.128,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.673,0.0,0.0,0.0,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.683,0.267,-0.128,0.944,0.122,1.037,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.692,0.0,0.0,0.0,0.183,0.915,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.693,0.271,-0.13,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.702,0.269,-0.131,0.942,0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.712,0.267,-0.131,0.944,0.061,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.722,0.267,-0.131,0.942,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.732,0.268,-0.131,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.733,0.0,0.0,0.0,0.122,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.743,0.269,-0.132,0.942,0.122,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.753,0.268,-0.131,0.942,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.762,0.0,0.0,0.0,0.061,0.915,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.763,0.265,-0.13,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.772,0.267,-0.129,0.944,0.061,0.854,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.782,0.268,-0.132,0.941,0.0,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.792,0.267,-0.129,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.793,0.0,0.0,0.0,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.803,0.267,-0.13,0.944,0.0,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.813,0.271,-0.129,0.943,-0.122,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.823,0.269,-0.13,0.945,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.832,0.0,0.0,0.0,-0.061,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.833,0.267,-0.13,0.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.842,0.266,-0.131,0.943,-0.061,0.976,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.852,0.267,-0.13,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.853,0.0,0.0,0.0,-0.183,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.863,0.268,-0.131,0.94,-0.122,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.873,0.266,-0.131,0.941,-0.122,0.976,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.883,0.264,-0.13,0.943,-0.122,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.892,0.0,0.0,0.0,-0.061,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.893,0.263,-0.132,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.902,0.267,-0.134,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.903,0.0,0.0,0.0,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.913,0.266,-0.133,0.941,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.923,0.266,-0.132,0.941,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.933,0.269,-0.13,0.944,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.943,0.268,-0.133,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.944,0.0,0.0,0.0,0.122,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.954,0.267,-0.13,0.947,0.0,0.793,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.963,0.0,0.0,0.0,-0.061,0.976,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.964,0.27,-0.128,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.973,0.267,-0.131,0.939,-0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.983,0.267,-0.13,0.942,0.0,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.993,0.269,-0.132,0.943,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.003,0.267,-0.133,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.004,0.0,0.0,0.0,0.061,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.014,0.267,-0.132,0.944,0.061,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.024,0.267,-0.132,0.943,0.183,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.033,0.0,0.0,0.0,0.061,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.034,0.268,-0.132,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.043,0.267,-0.131,0.944,0.0,0.854,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.053,0.266,-0.13,0.944,-0.122,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.063,0.266,-0.13,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.064,0.0,0.0,0.0,-0.122,0.976,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.074,0.266,-0.13,0.94,-0.061,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.084,0.267,-0.13,0.942,-0.183,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.094,0.266,-0.13,0.944,-0.122,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.103,0.0,0.0,0.0,-0.122,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.104,0.266,-0.13,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.113,0.268,-0.132,0.943,-0.244,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.123,0.268,-0.132,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.124,0.0,0.0,0.0,-0.122,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.134,0.268,-0.129,0.943,-0.122,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.144,0.27,-0.129,0.94,-0.061,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.154,0.266,-0.131,0.943,0.0,0.976,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.163,0.0,0.0,0.0,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.164,0.267,-0.131,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.173,0.267,-0.132,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.174,0.0,0.0,0.0,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.184,0.269,-0.128,0.941,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.194,0.267,-0.131,0.943,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.204,0.266,-0.131,0.944,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.214,0.267,-0.131,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.215,0.0,0.0,0.0,0.0,0.915,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.225,0.264,-0.133,0.94,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.234,0.0,0.0,0.0,0.0,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.235,0.263,-0.132,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.244,0.27,-0.129,0.947,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.254,0.265,-0.132,0.944,0.122,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.264,0.268,-0.131,0.943,-0.061,1.037,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.274,0.267,-0.132,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.275,0.0,0.0,0.0,0.061,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.285,0.263,-0.132,0.943,0.122,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.295,0.266,-0.131,0.947,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.304,0.0,0.0,0.0,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.305,0.266,-0.132,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.314,0.268,-0.131,0.944,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.324,0.268,-0.131,0.944,0.061,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.334,0.265,-0.131,0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.335,0.0,0.0,0.0,0.183,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.345,0.266,-0.131,0.944,0.061,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.355,0.267,-0.133,0.944,0.0,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.365,0.265,-0.133,0.943,-0.061,0.854,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.374,0.0,0.0,0.0,-0.122,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.375,0.267,-0.129,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.384,0.268,-0.13,0.946,0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.394,0.266,-0.129,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.395,0.0,0.0,0.0,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.405,0.266,-0.132,0.942,-0.061,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.415,0.267,-0.132,0.945,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.425,0.268,-0.131,0.944,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.434,0.0,0.0,0.0,-0.122,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.435,0.269,-0.132,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.444,0.267,-0.133,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.445,0.0,0.0,0.0,-0.183,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.455,0.268,-0.132,0.943,-0.122,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.465,0.268,-0.133,0.943,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.475,0.266,-0.13,0.945,-0.061,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.485,0.266,-0.131,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.486,0.0,0.0,0.0,-0.061,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.496,0.267,-0.13,0.942,-0.122,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.505,0.0,0.0,0.0,-0.061,0.915,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.506,0.268,-0.13,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.515,0.266,-0.131,0.944,0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.525,0.266,-0.13,0.943,-0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.535,0.267,-0.133,0.945,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.545,0.267,-0.13,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.546,0.0,0.0,0.0,-0.122,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.556,0.268,-0.131,0.945,0.0,0.793,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.566,0.269,-0.131,0.945,-0.061,0.854,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.575,0.0,0.0,0.0,-0.061,0.854,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.576,0.268,-0.13,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.585,0.268,-0.132,0.945,-0.061,0.976,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.595,0.266,-0.132,0.94,-0.122,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.605,0.268,-0.131,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.606,0.0,0.0,0.0,-0.061,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.616,0.268,-0.131,0.944,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.626,0.269,-0.131,0.946,0.0,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.636,0.266,-0.131,0.943,0.0,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.645,0.0,0.0,0.0,-0.061,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.646,0.265,-0.132,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.655,0.266,-0.131,0.945,-0.061,0.854,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.665,0.268,-0.131,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.666,0.0,0.0,0.0,-0.061,0.915,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.676,0.268,-0.131,0.943,0.0,0.915,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
