Timestamp,Acc x (g),Acc y (g),Acc z (g),Gyro x (deg/s),Gyro y (deg/s),Gyro z (deg/s),Beccheggio/Pitch (deg/s),Rollio/Roll (deg/s),Imbardata/Yaw (deg/s),Mag x (microTesla),Mag y (microTesla),Mag z (microTesla),Pressione (milliBar),Altitudine (m)
0.332,0.14280487804878048,0.9075121951219512,-0.21985365853658537,-1.524,-0.244,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.341,0.14271951219512194,0.9075487804878049,-0.21991463414634146,-1.463,-0.488,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.351,0.1426341463414634,0.9075853658536586,-0.21997560975609756,-1.22,-0.427,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.362,0.14254878048780487,0.9076219512195123,-0.22003658536585366,-0.976,0.061,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.372,0.14246341463414633,0.9076585365853659,-0.22009756097560976,-0.915,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.382,0.1423780487804878,0.9076951219512195,-0.22015853658536585,-1.098,0.915,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.392,0.14229268292682926,0.9077317073170732,-0.22021951219512195,-1.341,0.61,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.401,0.14220731707317072,0.9077682926829269,-0.22028048780487805,-1.28,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.411,0.14212195121951218,0.9078048780487805,-0.22034146341463415,-1.098,0.061,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.422,0.14203658536585365,0.9078414634146341,-0.22040243902439025,-0.976,-0.183,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.432,0.1419512195121951,0.9078780487804878,-0.22046341463414634,-0.793,-1.037,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.442,0.14186585365853657,0.9079146341463415,-0.22052439024390244,-0.549,-1.646,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.452,0.14178048780487804,0.9079512195121952,-0.22058536585365854,-0.244,-1.89,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.463,0.1416951219512195,0.9079878048780488,-0.22064634146341464,-0.061,-2.073,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.471,0.14160975609756096,0.9080243902439025,-0.22070731707317073,0.305,-2.073,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.482,0.14152439024390243,0.9080609756097562,-0.22076829268292683,0.549,-2.256,-0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.492,0.1414390243902439,0.9080975609756098,-0.22082926829268293,0.488,-2.317,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.502,0.14135365853658535,0.9081341463414634,-0.22089024390243903,0.488,-2.012,-0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.513,0.14126829268292682,0.9081707317073171,-0.22095121951219512,0.549,-1.707,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.523,0.14118292682926828,0.9082073170731708,-0.22101219512195122,0.366,-1.463,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.533,0.14109756097560974,0.9082439024390244,-0.22107317073170732,0.183,-1.402,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.542,0.1410121951219512,0.908280487804878,-0.22113414634146342,0.122,-1.28,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.552,0.14092682926829267,0.9083170731707317,-0.22119512195121951,0.244,-1.098,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.562,0.14084146341463413,0.9083536585365855,-0.2212560975609756,0.122,-0.976,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.573,0.1407560975609756,0.908390243902439,-0.2213170731707317,0.183,-0.732,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.583,0.14067073170731706,0.9084268292682927,-0.2213780487804878,0.244,-0.732,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.593,0.14058536585365852,0.9084634146341464,-0.2214390243902439,0.305,-0.61,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.602,0.1405,0.9085000000000001,-0.2215,0.305,-0.305,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.612,0.14041463414634148,0.9085365853658537,-0.2215609756097561,0.061,0.183,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.622,0.14032926829268294,0.9085731707317073,-0.2216219512195122,0.0,0.366,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.633,0.1402439024390244,0.908609756097561,-0.2216829268292683,-0.061,0.488,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.643,0.14015853658536587,0.9086463414634147,-0.2217439024390244,0.183,0.549,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.653,0.14007317073170733,0.9086829268292683,-0.2218048780487805,0.244,0.488,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.663,0.1399878048780488,0.9087195121951219,-0.2218658536585366,0.488,0.61,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.672,0.13990243902439026,0.9087560975609756,-0.22192682926829269,0.549,0.671,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.682,0.13981707317073172,0.9087926829268294,-0.22198780487804878,0.488,0.732,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.693,0.13973170731707318,0.908829268292683,-0.22204878048780488,0.549,0.976,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.703,0.13964634146341465,0.9088658536585366,-0.22210975609756098,0.549,1.22,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.713,0.1395609756097561,0.9089024390243903,-0.22217073170731708,0.549,1.402,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.723,0.13947560975609757,0.908939024390244,-0.22223170731707317,0.61,1.646,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.734,0.13939024390243904,0.9089756097560976,-0.22229268292682927,0.793,1.829,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.742,0.1393048780487805,0.9090121951219512,-0.22235365853658537,0.854,1.829,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.753,0.13921951219512196,0.9090487804878049,-0.22241463414634147,0.732,1.768,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.763,0.13913414634146343,0.9090853658536586,-0.22247560975609756,0.61,1.646,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.773,0.1390487804878049,0.9091219512195122,-0.22253658536585366,0.793,1.646,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.784,0.13896341463414635,0.9091585365853658,-0.22259756097560976,0.915,1.646,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.794,0.13887804878048782,0.9091951219512195,-0.22265853658536586,0.793,1.646,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.804,0.13879268292682928,0.9092317073170733,-0.22271951219512195,0.854,1.585,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.813,0.13870731707317074,0.9092682926829269,-0.22278048780487805,1.098,1.463,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.823,0.1386219512195122,0.9093048780487805,-0.22284146341463415,0.915,1.524,-0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.833,0.13853658536585367,0.9093414634146342,-0.22290243902439025,0.793,1.768,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.844,0.13845121951219513,0.9093780487804879,-0.22296341463414635,0.915,1.89,-0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.854,0.1383658536585366,0.9094146341463415,-0.22302439024390244,0.793,1.951,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.864,0.13828048780487806,0.9094512195121951,-0.22308536585365854,0.671,1.829,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.873,0.13819512195121952,0.9094878048780488,-0.22314634146341464,0.854,1.829,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.883,0.138109756097561,0.9095243902439025,-0.22320731707317074,0.854,1.89,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.893,0.13802439024390245,0.9095609756097561,-0.22326829268292683,0.793,1.829,-0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.904,0.13793902439024391,0.9095975609756097,-0.22332926829268293,0.671,1.585,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.914,0.13785365853658538,0.9096341463414634,-0.22339024390243903,0.61,1.463,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.924,0.13776829268292684,0.9096707317073172,-0.22345121951219513,0.488,1.341,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.934,0.1376829268292683,0.9097073170731708,-0.22351219512195122,0.488,1.159,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.945,0.13759756097560977,0.9097439024390244,-0.22357317073170732,0.549,1.402,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.953,0.13751219512195123,0.9097804878048781,-0.22363414634146342,0.488,1.646,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.964,0.1374268292682927,0.9098170731707318,-0.22369512195121952,0.488,1.829,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974,0.13734146341463416,0.9098536585365854,-0.22375609756097561,0.61,2.134,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.984,0.13725609756097562,0.909890243902439,-0.2238170731707317,0.427,2.012,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.994,0.13717073170731708,0.9099268292682927,-0.2238780487804878,0.366,1.707,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.005,0.13708536585365855,0.9099634146341464,-0.2239390243902439,0.305,1.585,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.013,0.137,0.91,-0.224,0.366,1.524,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.024,0.1366666666666667,0.91,-0.2248,0.427,1.646,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.034,0.13633333333333333,0.91,-0.2256,0.61,1.707,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.044,0.136,0.91,-0.2264,0.549,1.585,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.054,0.13566666666666669,0.91,-0.2272,0.549,1.159,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.065,0.13533333333333333,0.91,-0.228,0.61,1.159,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.075,0.135,0.91,-0.2288,0.549,1.159,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.084,0.13466666666666668,0.91,-0.2296,0.366,1.098,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.094,0.13433333333333333,0.91,-0.2304,0.366,1.098,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.104,0.134,0.91,-0.2312,0.427,1.098,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.115,0.13366666666666668,0.91,-0.23199999999999998,0.366,0.854,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.125,0.13333333333333333,0.91,-0.23279999999999998,0.366,0.366,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.135,0.133,0.91,-0.2336,0.427,0.061,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.144,0.13266666666666668,0.91,-0.2344,0.427,0.061,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.154,0.13233333333333333,0.91,-0.2352,0.488,0.061,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.164,0.132,0.91,-0.236,0.549,0.122,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.175,0.13075,0.9105000000000001,-0.23575,0.488,0.061,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.185,0.1295,0.911,-0.2355,0.61,-0.061,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.195,0.12825,0.9115,-0.23525,0.61,-0.061,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.205,0.127,0.912,-0.235,0.732,0.366,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.214,0.12566666666666668,0.9146666666666667,-0.23466666666666666,0.671,0.427,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.224,0.12433333333333334,0.9173333333333333,-0.23433333333333334,0.732,0.427,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.235,0.123,0.92,-0.234,0.793,0.549,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.245,0.12333333333333334,0.9176666666666667,-0.23700000000000002,0.671,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.255,0.12366666666666666,0.9153333333333333,-0.24,0.427,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.265,0.124,0.913,-0.243,0.427,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.276,0.12533333333333332,0.91,-0.24533333333333332,0.427,0.61,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.284,0.12666666666666668,0.907,-0.24766666666666667,0.427,0.671,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.295,0.128,0.904,-0.25,0.488,0.427,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.305,0.12875,0.90175,-0.24975,0.61,0.488,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.315,0.1295,0.8995,-0.2495,0.488,0.244,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.325,0.13025,0.89725,-0.24925,0.488,0.122,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.336,0.131,0.895,-0.249,0.488,0.183,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.346,0.1298,0.8952,-0.2484,0.549,0.305,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.355,0.1286,0.8954,-0.2478,0.488,0.427,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.365,0.1274,0.8956000000000001,-0.2472,0.427,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.375,0.1262,0.8958,-0.24659999999999999,0.549,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.386,0.125,0.896,-0.246,0.732,0.915,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.396,0.124,0.896,-0.246,0.732,0.854,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.406,0.12415294117647059,0.896129411764706,-0.2460470588235294,0.732,0.976,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.415,0.12430588235294118,0.8962588235294118,-0.24609411764705882,0.976,0.732,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.425,0.12445882352941176,0.8963882352941177,-0.24614117647058822,1.22,0.732,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.435,0.12461176470588235,0.8965176470588235,-0.24618823529411765,1.28,0.61,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.446,0.12476470588235294,0.8966470588235295,-0.24623529411764705,1.28,0.61,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.456,0.12491764705882354,0.8967764705882353,-0.24628235294117648,1.341,0.671,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.466,0.12507058823529413,0.8969058823529412,-0.24632941176470588,1.463,0.854,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.476,0.1252235294117647,0.897035294117647,-0.24637647058823528,1.463,1.159,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.485,0.12537647058823528,0.897164705882353,-0.2464235294117647,1.28,1.341,-0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.495,0.1255294117647059,0.8972941176470588,-0.2464705882352941,1.159,1.28,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.506,0.12568235294117647,0.8974235294117647,-0.24651764705882354,1.22,1.28,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.516,0.12583529411764707,0.8975529411764706,-0.24656470588235294,1.28,1.341,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.526,0.12598823529411765,0.8976823529411765,-0.24661176470588236,1.341,1.463,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.536,0.12614117647058823,0.8978117647058824,-0.24665882352941176,1.098,1.463,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.547,0.12629411764705883,0.8979411764705882,-0.24670588235294116,0.915,1.159,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.555,0.1264470588235294,0.8980705882352942,-0.2467529411764706,0.793,0.793,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.566,0.1266,0.8982,-0.2468,0.732,0.732,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.576,0.1267529411764706,0.8983294117647059,-0.24684705882352942,0.671,0.732,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.586,0.12690588235294117,0.8984588235294118,-0.24689411764705882,0.671,0.976,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.596,0.12705882352941178,0.8985882352941177,-0.24694117647058822,0.61,1.098,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.607,0.12721176470588236,0.8987176470588235,-0.24698823529411765,0.488,1.098,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.617,0.12736470588235294,0.8988470588235294,-0.24703529411764705,0.61,1.037,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.626,0.12751764705882354,0.8989764705882353,-0.24708235294117648,0.732,1.037,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.636,0.12767058823529412,0.8991058823529412,-0.24712941176470588,0.671,1.037,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.646,0.1278235294117647,0.8992352941176471,-0.2471764705882353,0.671,1.098,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.657,0.1279764705882353,0.899364705882353,-0.2472235294117647,0.671,1.341,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.667,0.12812941176470588,0.8994941176470589,-0.2472705882352941,0.671,1.524,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.677,0.1282823529411765,0.8996235294117647,-0.24731764705882353,0.61,1.524,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.687,0.12843529411764706,0.8997529411764706,-0.24736470588235293,0.549,1.402,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.696,0.12858823529411764,0.8998823529411765,-0.24741176470588236,0.549,1.22,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.706,0.12874117647058825,0.9000117647058824,-0.24745882352941176,0.427,0.915,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.717,0.12889411764705883,0.9001411764705882,-0.2475058823529412,0.366,0.671,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.727,0.1290470588235294,0.9002705882352942,-0.2475529411764706,0.244,0.427,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.737,0.1292,0.9004,-0.2476,0.122,0.427,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.747,0.1293529411764706,0.9005294117647059,-0.24764705882352941,0.305,0.549,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.758,0.1295058823529412,0.9006588235294117,-0.24769411764705881,0.366,0.671,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.766,0.12965882352941177,0.9007882352941177,-0.24774117647058824,0.244,0.488,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.777,0.12981176470588235,0.9009176470588236,-0.24778823529411764,0.183,0.183,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.787,0.12996470588235295,0.9010470588235294,-0.24783529411764707,0.122,-0.061,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.797,0.13011764705882353,0.9011764705882354,-0.24788235294117647,0.122,-0.122,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.807,0.1302705882352941,0.9013058823529412,-0.24792941176470587,0.061,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.818,0.13042352941176472,0.9014352941176471,-0.2479764705882353,0.061,0.366,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.826,0.1305764705882353,0.9015647058823529,-0.2480235294117647,0.061,0.61,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.837,0.1307294117647059,0.9016941176470589,-0.24807058823529413,0.122,0.671,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.847,0.13088235294117648,0.9018235294117647,-0.24811764705882353,0.0,0.244,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
