Timestamp,Acc x (g),Acc y (g),Acc z (g),Gyro x (deg/s),Gyro y (deg/s),Gyro z (deg/s),Beccheggio/Pitch (deg/s),Rollio/Roll (deg/s),Imbardata/Yaw (deg/s),Mag x (microTesla),Mag y (microTesla),Mag z (microTesla),Pressione (milliBar),Altitudine (m)
0.431,0.15,-0.2495,0.9435,-0.427,0.183,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.441,0.154,-0.253,0.941,0.793,1.707,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.451,0.153,-0.252,0.933,2.5,2.439,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.461,0.148,-0.249,0.93,3.11,1.341,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.472,0.14975,-0.24925,0.9345,2.927,1.28,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48,0.1515,-0.2495,0.9390000000000001,3.171,2.256,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.491,0.15325,-0.24975,0.9435,3.293,2.378,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.501,0.155,-0.25,0.948,2.317,1.646,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.511,0.155,-0.25,0.948,0.122,0.244,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.521,0.156,-0.255,0.951,-1.707,-1.28,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.532,0.1575,-0.2595,0.949,-1.707,-2.073,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.542,0.159,-0.264,0.947,-1.646,-1.646,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.551,0.153,-0.26,0.944,-0.976,-1.28,5.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.146,-0.254,0.94,0.0,-1.524,5.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.571,0.146,-0.252,0.939,0.427,-0.976,5.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.582,0.14250000000000002,-0.247,0.9375,1.646,-0.122,5.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.592,0.139,-0.242,0.936,1.951,-0.122,4.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.602,0.143,-0.244,0.947,1.89,0.0,3.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.612,0.148,-0.248,0.954,0.732,1.341,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.621,0.146,-0.251,0.953,0.488,1.707,4.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.631,0.148,-0.252,0.943,0.793,1.463,3.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.642,0.1475,-0.2515,0.9404999999999999,1.159,0.854,3.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.652,0.147,-0.251,0.938,1.22,0.305,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.662,0.149,-0.252,0.941,0.915,0.854,3.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.672,0.147,-0.256,0.938,0.976,0.671,4.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.681,0.149,-0.254,0.9415,0.854,0.549,5.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.691,0.151,-0.252,0.945,0.976,3.049,5.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.702,0.148,-0.2485,0.952,1.707,8.78,7.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.712,0.145,-0.245,0.959,2.378,13.78,8.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.722,0.134,-0.249,0.94,6.585,13.537,8.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.732,0.141,-0.254,0.939,10.427,14.451,7.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.743,0.13974999999999999,-0.24925,0.9375,17.317,14.756,7.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.751,0.1385,-0.2445,0.9359999999999999,36.341,13.902,7.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.762,0.13725,-0.23975,0.9345,18.476,13.963,7.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.772,0.136,-0.235,0.933,9.451,15.488,6.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.782,0.134,-0.265,1.016,14.573,34.207,11.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.792,0.155,-0.24,0.897,21.524,16.646,6.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.803,0.1375,-0.2365,0.938,6.707,5.0,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.813,0.12,-0.233,0.979,17.073,3.476,4.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.822,0.11149999999999999,-0.21200000000000002,0.9485,21.159,5.793,2.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.832,0.103,-0.191,0.918,15.915,2.927,-1.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.842,0.112,-0.206,0.937,16.463,-2.378,-1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.853,0.11649999999999999,-0.202,0.9415,12.439,-4.451,-3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.863,0.121,-0.198,0.946,11.159,-4.634,-3.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.873,0.122,-0.203,0.949,12.866,-4.817,-3.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.883,0.123,-0.198,0.943,13.841,-4.207,-3.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.892,0.126,-0.1985,0.9495,14.451,-2.927,-2.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.902,0.129,-0.199,0.956,14.634,-2.622,-1.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.913,0.13,-0.1955,0.966,13.598,-1.341,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.923,0.131,-0.192,0.976,15.671,6.951,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.933,0.146,-0.194,0.94,16.585,3.659,2.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.943,0.109,-0.167,0.917,11.646,-3.049,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.954,0.11375,-0.16975,0.925,8.659,-3.171,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.962,0.1185,-0.1725,0.933,8.354,-3.049,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.973,0.12325,-0.17525,0.941,7.561,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.983,0.128,-0.178,0.949,6.28,-6.768,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.993,0.123,-0.171,0.948,4.146,-6.768,-1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.003,0.127,-0.167,0.952,0.122,-6.341,-1.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.014,0.12925,-0.16825,0.9552499999999999,2.744,-7.439,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.022,0.1315,-0.16949999999999998,0.9584999999999999,6.402,-6.829,-3.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.033,0.13375,-0.17074999999999999,0.96175,6.159,-5.305,-2.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.043,0.136,-0.172,0.965,7.988,-5.732,-2.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.053,0.137,-0.17,0.962,7.378,-5.61,-3.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.063,0.142,-0.167,0.959,3.72,-5.061,-4.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.074,0.1425,-0.16999999999999998,0.9555,2.439,-4.817,-3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.084,0.143,-0.173,0.952,2.134,-4.207,-3.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.093,0.142,-0.17099999999999999,0.951,2.195,-3.537,-4.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.103,0.141,-0.169,0.95,2.317,-3.354,-4.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.113,0.142,-0.167,0.952,3.293,-3.232,-5.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.124,0.145,-0.1675,0.9584999999999999,3.841,-3.11,-6.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.134,0.148,-0.168,0.965,5.549,-2.073,-5.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.144,0.151,-0.169,0.963,7.561,-1.646,-6.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.154,0.147,-0.169,0.959,8.659,-2.744,-6.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.163,0.147,-0.166,0.948,5.549,-3.659,-6.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.173,0.146,-0.164,0.941,4.024,-2.683,-6.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.184,0.1435,-0.1615,0.9444999999999999,4.817,-2.195,-6.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.194,0.141,-0.159,0.948,3.598,-2.622,-6.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.204,0.143,-0.157,0.955,4.024,-2.195,-6.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.214,0.143,-0.154,0.958,3.963,-0.61,-6.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.223,0.146,-0.159,0.963,0.427,0.427,-6.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.233,0.149,-0.164,0.968,1.463,-0.183,-5.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.244,0.153,-0.167,0.971,4.451,0.183,-5.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.254,0.157,-0.17,0.974,6.463,1.341,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.264,0.153,-0.168,0.967,7.927,1.829,-5.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.274,0.153,-0.164,0.964,9.39,1.707,-5.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.285,0.15125,-0.161,0.961,10.915,2.439,-5.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.293,0.1495,-0.158,0.958,10.0,3.476,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.304,0.14775,-0.155,0.955,8.72,2.927,-4.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.314,0.146,-0.152,0.952,7.439,1.768,-3.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.324,0.148,-0.149,0.962,6.768,2.012,-2.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.334,0.149,-0.15,0.965,8.354,3.049,-1.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.345,0.151,-0.1515,0.967,9.146,5.61,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.355,0.153,-0.153,0.969,9.878,9.573,2.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.364,0.1475,-0.14600000000000002,0.9575,10.366,9.939,2.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.374,0.142,-0.139,0.946,8.78,8.354,2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.384,0.138,-0.139,0.944,8.78,6.646,2.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.395,0.1405,-0.1375,0.944,9.634,5.0,2.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.405,0.143,-0.136,0.944,8.293,4.329,2.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.415,0.134,-0.134,0.948,9.268,6.28,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.425,0.136,-0.143,1.004,6.524,23.415,8.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.434,0.122,-0.131,0.9590000000000001,16.585,13.354,4.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.444,0.108,-0.119,0.914,16.585,2.5,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.455,0.125,-0.1185,0.937,10.671,5.671,2.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.465,0.142,-0.118,0.96,9.268,7.805,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.475,0.129,-0.118,0.959,10.427,5.244,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.485,0.134,-0.111,0.961,10.61,3.78,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.496,0.1325,-0.1085,0.959,11.159,4.268,-1.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.504,0.131,-0.10600000000000001,0.957,12.012,3.415,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.515,0.1295,-0.10350000000000001,0.955,9.878,1.524,-1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.525,0.128,-0.101,0.953,6.646,-0.061,-2.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.535,0.132,-0.1,0.956,5.488,-0.305,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.545,0.125,-0.102,0.958,8.11,-0.305,-2.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.556,0.126,-0.102,0.9615,7.683,-0.671,-2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.564,0.127,-0.102,0.965,3.11,-0.61,-3.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.575,0.128,-0.102,0.9684999999999999,2.134,-0.122,-2.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.585,0.129,-0.102,0.972,2.561,1.707,-2.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.595,0.126,-0.102,0.975,3.537,2.134,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.605,0.131,-0.107,0.971,5.488,1.524,-1.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.616,0.131,-0.106,0.966,5.305,2.073,-1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.626,0.131,-0.105,0.961,4.085,3.354,-1.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.635,0.1275,-0.1015,0.958,4.207,3.659,-1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.645,0.124,-0.098,0.955,4.512,2.988,-1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.655,0.126,-0.101,0.954,5.0,2.988,-1.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.666,0.1265,-0.1,0.9555,6.646,2.561,-1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.676,0.127,-0.099,0.957,6.037,2.012,-1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.686,0.124,-0.094,0.952,4.207,0.976,-1.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.696,0.129,-0.098,0.963,6.341,0.366,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.705,0.131,-0.099,0.9595,8.11,1.768,-1.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.715,0.133,-0.1,0.956,9.817,2.805,-1.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.726,0.129,-0.097,0.9535,11.463,3.11,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.736,0.125,-0.094,0.951,6.829,3.11,-1.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.746,0.12,-0.088,0.943,1.037,1.646,-1.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.756,0.12,-0.086,0.948,-0.488,0.122,-1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.767,0.1225,-0.08875,0.9512499999999999,-0.976,-0.732,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775,0.125,-0.0915,0.9544999999999999,0.488,-1.22,-1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.786,0.1275,-0.09425,0.95775,5.305,-0.854,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.796,0.13,-0.097,0.961,10.244,-0.488,-1.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.806,0.133,-0.092,0.96,12.012,0.854,-1.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.816,0.126,-0.084,0.956,10.61,1.89,-2.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.827,0.126,-0.083,0.95875,7.805,0.732,-1.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.835,0.126,-0.082,0.9615,6.646,-0.061,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.846,0.126,-0.081,0.9642499999999999,7.378,1.037,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.856,0.126,-0.08,0.967,7.073,1.22,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.866,0.125,-0.077,0.976,7.256,0.244,1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.876,0.129,-0.076,0.982,8.11,1.28,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.887,0.1315,-0.0745,0.9775,7.622,1.951,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.897,0.134,-0.073,0.973,7.622,1.402,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.906,0.1305,-0.07100000000000001,0.974,8.78,1.951,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.916,0.127,-0.069,0.975,8.11,8.11,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.926,0.137,-0.071,0.97,13.72,6.463,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.937,0.1285,-0.0625,0.9615,12.988,2.195,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.947,0.12,-0.054,0.953,6.341,1.951,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.957,0.126,-0.059,0.953,4.695,2.805,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.967,0.124,-0.062,0.958,4.695,2.622,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.976,0.124,-0.061,0.9544999999999999,3.171,1.402,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.986,0.124,-0.06,0.951,2.317,0.793,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.997,0.1225,-0.059,0.952,3.598,1.159,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.007,0.121,-0.058,0.953,4.268,1.463,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.017,0.121,-0.058,0.953,3.598,0.061,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.027,0.12,-0.058,0.956,3.841,-2.5,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.038,0.12125,-0.0565,0.958,4.146,-2.378,-0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.046,0.1225,-0.055,0.96,4.207,-1.646,-1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.057,0.12375,-0.0535,0.962,4.085,-2.073,-1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.067,0.125,-0.052,0.964,2.5,-2.134,-0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.077,0.125,-0.056,0.967,2.683,-2.012,-0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.087,0.121,-0.056,0.965,2.134,-2.256,-0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.098,0.12275,-0.0535,0.9632499999999999,0.671,-2.378,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.106,0.1245,-0.051000000000000004,0.9615,1.89,-1.646,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.117,0.12625,-0.0485,0.95975,0.976,-0.976,-0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.127,0.128,-0.046,0.958,-1.22,-0.915,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.137,0.127,-0.048,0.962,-2.134,-0.732,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.147,0.129,-0.053,0.962,-1.646,-0.183,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
