Timestamp,Acc x (g),Acc y (g),Acc z (g),Gyro x (deg/s),Gyro y (deg/s),Gyro z (deg/s),Beccheggio/Pitch (deg/s),Rollio/Roll (deg/s),Imbardata/Yaw (deg/s),Mag x (microTesla),Mag y (microTesla),Mag z (microTesla),Pressione (milliBar),Altitudine (m)
0.521,0.084,-0.115,0.958,2.134,-0.061,-0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.531,0.08233333333333334,-0.114,0.9583333333333333,1.89,-0.305,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.541,0.08066666666666666,-0.113,0.9586666666666667,2.073,-0.732,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.552,0.079,-0.112,0.959,2.561,0.0,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.562,0.082,-0.114,0.962,3.78,-0.183,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.571,0.08375,-0.11375,0.9615,4.329,-0.061,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.581,0.08549999999999999,-0.1135,0.961,4.451,0.854,-0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.591,0.08725,-0.11325,0.9604999999999999,3.963,1.037,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.602,0.089,-0.113,0.96,3.72,0.549,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.612,0.079,-0.115,0.957,3.354,0.061,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.622,0.0816,-0.11520000000000001,0.9588,1.341,-1.22,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.632,0.0842,-0.1154,0.9606,-0.549,-2.5,-2.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.641,0.0868,-0.11560000000000001,0.9623999999999999,-0.549,-1.707,-1.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.651,0.0894,-0.1158,0.9642,0.671,0.183,-1.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.662,0.092,-0.116,0.966,1.402,1.22,-1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.672,0.089,-0.114,0.967,1.585,1.585,-1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.682,0.088,-0.112,0.9652,1.585,1.402,-1.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.692,0.087,-0.11,0.9633999999999999,1.341,1.585,-0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.701,0.08600000000000001,-0.108,0.9616,1.098,1.707,-0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.711,0.085,-0.106,0.9598,0.244,1.098,-0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.722,0.084,-0.104,0.958,-0.671,-0.549,-0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.732,0.081,-0.104,0.95,-0.915,-0.976,-0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.742,0.08366666666666667,-0.10666666666666666,0.9546666666666667,-0.732,-0.122,-0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.752,0.08633333333333333,-0.10933333333333334,0.9593333333333333,-0.671,0.61,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.763,0.089,-0.112,0.964,-0.549,0.915,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.771,0.08966666666666666,-0.11266666666666666,0.9653333333333333,-0.61,1.22,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.782,0.09033333333333333,-0.11333333333333334,0.9666666666666667,-0.061,2.012,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.792,0.091,-0.114,0.968,0.305,2.378,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.802,0.088,-0.11333333333333334,0.964,-0.122,2.012,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.812,0.085,-0.11266666666666666,0.96,-0.671,1.89,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.823,0.082,-0.112,0.956,-1.098,1.707,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.833,0.078,-0.113,0.955,-1.402,1.037,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.842,0.079,-0.116,0.95375,-1.524,0.793,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.852,0.08,-0.119,0.9524999999999999,-0.976,0.793,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.862,0.081,-0.122,0.9512499999999999,-0.427,0.61,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.873,0.082,-0.125,0.95,-0.061,0.61,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.883,0.085,-0.121,0.956,-0.122,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.893,0.0848,-0.1188,0.9578,-0.122,1.89,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.903,0.08460000000000001,-0.1166,0.9596,0.244,2.561,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.912,0.0844,-0.1144,0.9613999999999999,0.549,3.171,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.922,0.08420000000000001,-0.1122,0.9632,1.159,3.659,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.933,0.084,-0.11,0.965,2.073,3.598,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.943,0.085,-0.108,0.958,3.171,3.354,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.953,0.0852,-0.107,0.958,3.11,3.232,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.963,0.0854,-0.106,0.958,2.378,2.561,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.972,0.0856,-0.105,0.958,1.098,0.976,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.982,0.0858,-0.104,0.958,-0.915,-0.366,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.993,0.086,-0.103,0.958,-1.89,-0.793,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.003,0.084,-0.103,0.961,-2.073,-0.122,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.013,0.08366666666666667,-0.104,0.9613333333333333,-2.561,0.549,1.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.023,0.08333333333333334,-0.105,0.9616666666666667,-2.5,0.793,0.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.034,0.083,-0.106,0.962,-1.951,0.305,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.042,0.08266666666666667,-0.10966666666666666,0.9586666666666667,-1.402,0.122,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.053,0.08233333333333334,-0.11333333333333334,0.9553333333333333,-0.244,0.183,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.063,0.082,-0.117,0.952,0.61,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.073,0.083,-0.11533333333333334,0.954,0.732,0.0,-0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.083,0.084,-0.11366666666666667,0.956,0.244,0.244,-0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.094,0.085,-0.112,0.958,-0.244,0.366,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.104,0.086,-0.119,0.964,-0.915,0.305,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.113,0.0865,-0.1175,0.9642499999999999,-1.463,0.183,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.123,0.087,-0.11599999999999999,0.9644999999999999,-1.829,0.122,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.133,0.0875,-0.1145,0.96475,-2.012,0.732,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.144,0.088,-0.113,0.965,-1.829,1.28,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.154,0.086,-0.112,0.964,-1.646,1.341,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.164,0.08639999999999999,-0.1132,0.965,-1.646,0.366,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.174,0.08679999999999999,-0.1144,0.966,-1.829,-0.488,-0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.183,0.0872,-0.1156,0.967,-1.402,-0.305,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.193,0.0876,-0.1168,0.968,-1.098,0.488,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.204,0.088,-0.118,0.969,-1.037,1.28,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.214,0.086,-0.117,0.971,-1.159,1.402,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.224,0.0848,-0.1174,0.9682,-1.159,1.098,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.234,0.0836,-0.1178,0.9653999999999999,-0.488,1.707,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.243,0.0824,-0.1182,0.9626,0.549,2.378,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.253,0.0812,-0.1186,0.9598,0.427,2.195,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.264,0.08,-0.119,0.957,-0.244,1.341,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.274,0.084,-0.115,0.955,-0.793,1.098,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.284,0.08366666666666667,-0.11366666666666667,0.9586666666666667,-0.732,1.22,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.294,0.08333333333333334,-0.11233333333333334,0.9623333333333333,-0.366,1.89,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.305,0.083,-0.111,0.966,0.549,3.171,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.313,0.08333333333333334,-0.113,0.963,0.854,3.72,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.324,0.08366666666666667,-0.115,0.96,0.793,3.476,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.334,0.084,-0.117,0.957,0.549,3.049,1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.344,0.08266666666666667,-0.11566666666666667,0.959,-0.793,2.317,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.354,0.08133333333333334,-0.11433333333333334,0.961,-1.829,1.707,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.365,0.08,-0.113,0.963,-2.866,1.646,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.375,0.083,-0.112,0.964,-3.232,1.768,1.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.384,0.083,-0.1135,0.96475,-3.415,2.012,1.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.394,0.083,-0.11499999999999999,0.9655,-2.866,2.256,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.404,0.083,-0.11649999999999999,0.9662499999999999,-2.439,2.378,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.415,0.083,-0.118,0.967,-2.683,1.89,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.425,0.082,-0.116,0.96,-3.171,1.22,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.435,0.08220000000000001,-0.117,0.9588,-3.598,1.037,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.444,0.0824,-0.11800000000000001,0.9576,-3.841,1.341,1.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.454,0.0826,-0.119,0.9563999999999999,-3.659,1.646,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.464,0.0828,-0.12,0.9551999999999999,-3.598,1.524,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.475,0.083,-0.121,0.954,-4.024,1.402,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.485,0.08,-0.124,0.958,-4.634,0.61,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.495,0.08033333333333334,-0.12533333333333332,0.96,-5.305,-0.061,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.505,0.08066666666666666,-0.12666666666666668,0.962,-4.451,0.671,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.516,0.081,-0.128,0.964,-2.622,2.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.524,0.07966666666666666,-0.127,0.9623333333333333,-1.463,3.171,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.535,0.07833333333333334,-0.126,0.9606666666666667,-0.732,3.72,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.545,0.077,-0.125,0.959,-0.061,4.268,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.555,0.079,-0.12633333333333333,0.9556666666666667,0.488,4.695,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.565,0.081,-0.12766666666666668,0.9523333333333333,-0.244,3.354,1.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.576,0.083,-0.129,0.949,-1.098,3.841,2.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.584,0.08166666666666667,-0.13133333333333333,0.9556666666666667,-1.402,4.695,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.595,0.08033333333333334,-0.13366666666666668,0.9623333333333333,-0.854,5.183,3.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.605,0.079,-0.136,0.969,0.427,5.793,3.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.615,0.07733333333333334,-0.13266666666666668,0.9636666666666667,1.829,6.402,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.625,0.07566666666666666,-0.12933333333333333,0.9583333333333333,2.927,6.341,2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.636,0.074,-0.126,0.953,3.354,5.854,2.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.646,0.069,-0.123,0.949,3.049,5.0,1.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.655,0.07025,-0.12225,0.94875,2.561,4.329,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.665,0.07150000000000001,-0.1215,0.9484999999999999,2.622,4.085,2.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.675,0.07275,-0.12075,0.9482499999999999,2.5,4.329,2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.686,0.074,-0.12,0.948,2.195,4.878,2.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.696,0.072,-0.117,0.958,1.524,4.756,2.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.706,0.0722,-0.1188,0.9603999999999999,0.61,4.634,2.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.715,0.07239999999999999,-0.1206,0.9628,-0.061,4.329,2.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.725,0.0726,-0.12240000000000001,0.9652,-0.427,3.72,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.735,0.07279999999999999,-0.1242,0.9676,-0.244,3.78,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.746,0.073,-0.126,0.97,-0.427,3.537,1.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.756,0.068,-0.12,0.965,-0.915,3.049,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.766,0.06620000000000001,-0.1204,0.9632,-1.22,2.439,1.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.776,0.0644,-0.12079999999999999,0.9613999999999999,-1.646,2.073,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.785,0.0626,-0.1212,0.9596,-2.378,2.317,2.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.795,0.0608,-0.1216,0.9578,-2.988,2.378,2.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.806,0.059,-0.122,0.956,-2.866,2.317,2.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.816,0.056,-0.124,0.952,-1.098,2.744,2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.826,0.057666666666666665,-0.125,0.953,0.366,3.11,1.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.836,0.059333333333333335,-0.126,0.954,0.915,2.988,1.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.847,0.061,-0.127,0.955,1.463,1.951,1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.855,0.06033333333333333,-0.12633333333333333,0.957,0.549,2.317,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.866,0.059666666666666666,-0.12566666666666668,0.959,-0.671,1.585,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.876,0.059,-0.125,0.961,-1.768,1.037,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.886,0.06166666666666667,-0.125,0.9623333333333333,-1.951,1.22,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.896,0.06433333333333334,-0.125,0.9636666666666667,-1.402,1.951,1.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.907,0.067,-0.125,0.965,-0.854,2.5,1.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.917,0.067,-0.126,0.968,-1.037,2.866,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.926,0.06675,-0.1255,0.9635,-1.037,2.927,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.936,0.0665,-0.125,0.959,-0.915,2.622,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.946,0.06625,-0.1245,0.9544999999999999,-1.524,1.89,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.957,0.066,-0.124,0.95,-1.585,1.768,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.967,0.06,-0.125,0.952,-1.037,2.012,1.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.977,0.0594,-0.1236,0.9518,-0.122,2.683,1.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.986,0.0588,-0.1222,0.9516,0.549,2.744,1.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.996,0.0582,-0.12079999999999999,0.9513999999999999,0.366,2.5,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.006,0.0576,-0.11939999999999999,0.9511999999999999,-0.305,1.524,1.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.017,0.057,-0.118,0.951,-0.549,1.463,1.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.027,0.062,-0.122,0.953,0.183,2.256,2.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.037,0.0616,-0.122,0.9533999999999999,0.976,3.171,2.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.047,0.0612,-0.122,0.9538,0.854,2.988,2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
