Timestamp,Acc x (g),Acc y (g),Acc z (g),Gyro x (deg/s),Gyro y (deg/s),Gyro z (deg/s),Beccheggio/Pitch (deg/s),Rollio/Roll (deg/s),Imbardata/Yaw (deg/s),Mag x (microTesla),Mag y (microTesla),Mag z (microTesla),Pressione (milliBar),Altitudine (m)
12.746,-0.009250000000000001,-0.14825,0.95,-4.085,-5.0,-20.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.756,-0.012,-0.162,0.954,-5.061,-3.78,-21.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.766,-0.008,-0.197,0.963,-5.244,-2.5,-21.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.776,-0.005,-0.212,0.956,-6.951,-3.354,-21.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.787,0.0042499999999999994,-0.23274999999999998,0.9695,-10.915,-3.902,-20.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.795,0.013499999999999998,-0.2535,0.983,-14.451,-2.622,-18.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.806,0.022749999999999996,-0.27425,0.9964999999999999,-16.524,-0.61,-14.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.816,0.032,-0.295,1.01,-17.378,1.646,-11.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.826,0.024,-0.289,0.998,-17.439,2.866,-10.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.836,0.025,-0.288,0.995,-16.707,3.171,-9.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.847,0.041,-0.297,1.0115,-15.244,2.744,-9.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.857,0.057,-0.306,1.028,-13.171,0.305,-9.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.866,0.089,-0.3115,1.061,-11.707,-2.012,-9.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.876,0.121,-0.317,1.094,-11.707,-3.72,-10.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.886,0.163,-0.33,1.137,-12.744,-3.476,-9.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.896,0.207,-0.347,1.169,-12.866,-0.793,-7.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.907,0.241,-0.355,1.1735,-10.427,3.963,-4.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.917,0.275,-0.363,1.178,-5.671,10.061,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.927,0.299,-0.346,1.163,-0.305,15.366,2.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.936,0.3175,-0.31999999999999995,1.1335000000000002,4.451,19.817,4.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.946,0.336,-0.294,1.104,7.683,22.744,5.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.956,0.352,-0.277,1.07,7.073,22.439,6.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.967,0.3695,-0.276,1.0514999999999999,4.878,19.878,7.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.977,0.387,-0.275,1.033,2.683,18.415,10.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.987,0.377,-0.271,1.012,0.305,17.317,14.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.998,0.345,-0.244,0.9735,-1.28,17.622,18.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.006,0.313,-0.217,0.935,-0.732,19.756,21.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.017,0.2625,-0.189,0.8725,2.805,22.561,22.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.027,0.212,-0.161,0.81,10.183,27.134,22.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.037,0.174,-0.151,0.761,17.195,30.488,22.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.047,0.15,-0.141,0.725,20.671,30.366,20.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.058,0.14675,-0.152,0.7112499999999999,21.098,26.402,18.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.066,0.14350000000000002,-0.16299999999999998,0.6975,20.488,20.793,15.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.077,0.14025,-0.174,0.6837500000000001,19.085,12.744,13.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.087,0.137,-0.185,0.67,15.244,2.744,10.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.097,0.142,-0.201,0.7,11.646,-7.256,8.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.107,0.155,-0.209,0.751,9.268,-14.329,6.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.118,0.16,-0.214,0.8109999999999999,6.829,-20.061,2.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.128,0.165,-0.219,0.871,4.451,-24.512,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.137,0.1875,-0.2185,0.9165,2.805,-28.049,-4.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.147,0.21,-0.218,0.962,1.707,-30.183,-8.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.157,0.237,-0.224,1.017,-0.854,-31.646,-13.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.167,0.251,-0.246,1.073,-4.573,-31.524,-16.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.178,0.263,-0.2825,1.1105,-8.841,-28.232,-17.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.188,0.275,-0.319,1.148,-11.646,-22.195,-15.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.198,0.265,-0.346,1.14,-12.378,-13.72,-11.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.207,0.2475,-0.3395,1.0905,-10.854,-4.39,-6.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.217,0.23,-0.333,1.041,-8.476,2.378,-2.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.227,0.205,-0.296,0.962,-5.732,5.976,-1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.238,0.176,-0.27349999999999997,0.9179999999999999,-2.805,8.902,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.248,0.147,-0.251,0.874,-1.22,9.146,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.258,0.12,-0.234,0.834,-0.549,5.488,-1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.267,0.11199999999999999,-0.221,0.827,-0.366,3.72,-1.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.277,0.104,-0.208,0.82,-2.744,0.427,-1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.288,0.0965,-0.2105,0.838,-5.305,-1.829,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.298,0.089,-0.213,0.856,-3.476,-0.976,-1.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.308,0.091,-0.206,0.861,0.732,0.366,-2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.318,0.101,-0.199,0.874,1.037,-0.915,-5.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.329,0.1315,-0.23175,0.89725,-0.061,-4.085,-7.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.337,0.162,-0.2645,0.9205,-2.317,-7.561,-8.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.348,0.1925,-0.29725,0.94375,-4.146,-11.707,-7.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.358,0.223,-0.33,0.967,-7.134,-16.402,-5.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.368,0.251,-0.361,0.992,-12.195,-20.427,-2.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.378,0.264,-0.406,1.015,-15.183,-20.976,2.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.389,0.2615,-0.443,1.0154999999999998,-14.939,-17.683,10.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.399,0.259,-0.48,1.016,-13.049,-13.11,19.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.408,0.244,-0.498,0.9904999999999999,-11.463,-7.683,28.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.418,0.229,-0.516,0.965,-9.329,-2.927,37.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.428,0.21,-0.533,0.924,-6.159,0.0,46.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.438,0.205,-0.542,0.882,-6.159,-1.159,56.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.449,0.196,-0.552,0.862,-7.439,-5.183,65.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.459,0.187,-0.562,0.842,-5.61,-7.561,73.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.469,0.168,-0.585,0.844,-2.012,-11.463,82.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.478,0.178,-0.59,0.868,-0.915,-13.537,91.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.488,0.177,-0.599,0.897,2.195,-14.329,100.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.498,0.189,-0.593,0.912,4.817,-14.085,109.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.509,0.20450000000000002,-0.583,0.916,6.89,-13.415,116.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.519,0.22,-0.573,0.92,8.476,-12.195,124.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.529,0.234,-0.561,0.916,5.854,-12.561,131.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.538,0.2495,-0.5705,0.8995,3.11,-14.207,138.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.548,0.265,-0.58,0.883,4.634,-13.598,146.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.559,0.27749999999999997,-0.573,0.8665,5.061,-13.232,154.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.569,0.29,-0.566,0.85,4.756,-14.573,163.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.579,0.307,-0.563,0.851,4.695,-15.183,173.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.589,0.321,-0.557,0.861,3.598,-16.098,183.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.6,0.335,-0.537,0.8775,0.793,-17.5,193.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.608,0.349,-0.517,0.894,-5.244,-18.415,204.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.619,0.363,-0.497,0.9105000000000001,-10.183,-19.878,214.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.629,0.377,-0.477,0.927,-11.768,-19.451,223.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.639,0.372,-0.442,0.94,-13.171,-17.927,231.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.649,0.354,-0.394,0.927,-14.268,-17.622,236.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.66,0.3305,-0.348,0.903,-13.902,-20.793,236.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.67,0.307,-0.302,0.879,-13.415,-22.256,236.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.679,0.29400000000000004,-0.2945,0.867,-15.061,-24.024,232.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.689,0.281,-0.287,0.855,-15.061,-28.72,228.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.699,0.288,-0.301,0.861,-15.366,-30.549,225.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.709,0.297,-0.33,0.862,-15.427,-34.817,223.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.72,0.314,-0.34950000000000003,0.8694999999999999,-12.256,-38.72,222.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.73,0.331,-0.369,0.877,-8.659,-40.0,222.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.739,0.33999999999999997,-0.365,0.901,-10.549,-44.329,220.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.749,0.349,-0.361,0.925,-12.256,-48.841,218.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.759,0.355,-0.365,0.948,-14.634,-51.22,217.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.769,0.388,-0.365,0.989,-17.561,-49.146,216.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.78,0.40049999999999997,-0.365,0.9989999999999999,-19.268,-46.585,216.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.79,0.413,-0.365,1.009,-20.305,-43.902,216.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.8,0.416,-0.354,1.002,-21.402,-41.768,215.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.809,0.423,-0.346,0.9864999999999999,-20.244,-40.183,214.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.819,0.43,-0.338,0.971,-17.195,-37.805,212.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.83,0.424,-0.3185,0.964,-14.573,-35.488,209.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.84,0.418,-0.299,0.957,-12.256,-34.268,205.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.85,0.423,-0.28,0.958,-11.768,-33.354,201.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.86,0.418,-0.273,0.958,-10.305,-32.5,198.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.871,0.409,-0.254,0.9532499999999999,-8.415,-30.793,194.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.879,0.4,-0.23500000000000001,0.9484999999999999,-8.841,-30.915,189.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.89,0.391,-0.21600000000000003,0.94375,-9.39,-31.768,183.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.9,0.382,-0.197,0.939,-9.573,-32.622,177.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.91,0.371,-0.177,0.942,-9.268,-32.683,171.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.92,0.355,-0.15,0.945,-9.573,-32.439,162.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.931,0.3435,-0.14100000000000001,0.9544999999999999,-10.732,-33.963,154.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.941,0.332,-0.132,0.964,-10.427,-33.232,148.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.95,0.33,-0.1215,0.9724999999999999,-7.744,-29.939,142.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.96,0.328,-0.111,0.981,-3.537,-28.354,136.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.97,0.311,-0.069,0.975,-0.427,-28.476,127.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.98,0.296,-0.038,0.994,0.305,-27.622,117.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.991,0.28700000000000003,-0.0445,1.021,-0.61,-26.402,108.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.001,0.278,-0.051,1.048,-2.622,-24.024,100.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.011,0.271,-0.069,1.06,-4.451,-21.159,94.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.02,0.253,-0.068,1.042,-5.122,-19.817,89.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.03,0.234,-0.051,1.028,-6.098,-17.622,83.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.04,0.207,-0.027,1.026,-8.171,-16.159,76.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.051,0.1805,-0.016,1.0125,-10.366,-16.402,68.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.061,0.154,-0.005,0.999,-10.244,-15.061,61.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.071,0.141,-0.014,0.978,-8.232,-13.963,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.08,0.1295,-0.009000000000000001,0.948,-4.207,-14.634,47.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.09,0.118,-0.004,0.918,-1.768,-15.854,40.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.101,0.109,-0.011,0.9185000000000001,-2.012,-17.561,33.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.111,0.1,-0.018,0.919,-2.805,-18.11,27.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.121,0.1,-0.043,0.928,-2.378,-17.439,23.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.131,0.102,-0.061,0.918,-1.402,-16.28,20.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.142,0.09899999999999999,-0.0665,0.9177500000000001,-0.976,-15.915,17.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.15,0.096,-0.07200000000000001,0.9175,-1.524,-15.793,14.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.161,0.093,-0.0775,0.91725,-1.524,-14.573,10.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.171,0.09,-0.083,0.917,0.732,-14.634,5.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.181,0.098,-0.083,0.924,5.854,-14.329,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.191,0.107,-0.086,0.935,12.683,-13.415,-4.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.202,0.11299999999999999,-0.092,0.9635,16.89,-13.415,-9.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.212,0.119,-0.098,0.992,17.683,-14.329,-14.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.221,0.1325,-0.10700000000000001,1.0154999999999998,17.561,-15.183,-18.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.231,0.146,-0.116,1.039,14.878,-14.756,-22.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.241,0.148,-0.135,1.064,10.915,-15.305,-25.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.251,0.155,-0.172,1.082,8.354,-14.268,-26.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.262,0.152,-0.202,1.0905,6.829,-9.451,-26.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.272,0.149,-0.232,1.099,5.854,-4.024,-24.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.281,0.132,-0.25,1.0755,5.488,0.549,-23.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.291,0.115,-0.268,1.052,5.915,4.756,-21.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.301,0.103,-0.272,1.015,5.61,6.28,-21.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.311,0.083,-0.273,0.98,5.732,6.037,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.322,0.0795,-0.28049999999999997,0.97,6.159,6.829,-23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.332,0.076,-0.288,0.96,5.061,8.171,-25.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.342,0.074,-0.306,0.953,3.537,8.537,-25.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.351,0.076,-0.32499999999999996,0.94,3.415,9.39,-25.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.361,0.078,-0.344,0.927,4.207,12.073,-25.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.372,0.07300000000000001,-0.349,0.909,6.707,13.415,-25.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.382,0.068,-0.354,0.891,8.354,14.939,-25.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.392,0.062,-0.357,0.893,7.744,15.976,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.402,0.058,-0.372,0.897,5.732,15.549,-24.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.413,0.058499999999999996,-0.3765,0.899,2.866,14.939,-24.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.421,0.059,-0.381,0.901,0.427,13.598,-24.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.432,0.0535,-0.378,0.8975,-0.915,11.646,-24.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.442,0.048,-0.375,0.894,-1.402,10.793,-24.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.452,0.045,-0.379,0.899,-2.378,10.0,-24.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.462,0.044,-0.383,0.917,-4.085,9.39,-24.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.473,0.051000000000000004,-0.386,0.9299999999999999,-6.22,8.598,-23.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.483,0.058,-0.389,0.943,-7.683,8.049,-22.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.492,0.063,-0.381,0.9515,-8.476,8.232,-20.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.502,0.068,-0.373,0.96,-8.841,9.573,-19.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.512,0.06,-0.355,0.958,-8.11,10.61,-19.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.522,0.058,-0.334,0.945,-7.561,12.317,-18.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.533,0.0555,-0.3335,0.9345,-6.829,13.902,-17.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.543,0.053,-0.333,0.924,-5.61,14.939,-16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.552,0.056499999999999995,-0.3235,0.91,-4.878,15.366,-14.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.562,0.06,-0.314,0.896,-3.78,14.085,-14.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.572,0.067,-0.29,0.88,-2.378,11.524,-14.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.582,0.067,-0.271,0.885,-0.793,8.537,-16.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.593,0.066,-0.266,0.9015,-1.341,5.427,-17.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.603,0.065,-0.261,0.918,-3.171,1.524,-18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.613,0.093,-0.266,0.955,-2.866,4.39,-18.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.622,0.089,-0.2645,0.958,-1.463,6.707,-18.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.632,0.085,-0.263,0.961,-1.768,6.707,-18.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.643,0.0895,-0.2565,0.968,-2.744,7.256,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.653,0.094,-0.25,0.975,-3.11,7.622,-20.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.663,0.089,-0.248,0.971,-3.902,7.439,-21.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.673,0.087,-0.236,0.958,-4.39,7.866,-21.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.682,0.08249999999999999,-0.23099999999999998,0.9410000000000001,-3.293,10.427,-21.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.692,0.078,-0.226,0.924,-2.012,11.829,-21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.703,0.07150000000000001,-0.2275,0.895,-0.488,12.256,-21.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.713,0.065,-0.229,0.866,2.805,13.171,-20.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.723,0.062,-0.232,0.842,6.159,12.805,-19.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.733,0.057,-0.233,0.827,8.049,9.878,-18.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.744,0.0535,-0.2335,0.8474999999999999,7.988,4.268,-18.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.752,0.05,-0.23399999999999999,0.868,5.183,-3.293,-18.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.763,0.0465,-0.2345,0.8885000000000001,1.402,-10.549,-18.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.773,0.043,-0.235,0.909,-1.463,-16.341,-17.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.783,0.044,-0.247,0.951,-0.976,-18.598,-16.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.793,0.049,-0.254,0.993,0.976,-18.232,-14.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.804,0.0545,-0.2595,1.028,2.195,-16.28,-13.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.814,0.06,-0.265,1.063,3.659,-12.927,-10.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.823,0.057499999999999996,-0.275,1.0775000000000001,5.305,-7.866,-8.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.833,0.055,-0.285,1.092,6.28,-2.561,-5.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.843,0.048,-0.283,1.069,6.89,1.951,-2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.853,0.034,-0.272,1.042,7.073,5.427,-0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.864,0.022000000000000002,-0.258,1.0110000000000001,6.829,7.195,-0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.874,0.01,-0.244,0.98,5.671,7.805,-0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.884,-0.003,-0.234,0.954,3.72,6.646,-0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
