time,seconds_elapsed,z,y,x
1738005701437087000,0.0280869140625,-0.05281973257660866,-0.053770869970321655,0.028983529657125473
1738005701447156200,0.03815625,-0.06023690477013588,-0.03913040831685066,0.023038288578391075
1738005701457225000,0.048224853515625,-0.069550059735775,-0.021330831572413445,0.0009398264810442924
1738005701467294200,0.058294189453125,-0.07604258507490158,-0.009735961444675922,-0.02943352609872818
1738005701477362200,0.068362060546875,-0.07934950292110443,-0.013568896800279617,-0.052833110094070435
1738005701487431200,0.07843115234375,-0.07872206717729568,-0.027205878868699074,-0.07133781909942627
1738005701497500200,0.088500244140625,-0.07000213861465454,-0.03874772787094116,-0.08126481622457504
1738005701507568000,0.098568115234375,-0.05700165033340454,-0.0428101122379303,-0.09032249450683594
1738005701517637400,0.108637451171875,-0.04946405068039894,-0.029208924621343613,-0.07678301632404327
1738005701527706000,0.1187060546875,-0.03802923858165741,-0.017855867743492126,-0.05625803396105766
1738005701537775000,0.128775146484375,-0.022660844027996063,-0.010488530620932579,-0.033682681620121
1738005701547843300,0.13884326171875,-0.01484846230596304,-0.023225096985697746,-0.019625985994935036
1738005701557911300,0.148911376953125,-0.005875168368220329,-0.026921886950731277,-0.014347117394208908
1738005701567980300,0.158980224609375,-0.004724682774394751,-0.024559663608670235,-0.02038237266242504
1738005701578049500,0.169049560546875,-0.008401792496442795,-0.018195169046521187,-0.029821764677762985
1738005701588117200,0.1791171875,-0.003556970041245222,-0.021780848503112793,-0.03618139401078224
1738005701598186500,0.1891865234375,0.0006403820589184761,-0.020689647644758224,-0.037986185401678085
1738005701608255500,0.19925537109375,-0.0022390277590602636,-0.015346014872193336,-0.0499323271214962
1738005701618324200,0.20932421875,0.0004688701592385769,-0.006087042856961489,-0.05491155385971069
1738005701628392400,0.219392333984375,0.005463362205773592,-0.005585303530097008,-0.04591113328933716
1738005701638461400,0.22946142578125,0.013125486671924591,-0.014795476570725441,-0.026923563331365585
1738005701648530400,0.239530517578125,0.015171326696872711,-0.00681717786937952,-0.005625197663903236
1738005701658599400,0.249599365234375,0.022405430674552917,0.005069390870630741,0.004286805167794228
1738005701668667400,0.25966748046875,0.0166386216878891,0.012302003800868988,-0.003439825028181076
1738005701678736400,0.269736328125,0.01700814813375473,-0.0031753608491271734,-0.020372234284877777
1738005701688805400,0.279805419921875,0.005177588202059269,-0.021871019154787064,-0.036016177386045456
1738005701698873300,0.289873291015625,-0.0076543353497982025,-0.03235197439789772,-0.047626327723264694
1738005701708942300,0.2999423828125,-0.015391884371638298,-0.03710997477173805,-0.04622683674097061
1738005701719011300,0.31001123046875,-0.024887453764677048,-0.026383671909570694,-0.04491760954260826
1738005701729080300,0.320080322265625,-0.028543706983327866,-0.024628914892673492,-0.039329495280981064
1738005701739148300,0.330148193359375,-0.0286252424120903,-0.02896878495812416,-0.03838234767317772
1738005701749217500,0.340217529296875,-0.026134923100471497,-0.030760295689105988,-0.03358625993132591
1738005701759286500,0.35028662109375,-0.019788259640336037,-0.025613008067011833,-0.027930153533816338
1738005701769355300,0.360355224609375,-0.017798611894249916,-0.022423073649406433,-0.007604377344250679
1738005701779423500,0.370423583984375,-0.018158352002501488,-0.028588132932782173,0.010968740098178387
1738005701789492500,0.380492431640625,-0.02959423139691353,-0.03975237160921097,0.006516201421618462
1738005701799561500,0.3905615234375,-0.036737702786922455,-0.04440826177597046,-0.006098292768001556
1738005701809630500,0.40063037109375,-0.03684289753437042,-0.052322641015052795,-0.009641094133257866
1738005701819698400,0.410698486328125,-0.03497574105858803,-0.029222434386610985,-0.01678048074245453
1738005701829767400,0.420767333984375,-0.029062457382678986,-0.0026731148827821016,-0.021616514772176743
1738005701839836400,0.43083642578125,-0.024794477969408035,0.020005833357572556,-0.018643096089363098
1738005701849905400,0.440905517578125,-0.026062406599521637,0.0280376598238945,-0.009716981090605259
1738005701859973400,0.450973388671875,-0.031672097742557526,0.01775568164885044,-0.0007716082036495209
1738005701870042400,0.46104248046875,-0.035702262073755264,-0.013956176117062569,0.008393128402531147
1738005701880111400,0.471111328125,-0.04319320619106293,-0.058348577469587326,0.00014788657426834106
1738005701890179300,0.481179443359375,-0.05450578033924103,-0.08172980695962906,-0.007764099165797234
1738005701900248300,0.491248291015625,-0.058097340166568756,-0.0878254622220993,-0.02655458077788353
1738005701910317300,0.5013173828125,-0.057538874447345734,-0.07567238807678223,-0.034286003559827805
1738005701920386300,0.51138623046875,-0.043634574860334396,-0.05475084111094475,-0.03972744196653366
1738005701930454500,0.52145458984375,-0.03674071654677391,-0.02498468942940235,-0.030857518315315247
1738005701940523300,0.531523193359375,-0.026510532945394516,0.0021292916499078274,-0.02452274039387703
1738005701950592500,0.541592529296875,-0.013766775839030743,0.0007516383193433285,-0.00987881701439619
1738005701960661500,0.55166162109375,-0.008987017907202244,0.0003551654517650604,0.004864091984927654
1738005701970729500,0.5617294921875,-0.0009256293997168541,-0.0036720666103065014,0.02129845879971981
1738005701980798500,0.571798583984375,-0.006110697519034147,-0.02133103460073471,0.023056695237755775
1738005701990867500,0.581867431640625,-0.01191825233399868,-0.049936313182115555,0.02109447866678238
1738005702000936400,0.5919365234375,-0.01456436887383461,-0.06165235862135887,0.022152818739414215
1738005702011004400,0.60200439453125,-0.0154072605073452,-0.05979134142398834,0.03174738958477974
1738005702021073400,0.612073486328125,-0.012962029315531254,-0.035076867789030075,0.042951226234436035
1738005702031142400,0.622142333984375,-0.011750290170311928,-0.007454028818756342,0.05277722328901291
1738005702041211400,0.63221142578125,-0.012945442460477352,0.008856916800141335,0.05249056592583656
