time,seconds_elapsed,z,y,x
1739550762854045700,0.060045654296875,0.019398536533117294,0.15416312217712402,-0.05386114865541458
1739550762864114400,0.070114501953125,0.014959312975406647,0.11149022728204727,-0.03865610063076019
1739550762874183700,0.08018359375,0.020997265353798866,0.062017954885959625,-0.03134902939200401
1739550762884252700,0.090252685546875,0.028085803613066673,0.027899933978915215,-0.03500501438975334
1739550762894321700,0.10032177734375,0.028536979109048843,0.006826299242675304,-0.052707575261592865
1739550762904389600,0.1103896484375,0.03301055729389191,-0.00031097279861569405,-0.0680638924241066
1739550762914458600,0.120458740234375,0.04358755424618721,0.012330072931945324,-0.07651323825120926
1739550762924527600,0.130527587890625,0.048258740454912186,0.00906423944979906,-0.06994162499904633
1739550762934596600,0.1405966796875,0.05345849320292473,-0.017825065180659294,-0.04308168217539787
1739550762944665600,0.15066552734375,0.056922730058431625,-0.03156165033578873,-0.002540913410484791
1739550762954734600,0.160734619140625,0.05951119586825371,-0.01866070181131363,0.02930070087313652
1739550762964803600,0.170803466796875,0.05755723640322685,0.0011244555935263634,0.0426575168967247
1739550762974872600,0.18087255859375,0.0537397637963295,0.026964418590068817,0.043778833001852036
1739550762984941600,0.190941650390625,0.053888365626335144,0.040495406836271286,0.042204372584819794
1739550762995009500,0.201009521484375,0.05526484176516533,0.04449167102575302,0.03630805015563965
1739550763005078500,0.21107861328125,0.05310741439461708,0.06044480949640274,0.0292179174721241
1739550763015147800,0.221147705078125,0.051245734095573425,0.06928582489490509,0.020298071205615997
1739550763025216500,0.231216552734375,0.05013200268149376,0.07673041522502899,0.02163071744143963
1739550763035285500,0.241285400390625,0.048436928540468216,0.06763624399900436,0.021494075655937195
1739550763045354500,0.2513544921875,0.04360542446374893,0.044138647615909576,0.018920131027698517
1739550763055423500,0.261423583984375,0.03774232417345047,0.021869581192731857,0.009538876824080944
1739550763065492700,0.27149267578125,0.032778725028038025,-0.0028762458823621273,-0.00045543350279331207
1739550763075561500,0.2815615234375,0.02822781167924404,-0.018671877682209015,-0.016823895275592804
1739550763085629400,0.29162939453125,0.019394639879465103,-0.028609463945031166,-0.015793517231941223
1739550763095698700,0.30169873046875,0.015362223610281944,-0.03051968477666378,0.004070795141160488
1739550763105767400,0.311767333984375,0.009232426062226295,-0.016182290390133858,0.01663345843553543
1739550763115836700,0.321836669921875,0.0032279216684401035,-0.005108665209263563,0.022642288357019424
1739550763125905400,0.331905517578125,0.00037594279274344444,-0.004869779571890831,0.030466122552752495
1739550763135974700,0.341974609375,0.002490829210728407,-0.01709086075425148,0.02343740500509739
1739550763146043600,0.352043701171875,-0.0022021932527422905,-0.02316632866859436,0.018193375319242477
1739550763156112600,0.362112548828125,-0.004402371123433113,-0.007195150479674339,0.0137836504727602
1739550763166181600,0.372181640625,-0.003418067004531622,0.028196662664413452,0.011048052459955215
1739550763176250400,0.38225048828125,0.0023801675997674465,0.05828159302473068,0.01865670271217823
1739550763186318600,0.392318603515625,0.004985538311302662,0.049277711659669876,0.03238663077354431
1739550763196387600,0.4023876953125,0.00826091505587101,0.04070700705051422,0.04205087572336197
1739550763206456600,0.41245654296875,0.007331205997616053,0.05283637344837189,0.04393426328897476
1739550763216525600,0.422525634765625,0.008184904232621193,0.04105101153254509,0.03769652545452118
1739550763226594600,0.432594482421875,0.012529319152235985,0.019007232040166855,0.03120533376932144
1739550763236663600,0.44266357421875,0.013061880134046078,-0.00009925151243805885,0.03331466019153595
1739550763246732500,0.452732666015625,0.005424201488494873,-0.010804359801113605,0.03995951637625694
1739550763256801500,0.462801513671875,0.0059945243410766125,-0.02327481284737587,0.04533037170767784
1739550763266870500,0.47287060546875,0.0033705118112266064,-0.009657803922891617,0.04551466554403305
1739550763276939500,0.482939453125,0.003515946213155985,0.014997784048318863,0.04846683889627457
1739550763287007500,0.493007568359375,0.0030435011722147465,0.02027031034231186,0.03847572207450867
1739550763297076500,0.503076416015625,0.00333990016952157,0.03179708868265152,0.030909745022654533
1739550763307145500,0.5131455078125,0.0033034146763384342,0.024501360952854156,0.023346100002527237
1739550763317214500,0.52321435546875,0.00516457250341773,0.006763174664229155,0.021982889622449875
1739550763327283700,0.53328369140625,0.002108328975737095,-0.01437300257384777,0.020168744027614594
1739550763337352400,0.5433525390625,0.0008645029738545418,-0.015253860503435135,0.014267324469983578
1739550763347421700,0.553421630859375,-0.0017757548484951258,-0.01745309866964817,0.01664765737950802
1739550763357490400,0.563490478515625,-0.0057427287101745605,-0.009182220324873924,0.016389761120080948
1739550763367559700,0.5735595703125,-0.0036127325147390366,0.0007218094542622566,0.01454072818160057
1739550763377628700,0.583628662109375,-0.01187439076602459,0.001950858160853386,0.014980683103203773
1739550763387696400,0.5936962890625,-0.012915154919028282,0.01780518889427185,0.011330287903547287
1739550763397765600,0.603765625,-0.010376827791333199,0.025639625266194344,0.00033034849911928177
1739550763407834600,0.613834716796875,-0.007392755709588528,0.019629936665296555,-0.00849376991391182
1739550763417903600,0.623903564453125,-0.0007665157318115234,0.02727825939655304,-0.01341744139790535
1739550763427972600,0.63397265625,-0.0002639768645167351,0.051075469702482224,-0.015190575271844864
1739550763438041600,0.64404150390625,0.0005753985606133938,0.07110341638326645,-0.010193013586103916
1739550763448110600,0.654110595703125,-0.003301098709926009,0.0608406588435173,0.003383781760931015
1739550763458179600,0.6641796875,-0.009702539071440697,0.03158450871706009,0.00407540425658226
1739550763468248600,0.67424853515625,-0.01345226913690567,-0.01595478504896164,0.0034647416323423386
1739550763478317600,0.684317626953125,-0.017108257859945297,-0.04362502694129944,-0.003442700020968914
