time,seconds_elapsed,z,y,x
1738005784283012600,12.0500126953125,-0.3665753043323755,1.1425105041693895,-0.855436241248995
1738005784293081900,12.060081787109375,0.029342998862266538,1.0901520289659499,-0.6472588433023542
1738005784303150600,12.070150634765625,0.2527665543228388,0.9624899640403687,-0.553406218595989
1738005784313219800,12.0802197265625,0.580714314097166,0.7824806028924882,-0.2618981379466131
1738005784323288600,12.09028857421875,0.8425824587643146,0.49446306777261195,-0.09922291956786065
1738005784333357800,12.10035791015625,1.0683774195313454,0.3342288128051907,0.04653232633322477
1738005784343426800,12.1104267578125,1.2592086189448832,0.2502343324314803,0.2829119738754816
1738005784353494500,12.12049462890625,1.4133470412552356,0.1535497357022017,0.259857498964481
1738005784363563800,12.130563720703124,1.5657412502467631,0.09361673359125852,0.2817084250383079
1738005784373632800,12.1406328125,1.675941162109375,0.09095262894853949,0.29955977834826336
1738005784383701800,12.15070166015625,1.7154554263740778,0.1489617503248155,0.29658103653211143
1738005784393770800,12.160770751953125,1.6419272488266228,0.2587413178835064,0.2799792448918335
1738005784403839700,12.17083984375,1.5073171183288097,0.3300314341805875,0.3186341341145336
1738005784413908700,12.18090869140625,1.336226392173767,0.3645167643673718,0.35543249048404396
1738005784423976700,12.190976806640625,1.17228670681715,0.3909756591606885,0.35573092544134705
1738005784434045700,12.201045654296875,1.0457955853670835,0.39388687043227255,0.3490619690714404
1738005784444114700,12.21111474609375,0.9949047715634107,0.21967582029961047,0.481829175116308
1738005784454184000,12.221183837890624,1.0357891551375389,-0.10463847834318876,0.6469903285592794
1738005784464252700,12.231252685546876,1.018457496586442,0.39133163299150764,0.2468363422899507
1738005784474321700,12.24132177734375,1.2277630948454141,0.36945750870518385,0.15142103484412656
1738005784484390700,12.251390625,1.4472621703386306,0.1655203056115657,-0.11889465670539065
1738005784494458600,12.261458740234374,1.631589394685626,-0.010101341971382499,-0.24905253876838832
1738005784504528000,12.27152783203125,1.8187801917701958,-0.2271127653673291,-0.24524910963112487
1738005784514596600,12.2815966796875,1.862454498323798,-0.2556216514930129,-0.39291608917135745
1738005784524665600,12.29166552734375,1.8552210399389266,-0.26720651002041995,-0.39614107909984886
1738005784534734800,12.30173486328125,1.7332377513021229,-0.3088637776631862,-0.4000855424093082
1738005784544803600,12.311803466796874,1.5717717625826597,-0.35872714811526235,-0.3698380324553698
1738005784554872800,12.321872802734376,1.328046592849493,-0.46650165946185584,-0.2561050510957837
1738005784564940800,12.33194091796875,1.1263730969041585,-0.5883673861335963,-0.1296089246770367
1738005784575009800,12.342009765625,1.047031264641881,-0.7516156551599502,-0.060510066779959015
1738005784585078800,12.352078857421875,1.0751555353641509,-0.9232993787720799,-0.06177418213137425
1738005784595147500,12.3621474609375,1.1342010140508412,-1.0511395767435432,-0.05730070824543945
1738005784605216800,12.372216796875,1.2169763278931378,-1.1807865318760276,-0.018089271985366938
1738005784615285800,12.38228564453125,1.249744040507078,-1.3366732591584325,0.043609771683719004
1738005784625354800,12.392354736328125,1.2234323721647262,-1.4746215941682457,0.03720711983349174
1738005784635423200,12.40242333984375,1.1945429622888564,-1.6462199775844812,0.002701002587005496
1738005784645492000,12.412491943359376,1.186641395384073,-1.7726853800714015,-0.043776817080006
1738005784655561000,12.42256103515625,1.1102706878870725,-1.8070111357823013,-0.08811937828399241
1738005784665630200,12.432630126953125,0.957428735128045,-1.8450323850102721,-0.19242486181315033
1738005784675699000,12.442698974609375,0.7467103474617004,-1.8803630799800157,-0.27972083141766485
1738005784685768200,12.452768310546874,0.4718722465842962,-1.8473587821312247,-0.294611672687903
1738005784695837000,12.4628369140625,0.1987380270153284,-1.7468423521541059,-0.25015443559568373
1738005784705906200,12.47290625,-0.127217682158947,-1.654902904125303,-0.22093166557960212
