time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1739550869259868700,0.02786865234375,-0.8535878276974215,0.0564642830580139,-0.41147214968300605,0.08999321230316755,0.9093630613658861,0.02369420885829288,0.08329032043709511
1739550869269938700,0.037938720703125,-0.8539392308598052,0.05629059868679323,-0.4116407197377853,0.09016694883777933,0.9092930926803956,0.023860941870573367,0.08281968017212087
1739550869280007700,0.048007568359375,-0.8542135441202667,0.05620951026902397,-0.41176693671134257,0.09042813688264932,0.9092363595484046,0.024035142310404545,0.08251531332031006
1739550869290076400,0.058076416015625,-0.8545523257806432,0.0561760266395172,-0.4119191766744888,0.09070772113460725,0.9091652648799837,0.024196247340034383,0.08230568245026484
1739550869300145700,0.068145751953125,-0.8548717434937817,0.056162013101581525,-0.41206132306020116,0.09099086213862807,0.9090975637045628,0.02435086597570798,0.08213772579216949
1739550869310215700,0.078215576171875,-0.8554540591015792,0.05609266363063289,-0.4123289336448127,0.09112345955736649,0.9089781116073143,0.02444231820939911,0.08190901531419184
1739550869320284700,0.08828466796875,-0.85591746431379,0.05595818046894769,-0.4125507937089629,0.09097111526149837,0.9088865880709084,0.02440992742798793,0.08166936685430129
1739550869330353400,0.098353515625,-0.8562875280177226,0.05585191397703831,-0.41272834160634236,0.0908167615890048,0.9088136892774801,0.024365632623405537,0.08149537227588106
1739550869340423700,0.108423583984375,-0.856790209101745,0.05577021270237425,-0.41296007445775573,0.09097373169505316,0.9087104300103328,0.024478091836586627,0.08123030036133147
1739550869350492700,0.11849267578125,-0.8572858629089242,0.055767109288492094,-0.41317940797114394,0.09141691535396348,0.9086044537013257,0.02471186671495337,0.08100819012458521
1739550869360561700,0.128561767578125,-0.8578456027492769,0.05581295750516105,-0.41342669730427933,0.09172382687169396,0.9084854694365627,0.024846934112977993,0.0809541441677337
1739550869370631700,0.138631591796875,-0.8583396904145576,0.05587488668872608,-0.41364741817254774,0.0917314181050802,0.9083821218994519,0.02481165817935123,0.08107372596323785
1739550869380700700,0.14870068359375,-0.8588618805768086,0.05597066047957205,-0.41387989559092947,0.09165701602117227,0.9082729865553292,0.024715100385004976,0.0813046586668912
1739550869390769700,0.158769775390625,-0.8594202034319967,0.05609009380731521,-0.41412472937373,0.09175317235004735,0.9081545200539142,0.024700478302925898,0.08150901050536823
1739550869400839700,0.168839599609375,-0.8599813106288554,0.056154169935828405,-0.41437132843710367,0.0920580092944929,0.9080346686164931,0.02482591211475401,0.08149575365490518
1739550869410908700,0.17890869140625,-0.8605502584185136,0.05611520348836402,-0.41462737210659384,0.09241674673394482,0.9079146128687742,0.025028319827389792,0.08123007448412321
1739550869420977700,0.188977783203125,-0.8610667553884589,0.055931924757825456,-0.41487201372275684,0.09256556891657874,0.9078097552508048,0.025183200907074113,0.08074318840903884
1739550869431047700,0.199047607421875,-0.8615149410324112,0.05565431055906224,-0.4150949233419702,0.09248852696847228,0.9077227825785608,0.025259123351176506,0.08015330081554395
1739550869441116700,0.20911669921875,-0.8618991792785372,0.05536867950888432,-0.41529019145551815,0.09233917834705567,0.9076499383907517,0.0253005291024331,0.07958060564068013
1739550869451185700,0.219185546875,-0.862308814269109,0.05512251797718912,-0.4154931337701666,0.0922807572048951,0.9075699817377711,0.02537324880611748,0.0790525755611938
1739550869461254700,0.229254638671875,-0.8628014223302559,0.054925091513593,-0.4157295463956075,0.09229830002240881,0.9074710661379379,0.025463523622459985,0.07859487491479174
1739550869471324700,0.23932470703125,-0.8632123445310504,0.05479817610023704,-0.41592231397872,0.09245279112069249,0.9073866318443105,0.025598349698725126,0.07823219121804614
1739550869481393700,0.2493935546875,-0.8637156356376675,0.054745286471378635,-0.41615159828601234,0.0926569886762407,0.9072811462396154,0.025724339881012744,0.07800737257107404
1739550869491462700,0.259462646484375,-0.864167929418332,0.05475610729096292,-0.4163532534120314,0.09288445189561634,0.9071848961292821,0.02583475504142237,0.07791386472716405
1739550869501532700,0.26953271484375,-0.8646628082231925,0.05481943774818387,-0.4165709398796304,0.09310623999446056,0.9070788085652391,0.025916813508854348,0.07793759619276398
1739550869511601700,0.2796015625,-0.8650438011194698,0.05493889067983206,-0.4167328925637718,0.09335396085954159,0.906994970472592,0.025989535233617547,0.07807650746086217
1739550869521670700,0.289670654296875,-0.8653780519171315,0.05504070990606937,-0.4168762064926474,0.09349324490046622,0.9069222709773737,0.026011748827396815,0.07822769516077517
1739550869531740700,0.29974072265625,-0.8657637846945112,0.05507550367562259,-0.4170509410160489,0.09336740820760442,0.9068425066768725,0.025918064405004482,0.07835145065471712
1739550869541809700,0.3098095703125,-0.8661887506128861,0.055052178324029116,-0.41724997929245694,0.09304438718018121,0.9067575192214795,0.02574199421946503,0.07843666322213977
1739550869551878700,0.319878662109375,-0.8665386489791362,0.054970763314803384,-0.4174194638691683,0.09266620793927932,0.9066894816408143,0.025564165921483705,0.07842122049616046
1739550869561948400,0.329948486328125,-0.8669071296001516,0.054846295754599705,-0.4175999629154678,0.09230180868320624,0.9066180139214207,0.025413542745715112,0.07830388593830989
1739550869572017700,0.340017578125,-0.8671885906211245,0.05473650137540766,-0.41773957625505653,0.09196211854264486,0.9065643152751665,0.025271581334168937,0.07821014703328386
1739550869582086700,0.350086669921875,-0.8674244625823107,0.05468243752342093,-0.41785358107752774,0.09171649432786277,0.9065182192130943,0.02515645958672358,0.07819748824003865
1739550869592156700,0.36015673828125,-0.8676109200042562,0.054663683931792204,-0.41794176677685246,0.09154835054842934,0.9064812268218703,0.0250686167890483,0.0782285273715163
