Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
0.397,-0.305,0.854,0.122,0.242,-0.145,0.952
0.402,-0.122,0.793,0.183,0.25,-0.141,0.948
0.405,-0.244,0.915,0.0,0.246,-0.143,0.946
0.409,-0.122,0.915,0.122,0.252,-0.145,0.952
0.412,0.0,0.915,0.0,0.246,-0.143,0.95
0.415,-0.183,0.793,0.0,0.245,-0.149,0.946
0.419,-0.183,0.976,0.122,0.247,-0.146,0.95
0.422,-0.061,0.793,0.122,0.252,-0.145,0.949
0.427,-0.061,0.793,0.061,0.245,-0.147,0.955
0.432,-0.366,0.915,0.244,0.25,-0.151,0.949
0.437,-0.122,0.854,0.122,0.25,-0.146,0.946
0.44,-0.122,0.915,0.244,0.249,-0.146,0.949
0.444,0.061,0.915,-0.061,0.25,-0.145,0.943
0.447,-0.061,1.037,0.061,0.249,-0.148,0.949
0.45,-0.061,0.854,0.183,0.25,-0.146,0.947
0.454,-0.122,0.915,0.183,0.252,-0.145,0.951
0.457,0.061,0.854,0.244,0.247,-0.145,0.947
0.462,-0.122,0.854,0.122,0.251,-0.149,0.949
0.465,-0.061,0.732,0.0,0.248,-0.15,0.95
0.468,-0.122,1.037,0.122,0.247,-0.147,0.951
0.469,-0.183,0.854,0.244,0.245,-0.148,0.945
0.472,-0.122,0.854,0.122,0.243,-0.151,0.948
0.475,-0.122,0.732,0.0,0.25,-0.147,0.946
0.479,0.0,0.854,0.183,0.251,-0.149,0.948
0.482,0.0,0.915,0.244,0.25,-0.147,0.949
0.485,-0.183,0.854,0.244,0.244,-0.148,0.944
0.497,0.122,0.793,0.122,0.246,-0.146,0.947
0.5,0.061,0.793,0.244,0.25,-0.147,0.949
0.504,0.122,0.854,0.122,0.248,-0.143,0.948
0.507,0.122,0.793,0.122,0.244,-0.142,0.949
0.51,-0.183,0.671,0.061,0.248,-0.146,0.955
0.514,0.0,0.854,0.0,0.247,-0.147,0.947
0.517,-0.061,0.854,0.183,0.25,-0.146,0.951
0.525,-0.244,0.793,0.183,0.253,-0.146,0.945
0.528,-0.122,0.854,0.0,0.25,-0.148,0.944
0.532,-0.122,0.732,0.244,0.249,-0.145,0.944
0.535,-0.305,0.671,0.122,0.25,-0.146,0.944
0.539,-0.122,0.915,0.366,0.251,-0.148,0.952
0.542,-0.122,0.732,0.122,0.241,-0.146,0.954
0.545,-0.122,0.854,0.0,0.243,-0.145,0.947
0.55,-0.122,0.854,0.366,0.246,-0.147,0.951
0.557,-0.183,0.915,0.061,0.245,-0.145,0.952
0.56,-0.122,0.732,0.183,0.247,-0.146,0.949
0.563,-0.061,0.732,0.244,0.247,-0.149,0.947
0.567,0.122,0.854,0.183,0.25,-0.147,0.949
0.57,-0.122,0.854,0.0,0.249,-0.145,0.947
0.577,-0.183,0.854,0.061,0.248,-0.147,0.943
0.58,-0.122,0.854,0.061,0.249,-0.149,0.948
0.585,0.061,0.854,0.183,0.249,-0.146,0.955
0.588,-0.061,0.976,0.122,0.247,-0.145,0.947
0.592,-0.061,0.732,0.244,0.248,-0.148,0.953
0.595,0.0,0.793,0.183,0.249,-0.149,0.95
0.598,-0.183,0.793,0.122,0.245,-0.147,0.952
0.602,-0.305,0.976,0.122,0.248,-0.148,0.952
0.605,-0.305,0.915,0.061,0.249,-0.146,0.949
0.61,-0.061,0.793,0.122,0.252,-0.146,0.954
0.613,-0.183,0.915,0.122,0.256,-0.145,0.943
0.62,-0.305,0.854,0.0,0.246,-0.146,0.947
0.623,-0.061,0.915,0.122,0.249,-0.145,0.946
0.627,-0.183,0.915,0.183,0.245,-0.149,0.952
0.63,-0.183,0.732,0.061,0.243,-0.145,0.948
0.633,-0.183,0.793,0.122,0.248,-0.147,0.951
0.64,-0.122,0.671,0.183,0.247,-0.15,0.952
0.645,-0.183,0.854,0.122,0.244,-0.147,0.954
0.648,0.0,0.854,0.122,0.248,-0.148,0.95
0.651,-0.183,0.915,0.183,0.247,-0.146,0.951
0.655,-0.122,0.915,0.061,0.243,-0.15,0.958
0.658,-0.122,0.61,0.244,0.245,-0.148,0.947
0.662,-0.183,0.854,0.122,0.251,-0.148,0.945
0.665,-0.122,0.854,0.122,0.253,-0.148,0.948
0.668,-0.244,0.976,0.122,0.246,-0.152,0.952
0.673,-0.244,0.671,0.183,0.252,-0.143,0.95
0.676,-0.305,0.61,0.061,0.245,-0.144,0.954
0.68,-0.244,0.854,0.183,0.247,-0.152,0.945
0.683,-0.244,0.793,0.183,0.243,-0.147,0.946
0.686,-0.122,0.732,0.0,0.246,-0.148,0.948
0.69,-0.183,0.915,0.122,0.246,-0.149,0.949
0.693,-0.122,0.732,0.122,0.25,-0.148,0.946
0.703,-0.183,0.854,0.0,0.244,-0.146,0.951
0.708,-0.061,0.732,0.244,0.253,-0.147,0.944
0.711,0.061,0.61,0.061,0.243,-0.146,0.944
0.715,-0.061,0.854,0.244,0.251,-0.149,0.954
