Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
2.127,0.061,0.854,0.0,0.265,-0.13,0.941
2.137,0.122,0.976,0.0,0.268,-0.129,0.946
2.158,0.122,0.915,0.0,0.266,-0.13,0.942
2.168,0.122,0.915,0.061,0.267,-0.13,0.946
2.178,0.122,0.915,0.061,0.268,-0.13,0.946
2.197,0.061,0.915,0.061,0.267,-0.129,0.944
2.218,0.244,0.854,0.0,0.268,-0.131,0.943
2.228,0.305,0.915,0.0,0.266,-0.132,0.943
2.238,0.122,0.915,0.061,0.266,-0.132,0.946
2.268,0.122,0.915,0.061,0.268,-0.13,0.943
2.278,0.0,0.854,0.122,0.266,-0.129,0.944
2.288,-0.061,0.854,0.0,0.267,-0.129,0.944
2.309,-0.061,0.793,0.061,0.265,-0.131,0.944
2.328,-0.061,0.915,0.061,0.27,-0.133,0.945
2.338,0.061,0.976,0.061,0.264,-0.13,0.945
2.348,0.0,0.976,0.122,0.267,-0.13,0.945
2.369,0.0,0.915,0.061,0.269,-0.129,0.945
2.379,0.061,1.037,0.122,0.268,-0.129,0.942
2.388,0.061,0.976,0.061,0.269,-0.126,0.943
2.398,-0.061,0.915,0.061,0.267,-0.127,0.945
2.408,0.0,0.854,0.183,0.266,-0.13,0.943
2.429,0.061,0.915,0.061,0.27,-0.129,0.944
2.439,0.0,0.976,0.061,0.27,-0.129,0.944
2.449,0.061,0.854,0.122,0.268,-0.13,0.941
2.458,0.0,0.854,0.183,0.268,-0.129,0.943
2.468,0.0,0.854,0.0,0.267,-0.128,0.944
2.489,0.061,0.915,0.061,0.267,-0.131,0.944
2.499,0.0,0.915,0.061,0.267,-0.129,0.944
2.509,0.061,0.915,0.061,0.267,-0.131,0.944
2.539,0.061,0.854,0.061,0.265,-0.13,0.945
2.549,0.0,0.854,0.061,0.269,-0.129,0.944
2.559,0.0,0.976,0.122,0.266,-0.129,0.942
2.58,0.061,0.976,0.0,0.269,-0.128,0.943
2.599,0.061,0.976,0.0,0.268,-0.129,0.947
2.609,0.122,0.915,0.061,0.268,-0.13,0.943
2.619,0.122,0.976,0.061,0.268,-0.129,0.943
2.64,0.061,0.976,0.122,0.265,-0.131,0.942
2.659,0.0,0.854,0.061,0.266,-0.129,0.945
2.669,0.122,0.915,0.061,0.267,-0.131,0.944
2.679,0.0,0.915,0.061,0.265,-0.13,0.943
2.7,0.122,1.037,0.061,0.268,-0.13,0.944
2.71,0.122,0.915,0.061,0.268,-0.129,0.943
2.729,0.061,0.915,0.122,0.269,-0.129,0.945
2.739,0.122,0.915,0.061,0.267,-0.13,0.944
2.76,0.061,0.915,0.0,0.269,-0.132,0.945
2.77,0.122,0.915,-0.061,0.266,-0.133,0.941
2.78,0.183,0.976,0.061,0.266,-0.132,0.947
2.81,0.122,0.915,0.061,0.268,-0.129,0.947
2.82,0.061,0.976,0.122,0.267,-0.129,0.947
2.83,0.0,1.037,0.183,0.264,-0.132,0.942
2.851,0.0,0.976,0.0,0.266,-0.128,0.943
2.87,0.061,0.976,0.122,0.268,-0.13,0.943
2.88,0.0,0.976,0.122,0.265,-0.13,0.941
2.89,-0.061,0.915,0.122,0.269,-0.127,0.943
2.911,0.0,0.915,0.061,0.267,-0.13,0.942
2.93,-0.183,0.976,0.183,0.269,-0.132,0.947
2.94,-0.122,0.915,0.244,0.269,-0.125,0.945
2.95,0.0,0.915,0.061,0.266,-0.132,0.942
2.971,0.061,0.976,0.122,0.268,-0.13,0.941
2.981,-0.061,0.854,0.122,0.268,-0.129,0.945
3.0,0.122,0.976,0.061,0.268,-0.13,0.944
3.01,0.061,1.037,0.061,0.269,-0.13,0.943
3.031,0.122,0.915,0.061,0.268,-0.129,0.944
3.041,0.061,0.915,0.183,0.268,-0.128,0.944
3.051,0.061,0.854,0.122,0.267,-0.129,0.944
3.081,0.183,0.915,0.061,0.265,-0.128,0.941
3.091,0.122,0.915,-0.061,0.265,-0.13,0.943
3.101,0.122,0.976,0.0,0.266,-0.129,0.945
3.141,0.061,0.854,0.122,0.269,-0.129,0.942
3.151,0.0,0.976,0.122,0.268,-0.13,0.944
3.161,0.061,0.915,0.061,0.266,-0.128,0.945
3.182,0.0,0.793,0.061,0.267,-0.131,0.946
3.201,0.0,0.976,0.122,0.267,-0.13,0.943
3.211,0.061,0.915,0.061,0.269,-0.131,0.943
3.221,0.0,0.976,0.061,0.268,-0.129,0.943
3.242,0.0,0.976,0.061,0.266,-0.129,0.943
3.252,0.0,0.915,0.061,0.267,-0.129,0.943
3.261,0.0,0.915,0.061,0.268,-0.128,0.943
3.271,-0.061,0.976,0.061,0.269,-0.128,0.944
3.281,0.0,0.915,0.061,0.265,-0.129,0.943
3.302,0.0,0.915,0.061,0.267,-0.13,0.945
3.312,-0.061,0.915,0.061,0.266,-0.129,0.943
3.322,0.0,0.854,0.061,0.266,-0.129,0.943
3.331,0.0,0.854,0.122,0.27,-0.127,0.944
3.341,-0.061,0.854,0.122,0.269,-0.128,0.942
3.362,0.061,0.854,0.122,0.267,-0.129,0.944
3.372,0.061,0.915,0.061,0.266,-0.13,0.943
3.412,-0.122,0.976,0.061,0.267,-0.129,0.947
3.422,0.0,1.037,0.061,0.269,-0.133,0.945
3.432,0.0,0.976,0.183,0.27,-0.13,0.945
3.453,0.0,0.915,0.183,0.267,-0.129,0.941
3.472,0.061,0.976,0.122,0.268,-0.129,0.946
3.482,0.061,0.915,0.122,0.268,-0.129,0.945
3.492,0.0,0.854,0.183,0.266,-0.13,0.944
3.513,0.061,0.915,0.061,0.266,-0.128,0.945
3.532,0.122,0.915,0.122,0.267,-0.128,0.944
3.542,0.061,0.915,0.122,0.267,-0.129,0.943
3.552,0.0,0.915,0.122,0.268,-0.13,0.94
3.573,0.122,0.915,0.061,0.268,-0.129,0.942
3.583,0.122,0.854,0.183,0.269,-0.131,0.944
3.602,0.061,0.915,0.183,0.266,-0.127,0.943
3.612,0.183,0.793,0.122,0.269,-0.129,0.946
3.633,0.061,0.915,0.0,0.266,-0.128,0.943
3.643,0.061,0.915,0.061,0.265,-0.129,0.947
3.683,0.061,0.915,0.061,0.265,-0.129,0.945
3.693,0.122,0.915,0.122,0.264,-0.129,0.944
3.703,0.061,0.854,0.061,0.267,-0.129,0.943
3.724,0.061,0.976,0.122,0.266,-0.128,0.946
3.743,0.0,0.915,0.061,0.267,-0.129,0.947
3.753,-0.122,0.854,0.122,0.266,-0.13,0.943
3.763,0.0,0.793,0.183,0.266,-0.13,0.945
3.784,0.0,0.976,0.061,0.268,-0.128,0.944
3.803,0.0,0.915,0.061,0.267,-0.128,0.944
3.813,-0.061,0.854,0.061,0.266,-0.129,0.942
3.823,0.0,0.976,0.122,0.268,-0.129,0.946
3.844,-0.061,0.854,0.122,0.27,-0.131,0.943
3.854,-0.061,0.854,0.061,0.268,-0.129,0.944
3.873,-0.061,0.854,0.061,0.269,-0.13,0.945
3.883,0.061,0.976,0.0,0.27,-0.13,0.944
3.904,-0.183,0.854,0.122,0.266,-0.128,0.942
3.914,-0.183,0.915,0.183,0.265,-0.129,0.942
3.933,-0.122,0.793,0.122,0.267,-0.129,0.941
3.954,-0.061,0.915,0.0,0.267,-0.128,0.944
3.964,-0.122,0.793,0.122,0.268,-0.129,0.943
3.974,-0.061,0.915,0.122,0.266,-0.128,0.942
4.014,-0.061,0.915,0.061,0.27,-0.129,0.946
4.024,-0.183,0.976,0.183,0.271,-0.13,0.946
4.034,-0.244,1.037,0.122,0.267,-0.13,0.943
4.055,-0.183,0.976,0.061,0.269,-0.129,0.944
4.074,-0.122,0.915,0.122,0.266,-0.13,0.943
4.084,-0.183,0.915,0.183,0.264,-0.128,0.945
4.094,-0.061,0.854,0.122,0.266,-0.129,0.942
4.115,-0.122,0.854,0.183,0.267,-0.13,0.948
4.125,-0.122,0.915,0.122,0.268,-0.129,0.947
4.144,0.0,0.915,0.061,0.267,-0.131,0.941
4.154,0.0,0.854,0.061,0.266,-0.128,0.942
4.175,-0.122,0.915,0.122,0.268,-0.129,0.943
4.185,-0.061,0.915,0.122,0.265,-0.128,0.942
4.204,-0.061,0.915,0.122,0.268,-0.13,0.944
4.225,-0.061,0.915,0.061,0.265,-0.129,0.941
4.235,-0.061,0.854,0.122,0.266,-0.131,0.944
4.245,0.0,0.976,0.0,0.269,-0.132,0.946
4.285,-0.061,0.854,0.061,0.267,-0.129,0.942
4.295,-0.122,0.976,0.061,0.268,-0.128,0.943
4.305,0.061,0.915,0.183,0.268,-0.129,0.944
4.326,0.122,0.915,0.061,0.265,-0.131,0.945
4.345,0.244,0.915,0.061,0.268,-0.131,0.944
4.355,0.183,0.854,0.061,0.265,-0.128,0.947
4.365,0.183,0.915,0.0,0.267,-0.131,0.943
4.386,0.0,0.976,0.122,0.268,-0.129,0.943
4.396,0.0,0.976,0.061,0.268,-0.13,0.942
4.415,0.061,0.976,0.0,0.268,-0.13,0.945
4.425,0.0,0.915,0.061,0.267,-0.127,0.944
4.446,0.061,0.915,0.122,0.268,-0.128,0.944
4.456,0.061,0.854,0.0,0.271,-0.128,0.944
4.475,0.061,0.976,0.061,0.266,-0.13,0.946
4.496,0.061,0.915,0.122,0.267,-0.128,0.945
4.506,0.0,0.915,0.0,0.27,-0.129,0.942
4.516,0.061,0.854,0.061,0.267,-0.13,0.946
4.556,0.122,0.915,0.0,0.267,-0.129,0.945
4.566,0.183,0.915,0.061,0.268,-0.128,0.944
4.576,0.183,0.915,0.122,0.266,-0.13,0.943
4.597,0.061,0.976,0.061,0.266,-0.126,0.947
4.616,0.061,0.976,0.061,0.267,-0.129,0.941
4.626,0.061,0.915,0.122,0.266,-0.129,0.945
4.636,0.061,0.976,0.061,0.267,-0.13,0.944
4.657,0.183,0.976,0.122,0.266,-0.13,0.943
4.676,0.122,0.976,0.061,0.266,-0.129,0.946
4.686,0.061,0.915,0.061,0.266,-0.131,0.942
4.696,0.122,0.854,0.061,0.266,-0.129,0.942
4.717,0.061,0.915,0.061,0.268,-0.129,0.946
4.727,0.061,0.976,0.061,0.267,-0.131,0.945
4.746,0.061,0.915,0.0,0.267,-0.127,0.942
4.767,0.244,0.915,0.122,0.267,-0.128,0.945
4.777,0.122,0.915,0.061,0.267,-0.129,0.946
4.787,0.061,0.915,0.122,0.269,-0.129,0.946
4.827,0.061,0.915,0.061,0.267,-0.13,0.945
4.837,0.0,0.915,0.122,0.267,-0.132,0.946
4.847,0.061,0.976,0.061,0.27,-0.13,0.942
4.887,0.0,0.976,0.122,0.268,-0.128,0.943
4.897,0.122,0.976,0.0,0.265,-0.129,0.942
4.907,0.183,0.976,0.061,0.265,-0.13,0.943
4.928,0.061,0.793,0.0,0.266,-0.128,0.944
4.947,0.244,0.976,0.0,0.267,-0.129,0.944
4.957,0.183,0.976,0.061,0.265,-0.128,0.942
4.967,0.183,0.976,0.061,0.268,-0.13,0.941
4.988,0.061,0.915,0.061,0.266,-0.129,0.946
4.998,0.122,0.915,0.122,0.268,-0.13,0.946
5.017,0.122,0.976,0.061,0.269,-0.129,0.945
5.038,0.0,0.976,0.122,0.266,-0.129,0.943
5.048,0.0,1.037,0.061,0.268,-0.128,0.941
5.058,0.0,0.976,0.061,0.27,-0.128,0.943
5.077,0.0,0.976,0.122,0.266,-0.13,0.942
5.098,-0.122,0.915,0.061,0.267,-0.127,0.945
5.108,-0.183,0.915,0.122,0.266,-0.128,0.943
5.118,0.0,0.854,0.122,0.266,-0.128,0.943
5.158,0.0,0.976,0.061,0.269,-0.127,0.944
5.168,-0.061,0.976,0.0,0.268,-0.13,0.946
5.178,-0.061,0.854,0.0,0.265,-0.129,0.945
5.199,0.061,0.915,0.061,0.269,-0.131,0.943
5.218,0.0,0.976,0.061,0.269,-0.129,0.946
5.228,0.0,0.854,0.061,0.265,-0.129,0.944
5.238,-0.061,0.854,0.183,0.267,-0.13,0.944
5.259,0.061,0.854,0.0,0.27,-0.131,0.942
5.269,0.061,0.793,0.0,0.267,-0.129,0.943
5.278,0.183,0.915,0.061,0.268,-0.129,0.943
5.288,0.244,0.854,0.061,0.269,-0.128,0.941
5.309,0.183,0.854,0.0,0.267,-0.129,0.945
5.319,0.061,0.915,0.061,0.267,-0.125,0.943
5.329,0.061,0.915,0.061,0.266,-0.128,0.943
5.348,0.122,0.915,0.061,0.267,-0.129,0.943
5.369,0.0,0.976,0.061,0.268,-0.129,0.944
5.379,0.0,0.915,0.0,0.268,-0.127,0.943
5.389,-0.061,0.976,0.061,0.267,-0.127,0.945
5.429,0.061,0.854,-0.061,0.268,-0.128,0.945
5.439,0.122,0.915,0.0,0.268,-0.128,0.943
5.449,0.061,0.854,0.0,0.27,-0.128,0.943
5.47,0.061,0.854,0.061,0.268,-0.129,0.944
5.489,0.061,0.854,0.0,0.269,-0.128,0.945
5.499,0.122,0.915,0.0,0.266,-0.127,0.942
5.509,0.0,0.854,0.061,0.263,-0.127,0.94
5.53,-0.061,0.854,0.0,0.268,-0.127,0.944
5.54,-0.061,0.976,0.061,0.267,-0.128,0.944
5.549,-0.061,0.854,0.061,0.267,-0.126,0.945
5.559,0.0,0.854,0.061,0.267,-0.127,0.943
5.58,0.0,0.915,0.061,0.267,-0.128,0.944
5.59,0.061,0.854,0.122,0.267,-0.127,0.943
5.6,0.122,0.793,0.122,0.265,-0.129,0.942
5.619,-0.061,0.854,0.061,0.266,-0.127,0.944
5.64,0.061,0.854,0.0,0.267,-0.128,0.945
5.65,0.0,0.915,0.061,0.268,-0.126,0.944
5.66,0.0,0.915,0.0,0.267,-0.128,0.945
5.7,0.0,0.915,0.122,0.265,-0.127,0.946
5.71,-0.122,0.793,0.061,0.266,-0.128,0.944
5.72,0.0,0.915,0.061,0.267,-0.128,0.943
5.76,0.0,0.976,0.061,0.267,-0.128,0.945
5.77,0.061,0.915,0.0,0.268,-0.128,0.946
5.78,0.061,0.793,0.0,0.268,-0.127,0.943
5.801,-0.061,0.915,0.061,0.267,-0.129,0.946
5.82,0.0,0.915,0.061,0.268,-0.127,0.945
5.83,0.122,0.854,-0.061,0.266,-0.129,0.942
5.851,-0.061,0.854,0.061,0.27,-0.127,0.945
5.861,-0.061,0.976,0.061,0.266,-0.13,0.943
5.871,0.0,0.915,0.061,0.267,-0.127,0.946
5.89,-0.061,0.854,0.061,0.266,-0.126,0.945
5.911,-0.183,0.976,0.061,0.268,-0.125,0.947
5.921,-0.122,0.976,0.061,0.268,-0.127,0.945
5.931,-0.183,0.976,0.122,0.267,-0.128,0.942
5.971,0.0,0.854,0.0,0.27,-0.128,0.943
5.981,-0.061,0.915,0.061,0.267,-0.127,0.944
5.991,0.0,0.915,0.122,0.267,-0.126,0.946
6.031,0.0,0.976,0.061,0.266,-0.129,0.941
6.041,0.061,0.915,0.061,0.267,-0.131,0.942
6.051,0.061,0.976,0.061,0.268,-0.13,0.945
6.072,-0.061,0.915,0.061,0.269,-0.127,0.946
6.091,0.061,0.915,0.122,0.266,-0.13,0.944
6.101,0.183,0.915,0.122,0.267,-0.128,0.944
6.122,0.061,0.915,0.061,0.27,-0.128,0.943
6.132,0.0,0.854,0.061,0.269,-0.128,0.942
6.142,0.122,0.915,0.061,0.267,-0.129,0.943
6.161,0.061,0.915,0.0,0.266,-0.128,0.944
6.182,-0.061,0.915,0.122,0.266,-0.128,0.942
6.192,0.0,0.793,0.061,0.266,-0.129,0.944
6.202,0.0,0.854,0.122,0.267,-0.127,0.944
6.221,0.122,0.854,0.061,0.267,-0.126,0.945
6.242,-0.061,0.976,0.061,0.268,-0.129,0.945
6.252,-0.061,1.037,0.122,0.271,-0.128,0.946
6.262,0.0,0.976,0.122,0.269,-0.128,0.945
6.302,-0.061,0.854,0.183,0.267,-0.13,0.946
6.312,-0.122,0.793,0.183,0.268,-0.129,0.943
6.322,-0.183,0.854,0.122,0.266,-0.128,0.946
6.343,-0.122,1.037,0.305,0.269,-0.131,0.947
6.362,0.0,0.854,-0.061,0.266,-0.136,0.936
6.372,-0.183,0.915,0.122,0.27,-0.123,0.949
6.393,-0.183,0.976,0.183,0.268,-0.124,0.946
6.403,-0.122,0.915,0.061,0.266,-0.133,0.939
6.413,-0.305,0.854,0.183,0.267,-0.126,0.948
6.422,-0.366,0.915,0.244,0.266,-0.129,0.945
6.432,-0.366,0.976,0.183,0.268,-0.129,0.945
6.453,-0.305,0.915,0.122,0.267,-0.13,0.942
6.463,-0.183,0.854,0.183,0.267,-0.129,0.946
6.473,-0.061,0.915,0.061,0.265,-0.13,0.941
6.492,0.0,0.976,0.183,0.268,-0.129,0.942
6.513,-0.061,0.915,0.122,0.268,-0.129,0.942
6.523,0.0,0.915,0.122,0.267,-0.129,0.944
6.533,-0.061,0.976,0.061,0.266,-0.128,0.943
6.573,0.0,0.915,0.061,0.269,-0.131,0.944
6.583,0.0,0.915,0.183,0.268,-0.128,0.944
6.593,0.0,0.854,0.061,0.265,-0.128,0.944
6.614,-0.061,0.915,0.061,0.269,-0.131,0.943
6.633,-0.061,0.793,0.061,0.268,-0.128,0.944
6.643,0.061,0.976,0.061,0.268,-0.129,0.944
6.664,-0.061,0.915,0.122,0.268,-0.129,0.943
6.674,-0.061,0.976,0.122,0.265,-0.13,0.945
6.693,-0.122,1.037,0.122,0.269,-0.128,0.944
6.703,-0.183,0.976,0.122,0.269,-0.128,0.943
6.724,-0.122,0.915,0.122,0.264,-0.13,0.942
6.734,-0.122,0.854,0.122,0.268,-0.129,0.941
6.744,-0.061,0.976,0.122,0.268,-0.129,0.945
6.763,-0.061,0.915,0.122,0.268,-0.129,0.941
6.784,0.0,0.915,0.122,0.269,-0.132,0.944
6.794,0.0,0.915,0.061,0.268,-0.129,0.943
6.804,0.0,0.854,0.061,0.268,-0.128,0.943
6.844,-0.061,0.793,0.061,0.266,-0.129,0.944
6.854,-0.061,0.915,0.0,0.27,-0.131,0.942
6.864,-0.122,0.915,0.061,0.268,-0.129,0.947
6.885,0.061,0.793,0.061,0.267,-0.13,0.945
6.904,-0.061,0.854,0.061,0.265,-0.131,0.941
6.914,0.0,0.854,0.122,0.268,-0.13,0.941
6.935,-0.061,0.976,0.122,0.268,-0.13,0.945
6.945,0.0,1.037,0.061,0.266,-0.128,0.941
6.964,0.0,0.915,0.0,0.266,-0.13,0.947
6.974,0.061,0.976,0.061,0.269,-0.129,0.944
6.995,0.0,0.915,0.122,0.268,-0.127,0.944
7.005,0.0,0.915,0.122,0.267,-0.128,0.945
7.015,0.061,0.854,0.061,0.269,-0.129,0.943
7.034,-0.122,0.976,0.061,0.267,-0.129,0.945
7.055,-0.061,0.915,0.061,0.267,-0.129,0.943
7.065,-0.061,0.915,0.061,0.269,-0.13,0.944
7.075,0.0,0.976,0.061,0.271,-0.129,0.944
7.115,-0.061,0.976,0.183,0.267,-0.13,0.944
7.125,-0.061,0.915,0.122,0.268,-0.129,0.946
7.135,-0.122,0.854,0.122,0.265,-0.129,0.942
7.175,0.0,0.976,0.122,0.268,-0.13,0.944
7.185,0.061,1.037,0.061,0.267,-0.129,0.941
7.206,0.061,0.976,0.061,0.267,-0.128,0.945
7.216,0.0,0.976,0.061,0.269,-0.129,0.944
7.235,0.061,1.037,0.122,0.267,-0.129,0.943
7.245,0.183,1.098,0.061,0.269,-0.129,0.944
7.266,0.183,0.976,0.061,0.265,-0.129,0.943
7.276,0.122,0.976,0.061,0.262,-0.129,0.944
7.286,0.122,1.098,0.061,0.265,-0.128,0.945
7.305,0.122,1.037,0.122,0.265,-0.129,0.944
