Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
5.63,-1.098,0.854,-0.122,0.237,-0.14,0.947
5.64,-1.341,0.854,-0.061,0.239,-0.14,0.949
5.651,-1.524,0.915,-0.061,0.24,-0.144,0.949
5.659,-1.524,0.793,-0.061,0.241,-0.144,0.95
5.67,-1.707,0.976,-0.122,0.241,-0.146,0.95
5.68,-1.585,0.854,-0.061,0.236,-0.145,0.942
5.69,-1.098,1.28,0.061,0.245,-0.147,0.949
5.7,-0.549,2.134,0.244,0.239,-0.146,0.945
5.711,-0.549,1.768,0.122,0.242,-0.14,0.95
5.721,-0.793,1.829,0.183,0.239,-0.144,0.949
5.73,-1.159,1.402,-0.061,0.239,-0.145,0.951
5.74,-1.22,1.28,-0.122,0.238,-0.146,0.942
5.75,-0.915,1.402,-0.061,0.239,-0.147,0.944
5.76,-0.61,1.098,-0.122,0.238,-0.147,0.942
5.771,-0.488,0.915,-0.061,0.24,-0.145,0.95
5.781,-0.61,0.976,-0.122,0.241,-0.145,0.95
5.79,-0.61,1.098,-0.183,0.236,-0.145,0.943
5.8,-0.549,0.976,-0.061,0.237,-0.144,0.946
5.81,-0.488,1.037,0.0,0.24,-0.146,0.944
5.82,-0.183,0.915,0.122,0.238,-0.148,0.942
5.831,-0.061,0.793,0.122,0.24,-0.147,0.951
5.841,-0.061,0.976,0.122,0.238,-0.144,0.953
5.851,-0.366,1.037,0.0,0.239,-0.146,0.947
5.86,-0.427,1.098,-0.061,0.238,-0.146,0.945
5.87,-0.366,0.976,-0.061,0.237,-0.146,0.944
5.881,-0.183,0.915,-0.061,0.238,-0.144,0.947
5.891,-0.061,0.793,-0.061,0.238,-0.144,0.948
5.901,-0.183,0.793,0.061,0.24,-0.144,0.951
5.911,-0.183,0.854,0.0,0.238,-0.146,0.945
5.922,-0.122,0.793,0.061,0.238,-0.15,0.947
5.93,0.183,0.732,0.122,0.238,-0.148,0.945
5.941,0.366,0.671,0.183,0.238,-0.146,0.943
5.951,0.427,0.61,0.122,0.24,-0.146,0.952
5.961,0.122,0.793,0.0,0.24,-0.145,0.951
5.971,0.061,0.854,0.0,0.239,-0.144,0.952
5.982,0.0,0.854,0.0,0.238,-0.143,0.949
5.992,-0.244,0.915,0.0,0.24,-0.148,0.945
6.001,-0.183,0.793,0.061,0.236,-0.146,0.945
6.011,-0.061,0.793,0.061,0.238,-0.146,0.949
6.021,0.0,0.671,0.122,0.241,-0.145,0.947
6.031,0.061,0.671,0.122,0.239,-0.145,0.948
6.042,0.061,0.793,0.122,0.238,-0.146,0.949
6.052,0.061,0.854,0.122,0.24,-0.146,0.948
6.061,0.0,0.854,0.183,0.24,-0.146,0.948
6.071,0.061,0.793,0.183,0.239,-0.146,0.946
6.081,0.183,0.793,0.061,0.237,-0.146,0.946
6.091,0.244,0.793,0.183,0.236,-0.146,0.948
6.102,0.427,0.732,0.244,0.238,-0.146,0.948
6.112,0.488,0.732,0.244,0.239,-0.146,0.949
6.122,0.366,0.732,0.244,0.241,-0.146,0.949
6.131,0.366,0.793,0.122,0.239,-0.146,0.95
6.141,0.305,0.793,0.244,0.239,-0.146,0.947
6.152,0.488,0.793,0.183,0.24,-0.146,0.947
6.162,0.61,0.732,0.183,0.239,-0.148,0.946
6.172,0.671,0.671,0.183,0.239,-0.146,0.946
6.182,0.488,0.732,0.183,0.24,-0.145,0.952
6.193,0.488,0.915,0.122,0.239,-0.144,0.949
6.201,0.549,0.732,0.061,0.239,-0.143,0.951
6.212,0.366,0.732,0.061,0.238,-0.146,0.948
6.222,0.427,0.793,0.061,0.238,-0.144,0.947
6.232,0.427,0.61,0.122,0.239,-0.143,0.948
6.242,0.366,0.61,0.183,0.238,-0.139,0.948
6.253,0.305,0.671,0.244,0.239,-0.142,0.949
6.263,0.183,0.732,0.366,0.241,-0.145,0.949
6.272,0.244,0.732,0.305,0.239,-0.142,0.95
6.282,0.183,0.732,0.183,0.238,-0.146,0.946
6.292,0.305,0.793,0.244,0.238,-0.144,0.946
6.302,0.427,0.732,0.183,0.239,-0.144,0.949
6.313,0.366,0.671,0.183,0.241,-0.143,0.947
6.323,0.244,0.61,0.305,0.24,-0.144,0.949
6.332,0.183,0.732,0.244,0.241,-0.143,0.95
6.342,0.305,0.732,0.183,0.238,-0.145,0.947
6.352,0.427,0.671,0.183,0.241,-0.144,0.946
6.362,0.488,0.732,0.244,0.242,-0.142,0.947
6.373,0.549,0.732,0.305,0.24,-0.142,0.946
6.383,0.61,0.671,0.305,0.24,-0.142,0.949
6.393,0.427,0.671,0.305,0.243,-0.142,0.951
6.402,0.366,0.671,0.305,0.243,-0.141,0.949
6.412,0.427,0.732,0.244,0.242,-0.142,0.948
6.423,0.244,0.671,0.305,0.24,-0.146,0.949
6.433,0.183,0.732,0.305,0.237,-0.14,0.948
6.443,0.183,0.732,0.305,0.238,-0.142,0.949
6.453,0.183,0.671,0.244,0.24,-0.142,0.948
6.464,0.244,0.671,0.305,0.241,-0.141,0.947
6.472,0.244,0.793,0.244,0.241,-0.141,0.949
6.483,0.244,0.671,0.305,0.239,-0.143,0.946
6.493,0.244,0.732,0.244,0.238,-0.144,0.949
6.503,0.488,0.793,0.366,0.237,-0.143,0.949
6.513,0.427,0.793,0.427,0.237,-0.142,0.947
6.524,0.549,0.793,0.427,0.24,-0.142,0.948
6.543,0.488,0.732,0.427,0.239,-0.141,0.947
6.553,0.549,0.732,0.305,0.241,-0.143,0.946
6.563,0.61,0.793,0.366,0.241,-0.142,0.948
6.573,0.61,0.915,0.366,0.237,-0.143,0.947
6.584,0.549,0.915,0.366,0.239,-0.141,0.948
6.594,0.427,0.915,0.305,0.243,-0.142,0.948
6.603,0.549,0.915,0.366,0.24,-0.139,0.949
6.613,0.549,0.915,0.305,0.238,-0.141,0.952
6.623,0.366,0.915,0.305,0.24,-0.142,0.952
6.633,0.488,0.976,0.305,0.239,-0.142,0.949
6.644,0.549,0.854,0.122,0.241,-0.14,0.952
6.654,0.427,0.976,0.183,0.238,-0.142,0.95
6.664,0.305,0.976,0.244,0.24,-0.139,0.951
6.673,0.244,0.915,0.244,0.241,-0.138,0.948
6.683,0.244,0.915,0.183,0.241,-0.14,0.947
6.694,0.183,0.915,0.244,0.242,-0.141,0.953
6.704,0.122,0.915,0.183,0.241,-0.14,0.953
6.714,0.061,0.915,0.244,0.24,-0.139,0.95
6.724,0.061,0.854,0.183,0.239,-0.141,0.948
6.735,0.0,0.854,0.061,0.239,-0.139,0.949
6.743,-0.061,0.854,0.244,0.239,-0.139,0.947
6.754,-0.061,0.854,0.244,0.239,-0.139,0.947
6.764,0.0,0.793,0.244,0.239,-0.14,0.949
6.774,-0.122,0.854,0.183,0.241,-0.14,0.948
6.784,-0.122,0.854,0.183,0.243,-0.139,0.949
6.795,-0.061,0.915,0.122,0.242,-0.141,0.949
6.805,0.0,0.854,0.122,0.24,-0.14,0.95
6.814,-0.061,0.732,0.061,0.24,-0.141,0.947
6.824,0.0,0.793,0.122,0.237,-0.141,0.949
6.834,0.0,0.793,0.122,0.239,-0.14,0.949
6.844,0.0,0.732,0.183,0.24,-0.141,0.951
6.855,-0.183,0.793,0.183,0.24,-0.142,0.951
6.865,-0.122,0.854,0.183,0.239,-0.142,0.948
6.884,-0.061,0.854,0.061,0.239,-0.141,0.949
6.894,0.0,0.793,0.061,0.241,-0.141,0.95
6.904,-0.061,0.915,0.061,0.239,-0.139,0.948
6.915,-0.061,0.915,0.122,0.239,-0.14,0.949
6.925,0.061,0.854,0.122,0.24,-0.139,0.948
6.935,-0.061,0.915,0.122,0.239,-0.14,0.949
6.944,-0.061,0.793,0.122,0.239,-0.141,0.949
6.954,-0.061,0.732,0.122,0.239,-0.138,0.947
6.965,-0.122,0.915,0.122,0.239,-0.142,0.949
6.975,-0.122,0.915,0.183,0.24,-0.142,0.953
6.985,-0.061,0.854,0.122,0.24,-0.137,0.952
6.995,-0.061,0.915,0.122,0.237,-0.139,0.949
7.006,-0.061,0.793,0.122,0.24,-0.138,0.945
7.014,-0.183,0.854,0.122,0.241,-0.14,0.946
7.025,-0.244,0.915,0.183,0.239,-0.143,0.948
7.035,-0.183,0.854,0.122,0.239,-0.142,0.948
7.045,-0.183,0.854,0.183,0.239,-0.141,0.948
7.055,-0.183,0.854,0.122,0.238,-0.14,0.95
7.066,-0.183,0.854,0.183,0.238,-0.138,0.95
7.076,-0.305,0.854,0.183,0.238,-0.141,0.949
7.085,-0.305,0.854,0.122,0.243,-0.142,0.949
7.095,-0.122,0.854,0.122,0.241,-0.139,0.95
7.105,-0.183,0.854,0.122,0.241,-0.142,0.945
7.115,-0.122,0.915,0.061,0.241,-0.141,0.95
7.126,-0.244,0.854,0.061,0.238,-0.14,0.952
7.136,-0.244,0.915,0.122,0.241,-0.139,0.947
7.146,-0.244,0.915,0.122,0.244,-0.142,0.947
7.155,-0.244,0.915,0.244,0.238,-0.14,0.949
7.165,-0.305,0.915,0.183,0.239,-0.142,0.95
7.175,-0.244,1.098,0.183,0.241,-0.141,0.947
7.186,-0.366,1.037,0.122,0.241,-0.141,0.951
7.196,-0.244,0.854,0.122,0.24,-0.141,0.95
7.206,-0.061,0.854,0.183,0.241,-0.139,0.948
7.215,-0.061,0.854,0.061,0.24,-0.14,0.948
7.225,-0.183,0.854,0.122,0.239,-0.139,0.946
7.236,-0.183,0.854,0.244,0.239,-0.139,0.95
7.246,-0.061,0.854,0.183,0.239,-0.142,0.947
7.256,-0.183,0.976,0.122,0.242,-0.142,0.949
7.266,-0.183,0.915,0.061,0.241,-0.14,0.95
7.277,-0.183,0.793,0.122,0.239,-0.14,0.947
7.285,-0.061,0.854,0.122,0.238,-0.141,0.946
7.296,-0.122,0.854,0.183,0.238,-0.14,0.949
7.306,-0.183,0.793,0.122,0.238,-0.14,0.947
7.316,-0.244,0.793,0.183,0.24,-0.139,0.952
7.326,-0.122,0.854,0.122,0.239,-0.14,0.948
7.337,-0.183,0.793,0.183,0.241,-0.139,0.947
7.347,-0.122,0.793,0.244,0.24,-0.141,0.945
7.356,-0.122,0.854,0.183,0.241,-0.142,0.949
7.366,-0.061,0.793,0.183,0.241,-0.143,0.948
7.376,-0.061,0.793,0.183,0.24,-0.14,0.947
7.386,-0.061,0.854,0.122,0.239,-0.141,0.947
7.397,-0.061,0.854,0.122,0.238,-0.139,0.947
7.407,-0.122,0.854,0.122,0.239,-0.139,0.947
7.416,-0.122,0.793,0.183,0.241,-0.141,0.949
7.426,0.0,0.854,0.183,0.238,-0.139,0.95
7.436,0.0,0.854,0.122,0.24,-0.14,0.947
7.446,0.0,0.732,0.183,0.241,-0.14,0.949
7.457,0.0,0.793,0.183,0.237,-0.141,0.946
7.467,-0.061,0.854,0.122,0.24,-0.141,0.948
7.477,-0.122,0.793,0.122,0.235,-0.137,0.95
7.486,-0.061,0.854,0.122,0.236,-0.143,0.949
7.496,-0.061,0.854,0.183,0.241,-0.14,0.949
7.507,0.0,0.793,0.244,0.24,-0.14,0.95
7.517,-0.061,0.793,0.183,0.241,-0.142,0.949
7.527,-0.122,0.854,0.122,0.238,-0.14,0.949
7.537,-0.061,0.915,0.061,0.24,-0.139,0.948
7.548,-0.061,0.915,0.122,0.24,-0.14,0.945
7.556,0.061,0.854,0.061,0.239,-0.141,0.947
7.567,0.061,0.915,0.122,0.241,-0.139,0.948
7.577,0.0,0.854,0.122,0.239,-0.139,0.948
7.587,0.061,0.732,0.061,0.239,-0.14,0.95
7.597,0.0,0.793,0.061,0.24,-0.139,0.949
7.608,0.0,0.854,0.183,0.241,-0.141,0.948
7.616,-0.061,0.793,0.122,0.238,-0.142,0.95
7.627,-0.122,0.732,0.061,0.24,-0.141,0.949
7.637,0.0,0.671,0.061,0.241,-0.141,0.948
7.647,0.061,0.793,0.183,0.238,-0.139,0.949
7.657,-0.061,0.854,0.122,0.239,-0.14,0.947
7.668,-0.061,0.854,0.183,0.238,-0.14,0.947
7.678,-0.061,0.793,0.122,0.239,-0.137,0.949
7.687,-0.183,0.732,0.244,0.242,-0.139,0.951
7.697,-0.122,0.793,0.183,0.239,-0.14,0.953
7.707,-0.122,0.854,0.122,0.242,-0.14,0.948
7.717,-0.183,0.854,0.061,0.24,-0.14,0.948
7.728,-0.183,0.854,0.122,0.238,-0.141,0.949
7.738,-0.122,0.793,0.122,0.237,-0.138,0.949
7.748,-0.122,0.854,0.061,0.24,-0.141,0.947
7.757,-0.183,0.915,0.061,0.241,-0.137,0.948
7.767,-0.244,0.854,0.183,0.241,-0.139,0.949
7.778,-0.305,0.793,0.244,0.239,-0.139,0.948
7.788,-0.305,0.915,0.305,0.236,-0.142,0.946
7.798,-0.183,0.915,0.122,0.239,-0.141,0.949
7.808,-0.183,0.915,0.183,0.239,-0.142,0.949
7.819,-0.122,0.915,0.244,0.24,-0.142,0.948
7.827,-0.061,0.854,0.122,0.24,-0.14,0.948
7.838,-0.061,0.854,0.183,0.24,-0.142,0.949
7.848,0.0,0.915,0.183,0.24,-0.14,0.95
7.858,-0.122,0.976,0.183,0.239,-0.139,0.949
7.868,-0.183,0.976,0.244,0.237,-0.142,0.949
7.879,-0.183,0.915,0.183,0.238,-0.142,0.95
7.889,-0.061,0.854,0.183,0.24,-0.143,0.948
7.898,-0.122,0.793,0.122,0.242,-0.141,0.949
7.908,-0.061,0.854,0.122,0.24,-0.141,0.948
7.918,0.0,0.854,0.122,0.24,-0.141,0.948
7.928,-0.061,0.854,0.122,0.24,-0.14,0.951
7.939,-0.061,0.854,0.122,0.24,-0.142,0.95
7.949,-0.183,0.854,0.0,0.24,-0.139,0.948
7.958,-0.305,0.854,0.0,0.24,-0.139,0.948
7.968,-0.183,0.915,0.061,0.238,-0.14,0.945
7.978,-0.244,0.854,0.061,0.241,-0.14,0.948
7.988,-0.244,0.854,0.061,0.243,-0.14,0.951
7.999,-0.183,0.915,0.0,0.242,-0.142,0.95
8.009,-0.183,0.854,0.0,0.24,-0.142,0.955
8.019,-0.366,0.915,-0.061,0.239,-0.144,0.948
8.028,-0.427,0.854,-0.061,0.241,-0.139,0.949
8.038,-0.427,0.915,0.0,0.24,-0.141,0.951
8.049,-0.366,0.915,0.0,0.24,-0.141,0.946
8.059,-0.366,0.854,-0.061,0.241,-0.141,0.955
8.069,-0.488,0.915,-0.122,0.235,-0.142,0.947
8.079,-0.549,0.732,-0.122,0.239,-0.141,0.949
8.09,-0.61,0.854,-0.061,0.239,-0.143,0.954
8.098,-0.549,0.915,-0.061,0.237,-0.141,0.946
8.109,-0.488,0.854,-0.061,0.237,-0.142,0.946
8.119,-0.366,0.732,-0.122,0.239,-0.142,0.948
8.129,-0.305,0.793,-0.061,0.24,-0.14,0.949
8.139,-0.244,0.854,0.0,0.24,-0.14,0.95
8.15,-0.305,0.976,0.0,0.236,-0.143,0.947
8.158,-0.427,0.854,-0.061,0.237,-0.141,0.948
8.169,-0.305,0.732,-0.061,0.238,-0.141,0.946
8.179,-0.244,0.793,0.0,0.241,-0.14,0.95
8.189,-0.244,0.793,-0.061,0.241,-0.142,0.946
8.199,-0.366,0.854,0.061,0.239,-0.138,0.946
8.21,-0.488,0.854,0.0,0.241,-0.141,0.949
8.22,-0.488,0.915,0.0,0.236,-0.141,0.947
8.229,-0.305,0.915,-0.061,0.238,-0.139,0.951
8.239,-0.366,0.915,-0.061,0.239,-0.141,0.95
8.249,-0.488,0.976,-0.122,0.241,-0.143,0.951
8.259,-0.549,1.037,-0.061,0.242,-0.141,0.95
8.27,-0.671,0.976,-0.061,0.238,-0.142,0.948
8.28,-0.61,1.037,-0.122,0.238,-0.142,0.947
8.29,-0.671,0.976,-0.061,0.236,-0.143,0.946
8.299,-0.61,0.915,-0.061,0.238,-0.141,0.946
8.309,-0.427,0.915,-0.061,0.238,-0.142,0.946
8.32,-0.427,0.854,0.061,0.238,-0.144,0.946
8.33,-0.244,0.854,0.061,0.238,-0.144,0.948
8.34,-0.122,0.793,0.061,0.239,-0.145,0.949
8.35,-0.061,0.732,0.0,0.24,-0.141,0.95
8.369,-0.183,0.854,0.0,0.236,-0.143,0.947
8.38,-0.122,0.854,0.122,0.236,-0.142,0.947
8.39,-0.183,0.793,0.183,0.238,-0.14,0.947
8.4,-0.305,0.732,0.061,0.241,-0.142,0.949
8.41,-0.427,0.732,0.061,0.239,-0.145,0.949
8.421,-0.427,0.854,0.061,0.241,-0.143,0.949
8.44,-0.366,0.793,0.061,0.24,-0.145,0.948
8.45,-0.366,0.793,0.122,0.24,-0.142,0.947
8.46,-0.244,0.854,0.122,0.238,-0.139,0.949
8.47,-0.305,0.793,0.122,0.241,-0.142,0.949
8.481,-0.427,0.793,0.061,0.241,-0.146,0.948
8.491,-0.305,0.854,0.061,0.24,-0.142,0.948
8.5,-0.122,0.854,0.183,0.24,-0.141,0.949
8.51,0.0,0.793,0.244,0.238,-0.141,0.949
8.52,0.0,0.854,0.183,0.241,-0.14,0.949
8.53,-0.061,0.732,0.183,0.238,-0.141,0.949
8.541,-0.183,0.793,0.183,0.239,-0.143,0.948
8.551,-0.122,0.793,0.183,0.239,-0.141,0.949
8.561,-0.122,0.732,0.183,0.24,-0.143,0.949
8.57,0.0,0.793,0.183,0.238,-0.143,0.948
8.58,0.061,0.793,0.183,0.239,-0.143,0.946
8.59,0.122,0.793,0.244,0.238,-0.145,0.948
8.601,0.061,0.793,0.183,0.24,-0.143,0.945
8.611,0.061,0.854,0.122,0.239,-0.144,0.945
8.621,0.122,0.793,0.305,0.24,-0.143,0.95
8.632,0.122,0.854,0.366,0.24,-0.141,0.947
8.64,0.122,0.793,0.244,0.242,-0.145,0.947
8.651,0.244,0.732,0.183,0.24,-0.142,0.948
8.661,0.305,0.793,0.183,0.241,-0.141,0.953
8.671,0.183,0.793,0.244,0.237,-0.144,0.951
8.681,-0.061,0.854,0.244,0.241,-0.143,0.949
8.692,-0.122,0.854,0.061,0.241,-0.143,0.949
8.7,-0.122,0.854,0.183,0.24,-0.142,0.946
8.711,-0.244,0.854,0.183,0.237,-0.143,0.945
8.721,-0.183,0.732,0.122,0.241,-0.141,0.947
8.731,-0.061,0.732,0.183,0.239,-0.143,0.949
8.741,0.0,0.854,0.183,0.242,-0.141,0.951
8.752,-0.183,0.915,0.183,0.241,-0.142,0.95
8.762,-0.305,0.976,0.122,0.241,-0.143,0.952
8.771,-0.305,1.037,0.061,0.241,-0.144,0.949
8.781,-0.244,0.976,0.122,0.241,-0.143,0.948
8.791,-0.244,0.854,0.122,0.239,-0.144,0.948
8.801,-0.183,0.854,0.061,0.239,-0.141,0.948
8.812,-0.183,0.793,0.122,0.241,-0.143,0.95
8.822,-0.244,0.732,0.122,0.239,-0.145,0.947
8.832,-0.244,0.732,0.122,0.24,-0.142,0.949
8.841,-0.366,0.854,0.122,0.24,-0.141,0.947
8.851,-0.244,0.915,0.183,0.24,-0.142,0.947
8.861,-0.183,0.854,0.122,0.24,-0.144,0.949
8.872,-0.122,0.793,0.061,0.24,-0.143,0.947
8.882,-0.122,0.854,0.122,0.238,-0.141,0.95
8.892,-0.183,0.915,0.183,0.24,-0.143,0.948
8.901,0.0,0.915,0.183,0.24,-0.142,0.947
8.911,-0.122,0.854,0.183,0.239,-0.143,0.948
8.922,-0.122,0.854,0.244,0.243,-0.144,0.949
8.932,-0.061,0.854,0.122,0.239,-0.142,0.949
8.942,0.0,0.915,0.061,0.238,-0.143,0.95
8.952,-0.122,0.854,0.122,0.239,-0.144,0.951
8.963,-0.244,0.976,0.061,0.239,-0.141,0.949
8.971,-0.122,0.976,0.061,0.241,-0.144,0.944
8.982,-0.061,0.854,0.061,0.239,-0.142,0.95
8.992,-0.061,0.915,0.122,0.238,-0.143,0.949
9.002,-0.061,0.854,0.122,0.24,-0.143,0.949
9.012,-0.061,0.854,0.122,0.239,-0.143,0.95
9.023,0.122,0.854,0.122,0.239,-0.142,0.947
9.033,-0.061,0.793,0.061,0.24,-0.142,0.95
9.042,-0.183,0.793,0.061,0.241,-0.142,0.949
9.052,-0.122,0.732,0.061,0.238,-0.142,0.949
9.062,-0.244,0.854,0.122,0.239,-0.142,0.946
9.072,-0.183,0.854,0.122,0.239,-0.142,0.947
9.083,-0.183,0.915,0.122,0.238,-0.144,0.948
9.093,-0.183,0.976,0.122,0.239,-0.143,0.952
9.103,-0.244,0.915,0.244,0.24,-0.143,0.953
9.112,-0.366,0.976,0.061,0.239,-0.144,0.947
9.122,-0.305,0.976,0.0,0.238,-0.144,0.948
9.132,-0.244,0.976,0.061,0.239,-0.143,0.948
9.143,-0.061,1.037,0.0,0.239,-0.142,0.95
9.153,-0.183,0.915,0.061,0.24,-0.143,0.947
9.163,-0.244,0.976,0.122,0.242,-0.144,0.948
9.172,-0.122,0.915,0.122,0.24,-0.144,0.947
9.182,-0.061,0.854,0.061,0.239,-0.143,0.946
9.193,-0.122,0.793,0.061,0.237,-0.143,0.949
9.203,-0.183,0.732,0.122,0.242,-0.143,0.949
9.213,-0.183,0.793,0.0,0.242,-0.142,0.95
9.223,-0.244,0.793,0.0,0.241,-0.141,0.949
9.234,-0.427,0.854,0.061,0.24,-0.145,0.949
9.242,-0.366,0.976,0.0,0.239,-0.146,0.949
9.253,-0.244,0.976,0.0,0.238,-0.142,0.945
9.263,-0.122,0.915,0.061,0.241,-0.144,0.946
9.273,-0.244,0.854,0.183,0.238,-0.141,0.949
9.283,-0.183,0.854,0.061,0.238,-0.142,0.951
9.294,-0.183,0.854,0.122,0.238,-0.143,0.95
9.304,-0.305,0.854,0.061,0.241,-0.142,0.949
9.313,-0.305,0.976,0.122,0.241,-0.143,0.946
9.323,-0.305,0.976,0.122,0.239,-0.144,0.947
9.333,-0.244,0.793,0.061,0.238,-0.142,0.946
9.343,-0.244,0.854,0.061,0.243,-0.144,0.949
9.354,-0.305,0.976,0.122,0.238,-0.144,0.948
9.364,-0.244,0.854,0.061,0.241,-0.142,0.949
9.374,-0.305,0.915,0.0,0.241,-0.143,0.95
9.383,-0.366,0.915,0.061,0.239,-0.143,0.949
9.393,-0.549,0.976,0.0,0.239,-0.144,0.95
9.403,-0.671,0.976,-0.061,0.238,-0.144,0.954
9.414,-0.854,0.976,0.0,0.239,-0.142,0.947
9.424,-0.793,0.915,0.0,0.239,-0.144,0.947
9.434,-0.671,0.915,0.0,0.24,-0.144,0.948
9.443,-0.549,0.915,0.0,0.239,-0.144,0.949
9.453,-0.488,0.915,-0.061,0.241,-0.144,0.944
9.464,-0.427,0.854,0.0,0.24,-0.145,0.946
9.474,-0.427,0.793,0.0,0.24,-0.144,0.948
9.484,-0.305,0.793,0.0,0.238,-0.145,0.95
9.494,-0.305,0.915,0.061,0.241,-0.146,0.949
9.505,-0.427,0.915,0.0,0.241,-0.145,0.95
9.513,-0.366,0.915,-0.061,0.241,-0.144,0.951
9.524,-0.61,1.037,0.0,0.239,-0.143,0.95
9.534,-0.549,1.037,-0.061,0.239,-0.145,0.945
9.544,-0.549,0.915,-0.061,0.241,-0.145,0.947
9.554,-0.427,0.915,0.0,0.239,-0.145,0.946
9.565,-0.305,0.854,0.061,0.238,-0.146,0.947
9.575,-0.061,0.854,0.061,0.239,-0.145,0.949
9.584,-0.061,0.854,0.183,0.238,-0.146,0.945
9.594,0.061,0.793,0.122,0.24,-0.144,0.945
9.604,0.061,0.732,0.183,0.24,-0.142,0.947
9.614,0.0,0.854,0.244,0.238,-0.145,0.949
9.625,0.061,0.854,0.244,0.239,-0.145,0.949
