Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
2.981,-0.061,0.976,0.061,0.257,-0.176,0.946
2.991,-0.061,0.915,0.061,0.26,-0.176,0.944
3.031,0.0,0.915,0.122,0.257,-0.176,0.941
3.041,0.061,0.976,0.122,0.256,-0.175,0.943
3.091,0.061,0.915,0.061,0.253,-0.176,0.943
3.101,0.061,0.976,0.0,0.257,-0.176,0.943
3.132,0.0,0.854,0.122,0.257,-0.176,0.942
3.161,0.061,0.854,0.061,0.256,-0.175,0.944
3.192,-0.061,0.915,0.122,0.259,-0.175,0.943
3.202,-0.061,0.976,0.061,0.257,-0.174,0.942
3.252,0.0,0.915,0.061,0.256,-0.177,0.943
3.262,0.0,0.915,0.122,0.256,-0.176,0.94
3.302,0.0,0.854,0.122,0.254,-0.175,0.943
3.312,0.0,0.915,0.061,0.258,-0.175,0.941
3.362,-0.122,0.854,0.183,0.254,-0.175,0.942
3.372,-0.061,0.854,0.122,0.258,-0.174,0.945
3.403,0.0,0.854,0.122,0.257,-0.176,0.943
3.432,0.061,0.976,0.0,0.257,-0.175,0.942
3.463,0.0,0.854,0.122,0.256,-0.176,0.942
3.473,0.0,0.854,0.122,0.255,-0.176,0.945
3.523,0.0,0.915,0.061,0.256,-0.174,0.941
3.533,-0.122,0.915,0.0,0.257,-0.174,0.943
3.573,-0.122,0.854,0.061,0.256,-0.175,0.944
3.583,-0.061,0.915,0.061,0.258,-0.176,0.942
3.633,0.0,0.854,0.061,0.257,-0.175,0.941
3.643,-0.061,0.976,0.0,0.256,-0.175,0.945
3.674,0.0,0.915,0.061,0.257,-0.176,0.942
3.693,-0.061,0.976,0.122,0.257,-0.176,0.944
3.703,-0.122,0.915,0.122,0.258,-0.177,0.946
3.734,0.0,0.915,0.061,0.257,-0.172,0.943
3.763,0.0,0.915,0.183,0.256,-0.176,0.943
3.794,0.061,0.854,0.122,0.257,-0.178,0.944
3.804,0.0,0.915,0.122,0.256,-0.176,0.946
3.844,0.061,0.915,0.122,0.256,-0.176,0.942
3.854,0.061,0.976,0.061,0.257,-0.175,0.94
3.904,-0.061,0.915,0.122,0.257,-0.173,0.943
3.914,-0.061,0.915,0.061,0.255,-0.176,0.945
3.945,0.061,0.854,0.061,0.257,-0.175,0.945
3.964,-0.061,0.854,0.0,0.26,-0.175,0.944
3.974,-0.061,0.915,0.061,0.259,-0.175,0.943
4.005,0.0,0.915,0.122,0.257,-0.175,0.941
4.034,0.122,0.854,0.061,0.258,-0.174,0.942
4.065,0.122,0.854,0.0,0.257,-0.177,0.94
4.075,0.0,0.854,0.122,0.258,-0.177,0.94
4.115,-0.061,0.854,0.061,0.257,-0.174,0.942
4.125,-0.122,0.915,0.061,0.257,-0.176,0.944
4.175,0.061,0.915,0.061,0.258,-0.177,0.942
4.185,-0.061,0.976,0.061,0.254,-0.176,0.942
4.235,0.122,0.915,0.061,0.258,-0.177,0.948
4.245,0.061,0.915,0.061,0.259,-0.175,0.945
4.276,0.061,0.915,0.061,0.259,-0.176,0.941
4.305,-0.061,0.976,0.061,0.258,-0.175,0.942
4.336,-0.061,0.915,0.061,0.257,-0.174,0.942
4.346,-0.061,0.915,0.061,0.254,-0.175,0.944
4.386,-0.061,0.854,0.122,0.258,-0.175,0.941
4.396,0.0,0.915,0.122,0.257,-0.174,0.947
4.446,0.061,0.915,0.061,0.255,-0.176,0.943
4.456,0.0,0.915,0.061,0.258,-0.177,0.944
4.506,-0.061,0.854,0.061,0.257,-0.174,0.943
4.516,0.0,0.854,0.061,0.255,-0.176,0.945
4.547,0.0,0.915,0.061,0.258,-0.176,0.942
4.576,0.0,0.915,0.122,0.256,-0.176,0.942
4.607,-0.061,0.915,0.061,0.253,-0.175,0.943
4.657,0.061,0.854,0.061,0.257,-0.177,0.941
4.667,0.0,0.915,0.061,0.257,-0.174,0.943
4.717,-0.061,0.915,0.0,0.257,-0.176,0.943
4.727,-0.061,0.915,0.061,0.256,-0.176,0.942
4.777,-0.061,0.854,0.061,0.257,-0.176,0.947
4.787,-0.061,0.915,0.122,0.258,-0.175,0.945
4.837,0.0,0.976,0.061,0.257,-0.175,0.947
4.847,-0.061,0.915,0.061,0.258,-0.176,0.944
4.878,0.0,0.854,0.183,0.257,-0.176,0.944
4.928,0.0,0.854,0.061,0.257,-0.176,0.944
4.938,0.0,0.915,0.061,0.259,-0.177,0.944
4.988,0.061,0.915,0.122,0.256,-0.176,0.945
4.998,0.0,0.976,0.183,0.259,-0.174,0.943
5.048,-0.061,0.915,0.061,0.258,-0.175,0.943
5.058,0.0,0.854,0.061,0.257,-0.176,0.944
5.089,0.0,0.915,0.0,0.256,-0.174,0.945
5.108,-0.061,0.854,0.061,0.255,-0.174,0.944
5.118,-0.061,0.915,0.122,0.259,-0.178,0.946
5.149,0.0,0.854,0.122,0.257,-0.175,0.941
5.199,-0.061,0.915,0.122,0.256,-0.174,0.942
5.209,0.0,0.915,0.183,0.256,-0.175,0.945
5.259,-0.061,0.976,0.122,0.259,-0.176,0.943
5.269,0.0,0.915,0.061,0.257,-0.177,0.945
5.319,0.0,0.854,0.0,0.257,-0.175,0.946
5.329,0.061,0.915,0.0,0.256,-0.177,0.942
5.379,-0.061,0.854,0.122,0.255,-0.176,0.94
5.389,0.0,0.854,0.061,0.259,-0.176,0.944
5.42,0.0,0.915,0.0,0.259,-0.175,0.944
5.47,0.061,1.037,0.061,0.257,-0.177,0.945
5.48,0.061,0.915,0.122,0.258,-0.175,0.944
5.53,-0.061,0.854,0.061,0.257,-0.174,0.944
5.54,0.0,0.976,0.061,0.256,-0.177,0.943
5.59,-0.061,0.915,0.0,0.256,-0.176,0.944
5.6,0.0,0.915,0.061,0.255,-0.175,0.942
