Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
1.749,-0.061,0.732,0.183,0.256,-0.134,0.948
1.752,-0.183,0.671,0.183,0.259,-0.134,0.951
1.763,-0.122,0.732,0.183,0.259,-0.133,0.95
1.774,-0.183,0.671,0.122,0.262,-0.131,0.948
1.777,-0.122,0.671,0.183,0.259,-0.132,0.946
1.784,-0.061,0.671,0.122,0.258,-0.129,0.943
1.787,-0.244,0.61,0.244,0.257,-0.13,0.943
1.802,-0.244,0.61,0.122,0.256,-0.129,0.939
1.809,-0.061,0.671,0.183,0.258,-0.129,0.951
1.812,-0.061,0.732,0.183,0.261,-0.127,0.943
1.823,0.122,0.732,0.061,0.258,-0.132,0.945
1.826,-0.061,0.915,0.183,0.258,-0.128,0.95
1.837,-0.122,0.671,0.061,0.262,-0.128,0.942
1.84,-0.122,0.793,0.305,0.262,-0.129,0.948
1.847,-0.122,0.854,0.305,0.262,-0.132,0.948
1.862,-0.061,0.732,0.122,0.262,-0.133,0.944
1.865,-0.305,0.793,0.061,0.263,-0.132,0.944
1.872,0.0,0.793,0.061,0.26,-0.13,0.942
1.875,-0.244,0.732,0.122,0.261,-0.131,0.94
1.886,-0.122,0.915,0.244,0.257,-0.13,0.945
1.889,-0.183,0.732,0.0,0.259,-0.129,0.946
1.897,0.061,0.793,0.0,0.26,-0.127,0.95
1.9,-0.122,0.671,0.122,0.262,-0.128,0.946
1.91,0.0,0.854,0.183,0.268,-0.13,0.947
1.925,0.0,0.793,0.305,0.259,-0.135,0.943
1.928,-0.244,0.671,0.183,0.261,-0.13,0.938
1.932,-0.183,0.671,0.061,0.264,-0.133,0.951
1.935,-0.122,0.793,0.183,0.266,-0.132,0.95
1.949,0.0,0.793,0.122,0.265,-0.132,0.945
1.96,-0.061,0.671,0.061,0.265,-0.131,0.945
1.971,-0.122,0.732,0.122,0.26,-0.133,0.942
1.985,-0.061,0.671,0.183,0.263,-0.134,0.95
1.988,-0.244,0.549,0.183,0.266,-0.13,0.947
1.995,-0.061,0.671,0.244,0.261,-0.129,0.947
2.01,0.061,0.854,0.122,0.259,-0.132,0.945
2.02,-0.061,0.793,-0.061,0.259,-0.132,0.948
2.023,-0.122,0.854,0.0,0.267,-0.129,0.946
2.034,-0.122,0.854,0.061,0.26,-0.132,0.947
2.045,-0.122,0.793,0.061,0.264,-0.128,0.945
2.048,-0.305,0.793,0.0,0.259,-0.126,0.945
2.055,-0.122,0.915,-0.122,0.262,-0.129,0.953
2.058,-0.305,0.854,0.0,0.263,-0.13,0.946
2.073,-0.122,0.732,0.183,0.262,-0.129,0.945
2.08,-0.122,0.671,0.122,0.259,-0.133,0.948
2.083,-0.183,0.854,0.122,0.261,-0.131,0.947
2.094,-0.183,0.732,0.122,0.262,-0.129,0.947
2.097,-0.061,0.732,0.061,0.257,-0.133,0.942
2.108,-0.122,0.793,0.061,0.261,-0.127,0.95
2.111,-0.244,0.671,0.061,0.262,-0.128,0.953
2.118,-0.244,0.61,-0.061,0.262,-0.129,0.955
2.133,-0.183,0.793,0.0,0.263,-0.133,0.948
2.136,-0.305,0.793,0.244,0.26,-0.129,0.953
2.143,-0.244,0.793,0.122,0.262,-0.131,0.941
2.146,-0.427,0.915,0.061,0.26,-0.133,0.944
2.157,-0.183,0.976,-0.183,0.257,-0.128,0.945
2.168,-0.122,0.793,0.061,0.261,-0.129,0.949
2.171,-0.122,0.976,0.061,0.262,-0.129,0.951
2.181,-0.122,0.793,0.061,0.26,-0.128,0.951
2.19,-0.183,0.793,0.0,0.263,-0.131,0.947
2.196,-0.122,0.854,0.122,0.259,-0.131,0.946
2.203,-0.122,0.793,0.244,0.264,-0.13,0.944
2.206,-0.183,0.732,0.122,0.263,-0.129,0.946
2.22,-0.244,0.976,0.122,0.262,-0.13,0.945
2.231,-0.244,0.915,0.061,0.262,-0.13,0.944
2.242,-0.183,0.732,0.183,0.262,-0.132,0.944
2.256,-0.183,0.854,0.183,0.262,-0.13,0.949
2.259,-0.305,0.671,0.244,0.261,-0.132,0.949
2.266,-0.122,0.671,0.061,0.259,-0.129,0.946
2.281,-0.305,0.915,0.061,0.259,-0.13,0.943
2.291,-0.305,0.976,0.061,0.267,-0.131,0.942
2.294,-0.183,0.793,0.0,0.263,-0.131,0.946
2.305,-0.183,0.793,0.122,0.261,-0.131,0.943
2.316,-0.122,0.793,0.244,0.261,-0.128,0.948
2.319,-0.122,0.793,0.061,0.264,-0.129,0.949
2.326,-0.183,0.854,0.061,0.261,-0.128,0.944
2.329,-0.183,0.854,0.061,0.261,-0.127,0.943
2.344,-0.244,0.793,0.244,0.26,-0.127,0.95
2.351,-0.183,0.671,-0.122,0.258,-0.129,0.952
2.354,-0.305,0.793,0.061,0.261,-0.13,0.953
2.365,-0.061,0.793,0.061,0.261,-0.131,0.943
2.368,-0.366,0.854,0.122,0.264,-0.131,0.947
2.379,-0.183,0.793,0.183,0.259,-0.13,0.948
2.382,-0.183,0.793,0.244,0.259,-0.128,0.944
2.389,-0.061,0.854,0.305,0.259,-0.128,0.951
2.404,-0.061,0.732,-0.061,0.261,-0.132,0.945
2.407,-0.061,0.732,-0.061,0.262,-0.135,0.94
2.414,-0.122,0.671,0.183,0.262,-0.132,0.948
2.417,-0.061,0.793,0.244,0.263,-0.134,0.949
2.428,0.0,0.854,0.183,0.26,-0.131,0.948
2.439,-0.061,0.793,0.122,0.261,-0.13,0.948
2.442,-0.183,0.793,0.061,0.266,-0.133,0.952
2.452,-0.122,0.854,0.244,0.263,-0.129,0.948
2.467,-0.122,0.854,0.183,0.269,-0.13,0.946
2.474,0.0,0.793,0.122,0.263,-0.132,0.943
2.477,0.0,0.732,0.122,0.266,-0.133,0.945
2.491,-0.061,0.732,0.122,0.261,-0.133,0.95
2.502,-0.122,0.915,0.183,0.258,-0.132,0.948
2.505,-0.061,0.976,0.122,0.263,-0.132,0.945
2.513,0.061,0.854,0.183,0.259,-0.129,0.95
2.527,-0.183,0.732,0.0,0.265,-0.13,0.948
2.53,-0.122,0.732,0.061,0.266,-0.128,0.946
