0.0,0.0,0.0
0.028901734104046242,0.04335205796503977,0.0
0.057803468208092484,0.08670085683290496,0.0
0.08670520231213873,0.1300431377514316,0.0
0.11560693641618497,0.17337564235845845,0.0
0.1445086705202312,0.21669511302678263,0.0
0.17341040462427745,0.25999829310905936,0.0
0.2023121387283237,0.30328192718262864,0.0
0.23121387283236994,0.34654276129424955,0.0
0.26011560693641617,0.38977754320472424,0.0
0.2890173410404624,0.43298302263339283,0.0
0.3179190751445087,0.47615595150248136,0.0
0.3468208092485549,0.519293084181284,0.0
0.37572254335260113,0.5623911777301608,0.0
0.4046242774566474,0.6054469921443348,0.0
0.43352601156069365,0.6484572905974659,0.0
0.4624277456647399,0.6914188396849883,0.0
0.4913294797687861,0.7343284096671889,0.0
0.5202312138728323,0.7771827747120117,0.0
0.5491329479768786,0.8199787131375667,0.0
0.5780346820809248,0.8627130076543277,0.0
0.6069364161849711,0.9053824456070015,0.0
0.6358381502890174,0.9479838192160455,0.0
0.6647398843930635,0.9905139258188203,0.0
0.6936416184971098,1.0329695681103592,0.0
0.7225433526011561,1.0753475543837323,0.0
0.7514450867052023,1.1176446987699904,0.0
0.7803468208092486,1.1598578214776725,0.0
0.8092485549132948,1.2019837490318523,0.0
0.838150289017341,1.2440193145127125,0.0
0.8670520231213873,1.2859613577936277,0.0
0.8959537572254335,1.3278067257787307,0.0
0.9248554913294798,1.3695522726399583,0.0
0.953757225433526,1.4111948600535442,0.0
0.9826589595375722,1.4527313574359504,0.0
1.0115606936416184,1.494158642179218,0.0
1.0404624277456647,1.5354735998857154,0.0
1.069364161849711,1.5766731246022707,0.0
1.0982658959537572,1.6177541190536702,0.0
1.1271676300578035,1.6587134948755033,0.0
1.1560693641618496,1.6995481728463373,0.0
1.1849710982658959,1.7402550831192078,0.0
1.2138728323699421,1.780831165452398,0.0
1.2427745664739884,1.8212733694395031,0.0
1.2716763005780347,1.8615786547387505,0.0
1.300578034682081,1.901743991301566,0.0
1.329479768786127,1.9417663596003636,0.0
1.3583815028901733,1.9816427508555483,0.0
1.3872832369942196,2.0213701672617055,0.0
1.416184971098266,2.060945622212971,0.0
1.4450867052023122,2.1003661405275547,0.0
1.4739884393063583,2.139628758671408,0.0
1.5028901734104045,2.1787305249810136,0.0
