0,1,2
0.0,0.0,0.0
3.5505e-06,-2.2545e-06,1.2757499999999998e-05
1.5780000000000002e-06,-1.002e-06,5.67e-06
1.1760000000000003e-06,-7.455000000000001e-07,4.245e-06
2.0940000000000006e-06,-1.3280000000000002e-06,7.55e-06
1.4309999999999987e-06,-9.06999999999999e-07,5.181999999999994e-06
4.196e-06,-2.6239999999999998e-06,1.5077999999999997e-05
1.8330000000000016e-06,-1.150000000000001e-06,6.597000000000005e-06
5.244e-06,-3.29e-06,1.8852e-05
2.358999999999998e-06,-1.4799999999999987e-06,8.482999999999991e-06
2.7445000000000027e-06,-1.7215000000000016e-06,9.890000000000009e-06
6.785999999999993e-06,-4.271999999999996e-06,2.4493999999999976e-05
1.2939000000000015e-05,-8.059500000000008e-06,4.669950000000005e-05
3.91999999999999e-06,-2.4479999999999938e-06,1.4145999999999966e-05
9.430000000000011e-06,-5.862000000000006e-06,3.398000000000004e-05
4.450000000000005e-06,-2.7700000000000027e-06,1.6042000000000017e-05
1.047199999999999e-05,-6.505999999999995e-06,3.774799999999997e-05
5.3685000000000054e-06,-3.3350000000000032e-06,1.935050000000002e-05
1.0473999999999992e-05,-6.507999999999995e-06,3.775399999999997e-05
5.634500000000006e-06,-3.503000000000004e-06,2.028850000000002e-05
1.1004000000000012e-05,-6.840000000000007e-06,3.963600000000004e-05
5.895000000000006e-06,-3.6750000000000038e-06,2.123250000000002e-05
1.3081999999999964e-05,-8.181999999999977e-06,4.719199999999987e-05
1.4130000000000014e-05,-8.808000000000006e-06,5.094200000000004e-05
1.3608000000000013e-05,-8.488000000000006e-06,4.906200000000004e-05
7.195500000000006e-06,-4.493000000000003e-06,2.594700000000002e-05
1.4129999999999963e-05,-8.819999999999977e-06,5.094999999999986e-05
7.4535000000000075e-06,-4.656000000000004e-06,2.6891000000000024e-05
1.620200000000002e-05,-1.0132000000000009e-05,5.850800000000006e-05
2.7144000000000034e-05,-1.689300000000002e-05,9.76305000000001e-05
8.64600000000001e-06,-5.388000000000005e-06,3.113200000000003e-05
1.885199999999995e-05,-1.1759999999999967e-05,6.793999999999981e-05
9.55600000000001e-06,-5.963500000000006e-06,3.444300000000003e-05
3.1774500000000026e-05,-1.989750000000002e-05,0.00011462700000000012
2.0406000000000018e-05,-1.2764000000000012e-05,7.359200000000006e-05
1.0595999999999934e-05,-6.632499999999959e-06,3.820899999999976e-05
1.0465000000000007e-05,-6.549000000000005e-06,3.7738000000000024e-05
2.2514000000000022e-05,-1.4082000000000012e-05,8.111600000000005e-05
1.139200000000001e-05,-7.120000000000006e-06,4.103400000000003e-05
2.251800000000002e-05,-1.4078000000000012e-05,8.112400000000006e-05
