Timestamp,Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2),Gyro x (rad/s),Gyro y (rad/s),Gyro z (rad/s),Beccheggio/Pitch (rad/s),Rollio/Roll (rad/s),Imbardata/Yaw (rad/s),Mag x (microTesla),Mag y (microTesla),Mag z (microTesla),Altitudine (m),Pressione (milliBar)
0.028433837890625,-0.8308461360022426,0.0463291319113224,-1.0607324577361346,-0.2405133694410324,-0.5799416899681091,-0.0177804511040449,0.0663115418414561,0.0709763771499245,2.061993793460592,-8.86641788482666,-20.554595947265625,-34.162689208984375,-0.017648511211659335,1014.5350430873499
0.0385029296875,-0.883352568309009,0.0275747470807284,-0.8835188647866249,-0.1381534934043884,-0.5369110703468323,0.0115383155643939,0.0644103179223922,0.0653258375309929,2.062086630412124,-8.90914249420166,-20.72314453125,-34.544403076171875,-0.017965590847279844,1014.5350797086745
0.048572998046875,-0.919285759216547,-0.0794637781415134,-0.6419394749104976,-0.0494443848729133,-0.4493865668773651,0.0384929701685905,0.0634880455821282,0.0603144587425284,2.0623906630888795,-9.05441665649414,-21.13347816467285,-34.592864990234375,-0.01828270123523511,1014.5351163335508
0.058641845703125,-0.9430041961953044,-0.1639201769385486,-0.344181101694703,0.0117269055917859,-0.3445432782173157,0.0640144869685173,0.0633442384846924,0.0563090027534533,2.062919764860152,-9.41268253326416,-21.67970848083496,-34.698699951171875,-0.018599773182771933,1014.5351529539876
0.068707763671875,-0.9222663824625312,-0.2432564562428742,-0.1037292545437812,0.037283930927515,-0.2676053345203399,0.0886628478765487,0.0636471285078753,0.0531926194287891,2.0636846391558548,-9.750030517578123,-21.83997344970703,-35.074981689453125,-0.018916752873304476,1014.535189563769
0.078777587890625,-0.8926762769713997,-0.3600581775233149,0.1080886187970638,0.0379623919725418,-0.2083001583814621,0.1061048358678817,0.064081914714443,0.0507329569403309,2.064656805908109,-9.982656478881836,-22.266902923583984,-34.8349609375,-0.01923385557317605,1014.5352261877574
0.0888466796875,-0.8309044420607388,-0.4313021165911108,0.2944721911519766,0.0235786586999893,-0.1507963836193084,0.1119523420929908,0.0644624976575999,0.0488387393484027,2.065751436482551,-9.874852180480955,-22.192174911499023,-34.9151611328125,-0.019550935208796562,1014.535262809082
0.09891650390625,-0.762279599450156,-0.4314663672421127,0.4765840775370598,0.0110469115898013,-0.0863752588629722,0.1157470867037773,0.0646903614362251,0.0475748676230686,2.0668938671174435,-10.036236763000488,-21.798419952392575,-34.828521728515625,-0.01986803790866814,1014.5352994330705
0.108985595703125,-0.6367150913257151,-0.4525236221875995,0.5920663137167692,-0.0052231382578611,-0.0333075113594532,0.1222332194447517,0.0647710620417146,0.046899666196218,2.0681031966446435,-9.927335739135742,-21.806713104248047,-34.903594970703125,-0.020185117544288648,1014.5353360543951
0.119055908203125,-0.5484384035881609,-0.4730329609267413,0.6275397781580686,-0.0265002865344285,0.0043312334455549,0.1202608272433281,0.0646631219307431,0.0467013169151981,2.069336994413946,-10.1234712600708,-21.743141174316406,-34.546783447265625,-0.02050223562032761,1014.5353726801594
0.12912451171875,-0.5121873423704877,-0.4505524682451039,0.5597691412240267,-0.0439184233546257,0.0247518196702003,0.1141043901443481,0.0643608697644765,0.0467576647135328,2.070535826793391,-10.124025344848633,-22.014911651611328,-34.85858154296875,-0.02081929987978074,1014.5354092997081
0.139193603515625,-0.4146581480432301,-0.375256404242292,0.4313894295483827,-0.0571437068283557,0.0510089285671711,0.1132867932319641,0.0639050617422908,0.047035350409137,2.0716994165541927,-10.498470306396484,-22.49050712585449,-34.268646240234375,-0.021136379515401246,1014.5354459210328
0.149263671875,-0.2952383166862651,-0.2479012863740324,0.2331266188293695,-0.0490639470517635,0.0852523893117904,0.1101871356368064,0.0634171700564191,0.0476758447178347,2.072844275192694,-10.208954811096191,-22.089717864990234,-35.097869873046875,-0.021453489903356517,1014.5354825459091
0.159332763671875,-0.1645893083717673,-0.1523614027004688,-0.0024222587108612,-0.0223938096314668,0.0824546590447425,0.1058323085308075,0.0630880646956095,0.0484692344766116,2.0739326228168027,-10.312028884887695,-21.803361892700195,-34.9141845703125,-0.021770569538977026,1014.5355191672337
0.169402587890625,-0.0737719597080722,-0.095682141688466,-0.1687000316262245,0.0148893781006336,0.0624628402292728,0.0954025760293006,0.0630999406338353,0.0491440954569415,2.074966513389673,-10.093212127685549,-21.98333168029785,-34.60345458984375,-0.022087672238848607,1014.5355557912221
0.179471923828125,-0.0626703911855816,-0.0364343453627079,-0.2156932534694671,0.0585770346224308,0.0246812887489795,0.0825093910098075,0.0635271487864307,0.0495405357816002,2.075866336135784,-10.302841186523438,-21.90511131286621,-34.544219970703125,-0.022404759562552806,1014.5355924134346
0.189541748046875,-0.0749107910122722,0.0234026490278542,-0.2374859830826521,0.0992727950215339,-0.003667795099318,0.0757944956421852,0.0643968416664293,0.0495402429402367,2.0766325704660096,-10.22884750366211,-22.14044570922852,-34.52215576171875,-0.022721862262424387,1014.5356290374232
0.199610595703125,-0.0444411262076348,0.0820796597283333,-0.23321897328794,0.1337865591049194,-0.0292671006172895,0.0782084688544273,0.0656526564067605,0.0492744780471562,2.077357754334151,-10.256080627441406,-21.96606063842773,-34.37139892578125,-0.0230389342099612,1014.5356656578598
0.2096796875,-0.0445314348395913,0.0982879402726888,-0.1766945375114679,0.1512049585580825,-0.0324343964457511,0.0813376829028129,0.0672020569351304,0.0488141413520952,2.078100964206488,-10.07348918914795,-22.10411834716797,-34.21063232421875,-0.02335601384558171,1014.5357022791844
