epoc (ms),timestamp (+0100),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1739398165665,2025-02-12T23.09.25.665,0.302,0.240,-0.144,0.948
1739398165675,2025-02-12T23.09.25.675,0.312,0.240,-0.144,0.948
1739398165685,2025-02-12T23.09.25.685,0.322,0.242,-0.145,0.950
1739398165695,2025-02-12T23.09.25.695,0.332,0.239,-0.145,0.948
1739398165704,2025-02-12T23.09.25.704,0.341,0.241,-0.146,0.948
1739398165714,2025-02-12T23.09.25.714,0.351,0.238,-0.146,0.946
1739398165725,2025-02-12T23.09.25.725,0.362,0.240,-0.146,0.945
1739398165735,2025-02-12T23.09.25.735,0.372,0.242,-0.146,0.950
1739398165745,2025-02-12T23.09.25.745,0.382,0.241,-0.146,0.951
1739398165755,2025-02-12T23.09.25.755,0.392,0.240,-0.145,0.947
1739398165766,2025-02-12T23.09.25.766,0.403,0.239,-0.144,0.950
1739398165774,2025-02-12T23.09.25.774,0.411,0.241,-0.147,0.949
1739398165785,2025-02-12T23.09.25.785,0.422,0.239,-0.145,0.946
1739398165795,2025-02-12T23.09.25.795,0.432,0.240,-0.145,0.948
1739398165805,2025-02-12T23.09.25.805,0.442,0.239,-0.146,0.949
1739398165815,2025-02-12T23.09.25.815,0.452,0.239,-0.146,0.947
1739398165826,2025-02-12T23.09.25.826,0.463,0.241,-0.147,0.947
1739398165835,2025-02-12T23.09.25.835,0.472,0.239,-0.148,0.948
1739398165845,2025-02-12T23.09.25.845,0.482,0.240,-0.146,0.946
1739398165855,2025-02-12T23.09.25.855,0.492,0.241,-0.147,0.947
1739398165865,2025-02-12T23.09.25.865,0.502,0.242,-0.149,0.947
1739398165876,2025-02-12T23.09.25.876,0.513,0.240,-0.146,0.948
1739398165886,2025-02-12T23.09.25.886,0.523,0.238,-0.144,0.946
1739398165896,2025-02-12T23.09.25.896,0.533,0.242,-0.145,0.946
1739398165906,2025-02-12T23.09.25.906,0.543,0.240,-0.146,0.947
1739398165915,2025-02-12T23.09.25.915,0.552,0.239,-0.147,0.946
1739398165925,2025-02-12T23.09.25.925,0.562,0.241,-0.146,0.948
1739398165936,2025-02-12T23.09.25.936,0.573,0.240,-0.147,0.948
1739398165946,2025-02-12T23.09.25.946,0.583,0.240,-0.145,0.948
1739398165956,2025-02-12T23.09.25.956,0.593,0.240,-0.147,0.948
1739398165966,2025-02-12T23.09.25.966,0.603,0.240,-0.145,0.949
1739398165975,2025-02-12T23.09.25.975,0.612,0.242,-0.146,0.948
1739398165985,2025-02-12T23.09.25.985,0.622,0.242,-0.145,0.950
1739398165996,2025-02-12T23.09.25.996,0.633,0.242,-0.145,0.947
1739398166006,2025-02-12T23.09.26.006,0.643,0.241,-0.146,0.948
1739398166016,2025-02-12T23.09.26.016,0.653,0.243,-0.145,0.948
1739398166026,2025-02-12T23.09.26.026,0.663,0.242,-0.145,0.948
1739398166037,2025-02-12T23.09.26.037,0.674,0.241,-0.146,0.951
1739398166045,2025-02-12T23.09.26.045,0.682,0.242,-0.147,0.950
1739398166056,2025-02-12T23.09.26.056,0.693,0.241,-0.146,0.949
1739398166066,2025-02-12T23.09.26.066,0.703,0.240,-0.146,0.947
1739398166076,2025-02-12T23.09.26.076,0.713,0.238,-0.144,0.947
1739398166086,2025-02-12T23.09.26.086,0.723,0.240,-0.147,0.951
1739398166097,2025-02-12T23.09.26.097,0.734,0.239,-0.148,0.946
1739398166107,2025-02-12T23.09.26.107,0.744,0.240,-0.146,0.947
1739398166116,2025-02-12T23.09.26.116,0.753,0.239,-0.145,0.947
1739398166126,2025-02-12T23.09.26.126,0.763,0.237,-0.145,0.948
1739398166136,2025-02-12T23.09.26.136,0.773,0.240,-0.147,0.949
1739398166147,2025-02-12T23.09.26.147,0.784,0.241,-0.148,0.949
1739398166157,2025-02-12T23.09.26.157,0.794,0.240,-0.145,0.947
1739398166167,2025-02-12T23.09.26.167,0.804,0.241,-0.145,0.947
1739398166176,2025-02-12T23.09.26.176,0.813,0.239,-0.148,0.947
1739398166186,2025-02-12T23.09.26.186,0.823,0.240,-0.146,0.946
1739398166196,2025-02-12T23.09.26.196,0.833,0.242,-0.146,0.949
1739398166207,2025-02-12T23.09.26.207,0.844,0.241,-0.149,0.948
1739398166217,2025-02-12T23.09.26.217,0.854,0.240,-0.147,0.949
1739398166227,2025-02-12T23.09.26.227,0.864,0.239,-0.144,0.948
1739398166237,2025-02-12T23.09.26.237,0.874,0.239,-0.145,0.948
1739398166246,2025-02-12T23.09.26.246,0.883,0.239,-0.146,0.949
1739398166256,2025-02-12T23.09.26.256,0.893,0.241,-0.147,0.946
1739398166267,2025-02-12T23.09.26.267,0.904,0.240,-0.145,0.948
1739398166277,2025-02-12T23.09.26.277,0.914,0.239,-0.146,0.946
1739398166287,2025-02-12T23.09.26.287,0.924,0.241,-0.147,0.946
1739398166297,2025-02-12T23.09.26.297,0.934,0.241,-0.146,0.951
1739398166308,2025-02-12T23.09.26.308,0.945,0.239,-0.146,0.949
1739398166316,2025-02-12T23.09.26.316,0.953,0.241,-0.145,0.948
1739398166327,2025-02-12T23.09.26.327,0.964,0.243,-0.145,0.950
1739398166337,2025-02-12T23.09.26.337,0.974,0.242,-0.144,0.949
1739398166347,2025-02-12T23.09.26.347,0.984,0.240,-0.146,0.947
1739398166357,2025-02-12T23.09.26.357,0.994,0.241,-0.145,0.949
1739398166368,2025-02-12T23.09.26.368,1.005,0.243,-0.147,0.949
1739398166378,2025-02-12T23.09.26.378,1.015,0.242,-0.147,0.948
1739398166387,2025-02-12T23.09.26.387,1.024,0.241,-0.147,0.948
1739398166397,2025-02-12T23.09.26.397,1.034,0.242,-0.148,0.950
1739398166407,2025-02-12T23.09.26.407,1.044,0.242,-0.146,0.948
1739398166418,2025-02-12T23.09.26.418,1.055,0.241,-0.147,0.952
1739398166428,2025-02-12T23.09.26.428,1.065,0.240,-0.146,0.952
1739398166438,2025-02-12T23.09.26.438,1.075,0.243,-0.146,0.949
1739398166447,2025-02-12T23.09.26.447,1.084,0.241,-0.147,0.947
1739398166457,2025-02-12T23.09.26.457,1.094,0.239,-0.146,0.947
1739398166467,2025-02-12T23.09.26.467,1.104,0.240,-0.145,0.948
1739398166478,2025-02-12T23.09.26.478,1.115,0.241,-0.147,0.947
1739398166488,2025-02-12T23.09.26.488,1.125,0.241,-0.147,0.946
1739398166498,2025-02-12T23.09.26.498,1.135,0.242,-0.146,0.948
1739398166508,2025-02-12T23.09.26.508,1.145,0.238,-0.145,0.950
1739398166517,2025-02-12T23.09.26.517,1.154,0.240,-0.146,0.952
1739398166527,2025-02-12T23.09.26.527,1.164,0.239,-0.147,0.949
1739398166538,2025-02-12T23.09.26.538,1.175,0.242,-0.145,0.947
1739398166548,2025-02-12T23.09.26.548,1.185,0.245,-0.145,0.946
1739398166558,2025-02-12T23.09.26.558,1.195,0.240,-0.147,0.947
1739398166568,2025-02-12T23.09.26.568,1.205,0.238,-0.146,0.948
1739398166579,2025-02-12T23.09.26.579,1.216,0.242,-0.146,0.946
1739398166587,2025-02-12T23.09.26.587,1.224,0.241,-0.146,0.948
1739398166598,2025-02-12T23.09.26.598,1.235,0.241,-0.145,0.948
1739398166608,2025-02-12T23.09.26.608,1.245,0.239,-0.145,0.950
1739398166618,2025-02-12T23.09.26.618,1.255,0.241,-0.145,0.950
1739398166628,2025-02-12T23.09.26.628,1.265,0.241,-0.145,0.950
1739398166639,2025-02-12T23.09.26.639,1.276,0.240,-0.146,0.950
1739398166649,2025-02-12T23.09.26.649,1.286,0.238,-0.147,0.948
1739398166658,2025-02-12T23.09.26.658,1.295,0.238,-0.146,0.948
1739398166668,2025-02-12T23.09.26.668,1.305,0.242,-0.146,0.950
1739398166678,2025-02-12T23.09.26.678,1.315,0.239,-0.146,0.948
1739398166689,2025-02-12T23.09.26.689,1.326,0.240,-0.144,0.947
1739398166699,2025-02-12T23.09.26.699,1.336,0.239,-0.146,0.948
1739398166709,2025-02-12T23.09.26.709,1.346,0.240,-0.147,0.950
1739398166719,2025-02-12T23.09.26.719,1.356,0.243,-0.145,0.949
1739398166728,2025-02-12T23.09.26.728,1.365,0.241,-0.145,0.952
1739398166738,2025-02-12T23.09.26.738,1.375,0.241,-0.146,0.947
1739398166749,2025-02-12T23.09.26.749,1.386,0.243,-0.148,0.948
1739398166759,2025-02-12T23.09.26.759,1.396,0.242,-0.145,0.951
1739398166769,2025-02-12T23.09.26.769,1.406,0.239,-0.145,0.949
1739398166779,2025-02-12T23.09.26.779,1.416,0.239,-0.145,0.946
1739398166788,2025-02-12T23.09.26.788,1.425,0.241,-0.146,0.947
1739398166798,2025-02-12T23.09.26.798,1.435,0.241,-0.146,0.950
1739398166809,2025-02-12T23.09.26.809,1.446,0.240,-0.146,0.949
1739398166819,2025-02-12T23.09.26.819,1.456,0.241,-0.145,0.946
1739398166829,2025-02-12T23.09.26.829,1.466,0.241,-0.145,0.947
1739398166839,2025-02-12T23.09.26.839,1.476,0.242,-0.144,0.948
1739398166850,2025-02-12T23.09.26.850,1.487,0.241,-0.145,0.946
1739398166858,2025-02-12T23.09.26.858,1.495,0.241,-0.145,0.947
1739398166869,2025-02-12T23.09.26.869,1.506,0.241,-0.144,0.949
1739398166879,2025-02-12T23.09.26.879,1.516,0.241,-0.146,0.948
1739398166889,2025-02-12T23.09.26.889,1.526,0.242,-0.146,0.949
1739398166899,2025-02-12T23.09.26.899,1.536,0.239,-0.145,0.951
1739398166910,2025-02-12T23.09.26.910,1.547,0.241,-0.145,0.948
1739398166920,2025-02-12T23.09.26.920,1.557,0.239,-0.145,0.946
1739398166929,2025-02-12T23.09.26.929,1.566,0.236,-0.146,0.949
1739398166939,2025-02-12T23.09.26.939,1.576,0.244,-0.146,0.950
1739398166949,2025-02-12T23.09.26.949,1.586,0.240,-0.147,0.946
1739398166960,2025-02-12T23.09.26.960,1.597,0.239,-0.146,0.947
1739398166970,2025-02-12T23.09.26.970,1.607,0.241,-0.146,0.948
1739398166980,2025-02-12T23.09.26.980,1.617,0.243,-0.146,0.948
1739398166990,2025-02-12T23.09.26.990,1.627,0.239,-0.143,0.948
1739398166999,2025-02-12T23.09.26.999,1.636,0.243,-0.146,0.949
1739398167009,2025-02-12T23.09.27.009,1.646,0.241,-0.146,0.949
1739398167020,2025-02-12T23.09.27.020,1.657,0.240,-0.144,0.948
1739398167030,2025-02-12T23.09.27.030,1.667,0.239,-0.145,0.948
1739398167040,2025-02-12T23.09.27.040,1.677,0.243,-0.146,0.944
1739398167050,2025-02-12T23.09.27.050,1.687,0.241,-0.144,0.948
1739398167059,2025-02-12T23.09.27.059,1.696,0.239,-0.146,0.945
1739398167069,2025-02-12T23.09.27.069,1.706,0.241,-0.144,0.947
1739398167080,2025-02-12T23.09.27.080,1.717,0.242,-0.145,0.949
1739398167090,2025-02-12T23.09.27.090,1.727,0.241,-0.145,0.948
1739398167100,2025-02-12T23.09.27.100,1.737,0.242,-0.145,0.948
1739398167110,2025-02-12T23.09.27.110,1.747,0.240,-0.144,0.947
1739398167121,2025-02-12T23.09.27.121,1.758,0.240,-0.146,0.948
1739398167129,2025-02-12T23.09.27.129,1.766,0.239,-0.147,0.951
1739398167140,2025-02-12T23.09.27.140,1.777,0.241,-0.147,0.948
1739398167150,2025-02-12T23.09.27.150,1.787,0.241,-0.147,0.947
1739398167160,2025-02-12T23.09.27.160,1.797,0.241,-0.146,0.946
1739398167170,2025-02-12T23.09.27.170,1.807,0.244,-0.145,0.949
1739398167181,2025-02-12T23.09.27.181,1.818,0.241,-0.146,0.948
1739398167191,2025-02-12T23.09.27.191,1.828,0.242,-0.146,0.949
1739398167201,2025-02-12T23.09.27.201,1.838,0.242,-0.146,0.950
1739398167210,2025-02-12T23.09.27.210,1.847,0.241,-0.146,0.948
1739398167220,2025-02-12T23.09.27.220,1.857,0.242,-0.146,0.949
1739398167231,2025-02-12T23.09.27.231,1.868,0.240,-0.145,0.950
1739398167241,2025-02-12T23.09.27.241,1.878,0.240,-0.145,0.949
1739398167251,2025-02-12T23.09.27.251,1.888,0.241,-0.145,0.950
1739398167261,2025-02-12T23.09.27.261,1.898,0.241,-0.145,0.949
1739398167270,2025-02-12T23.09.27.270,1.907,0.240,-0.146,0.948
1739398167280,2025-02-12T23.09.27.280,1.917,0.240,-0.145,0.950
1739398167291,2025-02-12T23.09.27.291,1.928,0.240,-0.145,0.948
1739398167301,2025-02-12T23.09.27.301,1.938,0.243,-0.147,0.950
1739398167311,2025-02-12T23.09.27.311,1.948,0.241,-0.144,0.950
1739398167321,2025-02-12T23.09.27.321,1.958,0.243,-0.147,0.948
1739398167332,2025-02-12T23.09.27.332,1.969,0.241,-0.146,0.947
1739398167340,2025-02-12T23.09.27.340,1.977,0.241,-0.148,0.950
1739398167351,2025-02-12T23.09.27.351,1.988,0.244,-0.145,0.949
1739398167361,2025-02-12T23.09.27.361,1.998,0.242,-0.145,0.948
1739398167371,2025-02-12T23.09.27.371,2.008,0.238,-0.146,0.950
1739398167381,2025-02-12T23.09.27.381,2.018,0.241,-0.146,0.949
1739398167392,2025-02-12T23.09.27.392,2.029,0.241,-0.146,0.948
1739398167402,2025-02-12T23.09.27.402,2.039,0.242,-0.146,0.948
1739398167412,2025-02-12T23.09.27.412,2.049,0.242,-0.145,0.947
1739398167421,2025-02-12T23.09.27.421,2.058,0.240,-0.146,0.946
1739398167431,2025-02-12T23.09.27.431,2.068,0.238,-0.147,0.947
1739398167441,2025-02-12T23.09.27.441,2.078,0.239,-0.146,0.947
1739398167452,2025-02-12T23.09.27.452,2.089,0.246,-0.147,0.949
1739398167462,2025-02-12T23.09.27.462,2.099,0.242,-0.145,0.950
1739398167472,2025-02-12T23.09.27.472,2.109,0.239,-0.148,0.946
1739398167481,2025-02-12T23.09.27.481,2.118,0.243,-0.146,0.949
1739398167491,2025-02-12T23.09.27.491,2.128,0.237,-0.146,0.947
1739398167501,2025-02-12T23.09.27.501,2.138,0.240,-0.145,0.946
1739398167512,2025-02-12T23.09.27.512,2.149,0.239,-0.145,0.950
1739398167522,2025-02-12T23.09.27.522,2.159,0.239,-0.147,0.949
1739398167532,2025-02-12T23.09.27.532,2.169,0.237,-0.145,0.948
1739398167541,2025-02-12T23.09.27.541,2.178,0.239,-0.146,0.946
1739398167551,2025-02-12T23.09.27.551,2.188,0.241,-0.146,0.946
1739398167562,2025-02-12T23.09.27.562,2.199,0.239,-0.146,0.950
1739398167572,2025-02-12T23.09.27.572,2.209,0.238,-0.145,0.949
1739398167582,2025-02-12T23.09.27.582,2.219,0.243,-0.146,0.948
1739398167592,2025-02-12T23.09.27.592,2.229,0.243,-0.145,0.948
1739398167603,2025-02-12T23.09.27.603,2.240,0.238,-0.145,0.950
1739398167611,2025-02-12T23.09.27.611,2.248,0.239,-0.146,0.950
1739398167622,2025-02-12T23.09.27.622,2.259,0.240,-0.146,0.951
1739398167632,2025-02-12T23.09.27.632,2.269,0.242,-0.146,0.949
1739398167642,2025-02-12T23.09.27.642,2.279,0.240,-0.145,0.948
1739398167652,2025-02-12T23.09.27.652,2.289,0.240,-0.146,0.948
1739398167663,2025-02-12T23.09.27.663,2.300,0.238,-0.146,0.949
1739398167673,2025-02-12T23.09.27.673,2.310,0.240,-0.146,0.952
1739398167682,2025-02-12T23.09.27.682,2.319,0.242,-0.145,0.948
1739398167692,2025-02-12T23.09.27.692,2.329,0.241,-0.145,0.945
1739398167702,2025-02-12T23.09.27.702,2.339,0.243,-0.146,0.949
1739398167712,2025-02-12T23.09.27.712,2.349,0.242,-0.146,0.947
1739398167723,2025-02-12T23.09.27.723,2.360,0.239,-0.146,0.949
1739398167733,2025-02-12T23.09.27.733,2.370,0.237,-0.146,0.947
1739398167742,2025-02-12T23.09.27.742,2.379,0.243,-0.146,0.945
1739398167752,2025-02-12T23.09.27.752,2.389,0.242,-0.145,0.948
1739398167762,2025-02-12T23.09.27.762,2.399,0.241,-0.144,0.949
1739398167772,2025-02-12T23.09.27.772,2.409,0.242,-0.145,0.949
1739398167783,2025-02-12T23.09.27.783,2.420,0.237,-0.146,0.953
1739398167793,2025-02-12T23.09.27.793,2.430,0.239,-0.144,0.951
1739398167803,2025-02-12T23.09.27.803,2.440,0.239,-0.145,0.947
1739398167812,2025-02-12T23.09.27.812,2.449,0.239,-0.146,0.946
1739398167822,2025-02-12T23.09.27.822,2.459,0.242,-0.145,0.948
1739398167833,2025-02-12T23.09.27.833,2.470,0.239,-0.146,0.950
1739398167843,2025-02-12T23.09.27.843,2.480,0.239,-0.144,0.946
1739398167853,2025-02-12T23.09.27.853,2.490,0.240,-0.144,0.948
1739398167863,2025-02-12T23.09.27.863,2.500,0.239,-0.145,0.951
1739398167874,2025-02-12T23.09.27.874,2.511,0.241,-0.144,0.951
1739398167882,2025-02-12T23.09.27.882,2.519,0.240,-0.144,0.949
1739398167893,2025-02-12T23.09.27.893,2.530,0.241,-0.145,0.951
1739398167903,2025-02-12T23.09.27.903,2.540,0.240,-0.147,0.949
1739398167913,2025-02-12T23.09.27.913,2.550,0.240,-0.146,0.944
1739398167923,2025-02-12T23.09.27.923,2.560,0.239,-0.144,0.949
1739398167934,2025-02-12T23.09.27.934,2.571,0.241,-0.145,0.949
1739398167944,2025-02-12T23.09.27.944,2.581,0.243,-0.145,0.949
1739398167953,2025-02-12T23.09.27.953,2.590,0.241,-0.146,0.948
1739398167963,2025-02-12T23.09.27.963,2.600,0.241,-0.141,0.947
1739398167973,2025-02-12T23.09.27.973,2.610,0.239,-0.145,0.948
1739398167983,2025-02-12T23.09.27.983,2.620,0.240,-0.143,0.949
1739398167994,2025-02-12T23.09.27.994,2.631,0.241,-0.146,0.948
1739398168004,2025-02-12T23.09.28.004,2.641,0.240,-0.145,0.948
1739398168013,2025-02-12T23.09.28.013,2.650,0.242,-0.142,0.949
1739398168023,2025-02-12T23.09.28.023,2.660,0.242,-0.146,0.954
1739398168033,2025-02-12T23.09.28.033,2.670,0.240,-0.145,0.948
1739398168043,2025-02-12T23.09.28.043,2.680,0.244,-0.146,0.948
1739398168054,2025-02-12T23.09.28.054,2.691,0.242,-0.142,0.952
1739398168064,2025-02-12T23.09.28.064,2.701,0.239,-0.144,0.946
1739398168074,2025-02-12T23.09.28.074,2.711,0.242,-0.144,0.946
1739398168083,2025-02-12T23.09.28.083,2.720,0.240,-0.146,0.947
1739398168093,2025-02-12T23.09.28.093,2.730,0.241,-0.145,0.949
1739398168104,2025-02-12T23.09.28.104,2.741,0.241,-0.143,0.951
1739398168114,2025-02-12T23.09.28.114,2.751,0.241,-0.144,0.949
1739398168124,2025-02-12T23.09.28.124,2.761,0.239,-0.147,0.951
1739398168134,2025-02-12T23.09.28.134,2.771,0.239,-0.144,0.949
1739398168145,2025-02-12T23.09.28.145,2.782,0.239,-0.144,0.950
1739398168153,2025-02-12T23.09.28.153,2.790,0.242,-0.145,0.948
1739398168164,2025-02-12T23.09.28.164,2.801,0.239,-0.144,0.947
1739398168174,2025-02-12T23.09.28.174,2.811,0.239,-0.144,0.950
1739398168184,2025-02-12T23.09.28.184,2.821,0.240,-0.144,0.945
1739398168194,2025-02-12T23.09.28.194,2.831,0.241,-0.146,0.949
1739398168205,2025-02-12T23.09.28.205,2.842,0.241,-0.146,0.948
1739398168213,2025-02-12T23.09.28.213,2.850,0.237,-0.146,0.948
1739398168224,2025-02-12T23.09.28.224,2.861,0.240,-0.146,0.948
1739398168234,2025-02-12T23.09.28.234,2.871,0.240,-0.146,0.948
1739398168244,2025-02-12T23.09.28.244,2.881,0.243,-0.146,0.947
1739398168254,2025-02-12T23.09.28.254,2.891,0.242,-0.147,0.946
1739398168265,2025-02-12T23.09.28.265,2.902,0.241,-0.143,0.949
1739398168275,2025-02-12T23.09.28.275,2.912,0.243,-0.146,0.950
1739398168284,2025-02-12T23.09.28.284,2.921,0.241,-0.144,0.946
1739398168294,2025-02-12T23.09.28.294,2.931,0.241,-0.142,0.949
1739398168304,2025-02-12T23.09.28.304,2.941,0.241,-0.148,0.950
1739398168314,2025-02-12T23.09.28.314,2.951,0.239,-0.148,0.951
1739398168325,2025-02-12T23.09.28.325,2.962,0.241,-0.146,0.949
1739398168335,2025-02-12T23.09.28.335,2.972,0.240,-0.147,0.948
1739398168345,2025-02-12T23.09.28.345,2.982,0.238,-0.146,0.949
1739398168354,2025-02-12T23.09.28.354,2.991,0.241,-0.147,0.948
1739398168364,2025-02-12T23.09.28.364,3.001,0.240,-0.143,0.948
1739398168375,2025-02-12T23.09.28.375,3.012,0.240,-0.149,0.950
1739398168385,2025-02-12T23.09.28.385,3.022,0.237,-0.147,0.947
1739398168395,2025-02-12T23.09.28.395,3.032,0.241,-0.146,0.950
1739398168405,2025-02-12T23.09.28.405,3.042,0.241,-0.148,0.952
1739398168414,2025-02-12T23.09.28.414,3.051,0.241,-0.142,0.948
1739398168424,2025-02-12T23.09.28.424,3.061,0.244,-0.149,0.951
1739398168435,2025-02-12T23.09.28.435,3.072,0.244,-0.147,0.950
1739398168445,2025-02-12T23.09.28.445,3.082,0.238,-0.145,0.949
1739398168455,2025-02-12T23.09.28.455,3.092,0.238,-0.149,0.949
1739398168465,2025-02-12T23.09.28.465,3.102,0.240,-0.146,0.949
1739398168476,2025-02-12T23.09.28.476,3.113,0.242,-0.146,0.950
1739398168484,2025-02-12T23.09.28.484,3.121,0.240,-0.146,0.948
1739398168495,2025-02-12T23.09.28.495,3.132,0.240,-0.149,0.944
1739398168505,2025-02-12T23.09.28.505,3.142,0.241,-0.150,0.944
1739398168515,2025-02-12T23.09.28.515,3.152,0.240,-0.146,0.948
1739398168525,2025-02-12T23.09.28.525,3.162,0.239,-0.144,0.949
1739398168536,2025-02-12T23.09.28.536,3.173,0.239,-0.147,0.951
1739398168546,2025-02-12T23.09.28.546,3.183,0.242,-0.147,0.949
1739398168555,2025-02-12T23.09.28.555,3.192,0.240,-0.146,0.949
1739398168565,2025-02-12T23.09.28.565,3.202,0.243,-0.146,0.949
1739398168575,2025-02-12T23.09.28.575,3.212,0.240,-0.146,0.947
1739398168585,2025-02-12T23.09.28.585,3.222,0.242,-0.146,0.950
1739398168596,2025-02-12T23.09.28.596,3.233,0.239,-0.147,0.952
1739398168606,2025-02-12T23.09.28.606,3.243,0.242,-0.146,0.953
1739398168616,2025-02-12T23.09.28.616,3.253,0.238,-0.144,0.946
1739398168625,2025-02-12T23.09.28.625,3.262,0.238,-0.146,0.948
1739398168635,2025-02-12T23.09.28.635,3.272,0.241,-0.146,0.951
1739398168646,2025-02-12T23.09.28.646,3.283,0.241,-0.147,0.950
1739398168656,2025-02-12T23.09.28.656,3.293,0.242,-0.146,0.950
1739398168666,2025-02-12T23.09.28.666,3.303,0.240,-0.144,0.948
1739398168676,2025-02-12T23.09.28.676,3.313,0.244,-0.146,0.953
1739398168685,2025-02-12T23.09.28.685,3.322,0.243,-0.145,0.950
1739398168695,2025-02-12T23.09.28.695,3.332,0.242,-0.147,0.950
1739398168706,2025-02-12T23.09.28.706,3.343,0.240,-0.144,0.949
1739398168716,2025-02-12T23.09.28.716,3.353,0.239,-0.147,0.944
1739398168726,2025-02-12T23.09.28.726,3.363,0.239,-0.144,0.948
1739398168736,2025-02-12T23.09.28.736,3.373,0.240,-0.147,0.947
1739398168747,2025-02-12T23.09.28.747,3.384,0.242,-0.146,0.950
1739398168755,2025-02-12T23.09.28.755,3.392,0.240,-0.143,0.949
1739398168766,2025-02-12T23.09.28.766,3.403,0.241,-0.147,0.948
1739398168776,2025-02-12T23.09.28.776,3.413,0.240,-0.146,0.948
1739398168786,2025-02-12T23.09.28.786,3.423,0.238,-0.145,0.947
1739398168796,2025-02-12T23.09.28.796,3.433,0.241,-0.147,0.952
1739398168807,2025-02-12T23.09.28.807,3.444,0.241,-0.146,0.949
1739398168817,2025-02-12T23.09.28.817,3.454,0.240,-0.145,0.951
1739398168826,2025-02-12T23.09.28.826,3.463,0.241,-0.146,0.951
1739398168836,2025-02-12T23.09.28.836,3.473,0.242,-0.145,0.949
1739398168846,2025-02-12T23.09.28.846,3.483,0.241,-0.146,0.951
1739398168856,2025-02-12T23.09.28.856,3.493,0.241,-0.145,0.948
1739398168867,2025-02-12T23.09.28.867,3.504,0.241,-0.144,0.951
1739398168877,2025-02-12T23.09.28.877,3.514,0.240,-0.144,0.949
1739398168887,2025-02-12T23.09.28.887,3.524,0.237,-0.144,0.946
1739398168896,2025-02-12T23.09.28.896,3.533,0.239,-0.146,0.945
1739398168906,2025-02-12T23.09.28.906,3.543,0.239,-0.145,0.943
1739398168917,2025-02-12T23.09.28.917,3.554,0.240,-0.145,0.947
1739398168927,2025-02-12T23.09.28.927,3.564,0.242,-0.146,0.947
1739398168937,2025-02-12T23.09.28.937,3.574,0.241,-0.147,0.947
1739398168947,2025-02-12T23.09.28.947,3.584,0.238,-0.145,0.945
1739398168956,2025-02-12T23.09.28.956,3.593,0.236,-0.143,0.944
1739398168966,2025-02-12T23.09.28.966,3.603,0.243,-0.146,0.948
1739398168977,2025-02-12T23.09.28.977,3.614,0.241,-0.144,0.950
1739398168987,2025-02-12T23.09.28.987,3.624,0.240,-0.148,0.945
1739398168997,2025-02-12T23.09.28.997,3.634,0.240,-0.143,0.950
1739398169007,2025-02-12T23.09.29.007,3.644,0.242,-0.148,0.949
1739398169018,2025-02-12T23.09.29.018,3.655,0.243,-0.145,0.950
1739398169026,2025-02-12T23.09.29.026,3.663,0.240,-0.146,0.947
