epoc (ms),timestamp (+0100),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1739398166960,2025-02-12T23.09.26.960,1.587,-0.183,0.793,0.122
1739398166970,2025-02-12T23.09.26.970,1.597,-0.244,0.732,0.122
1739398166980,2025-02-12T23.09.26.980,1.607,-0.122,0.793,0.122
1739398166990,2025-02-12T23.09.26.990,1.617,-0.061,0.793,0.122
1739398166999,2025-02-12T23.09.26.999,1.626,-0.061,0.854,0.122
1739398167009,2025-02-12T23.09.27.009,1.636,0.061,0.732,0.122
1739398167020,2025-02-12T23.09.27.020,1.647,-0.061,0.793,0.244
1739398167030,2025-02-12T23.09.27.030,1.657,-0.061,0.854,0.183
1739398167040,2025-02-12T23.09.27.040,1.667,0.000,0.854,0.122
1739398167050,2025-02-12T23.09.27.050,1.677,0.000,0.854,0.061
1739398167061,2025-02-12T23.09.27.061,1.688,-0.061,0.915,0.183
1739398167069,2025-02-12T23.09.27.069,1.696,0.000,0.915,0.244
1739398167080,2025-02-12T23.09.27.080,1.707,-0.061,0.854,0.122
1739398167090,2025-02-12T23.09.27.090,1.717,0.000,0.793,0.061
1739398167100,2025-02-12T23.09.27.100,1.727,-0.061,0.793,0.183
1739398167110,2025-02-12T23.09.27.110,1.737,0.000,0.793,0.183
1739398167121,2025-02-12T23.09.27.121,1.748,0.061,0.854,0.183
1739398167129,2025-02-12T23.09.27.129,1.756,0.061,0.793,0.122
1739398167140,2025-02-12T23.09.27.140,1.767,0.000,0.793,0.122
1739398167150,2025-02-12T23.09.27.150,1.777,0.000,0.793,0.061
1739398167160,2025-02-12T23.09.27.160,1.787,0.122,0.793,0.061
1739398167170,2025-02-12T23.09.27.170,1.797,0.061,0.854,0.122
1739398167181,2025-02-12T23.09.27.181,1.808,0.061,0.793,0.183
1739398167191,2025-02-12T23.09.27.191,1.818,0.061,0.793,0.122
1739398167201,2025-02-12T23.09.27.201,1.828,0.061,0.854,0.183
1739398167210,2025-02-12T23.09.27.210,1.837,0.000,0.854,0.122
1739398167220,2025-02-12T23.09.27.220,1.847,0.000,0.732,0.122
1739398167231,2025-02-12T23.09.27.231,1.858,0.122,0.854,0.122
1739398167241,2025-02-12T23.09.27.241,1.868,0.000,0.915,0.122
1739398167251,2025-02-12T23.09.27.251,1.878,0.000,0.915,0.061
1739398167261,2025-02-12T23.09.27.261,1.888,-0.061,0.854,0.183
1739398167270,2025-02-12T23.09.27.270,1.897,-0.061,0.854,0.122
1739398167280,2025-02-12T23.09.27.280,1.907,-0.061,0.915,0.061
1739398167291,2025-02-12T23.09.27.291,1.918,-0.122,0.915,0.183
1739398167301,2025-02-12T23.09.27.301,1.928,-0.244,0.793,0.183
1739398167311,2025-02-12T23.09.27.311,1.938,-0.122,0.793,0.183
1739398167321,2025-02-12T23.09.27.321,1.948,-0.183,0.854,0.122
1739398167332,2025-02-12T23.09.27.332,1.959,-0.244,0.793,0.183
1739398167340,2025-02-12T23.09.27.340,1.967,-0.305,0.793,0.122
1739398167351,2025-02-12T23.09.27.351,1.978,-0.244,0.854,0.061
1739398167361,2025-02-12T23.09.27.361,1.988,-0.183,0.793,0.061
1739398167371,2025-02-12T23.09.27.371,1.998,-0.305,0.793,0.122
1739398167381,2025-02-12T23.09.27.381,2.008,-0.305,0.793,0.061
1739398167392,2025-02-12T23.09.27.392,2.019,-0.183,0.915,0.061
1739398167402,2025-02-12T23.09.27.402,2.029,-0.183,0.915,0.183
1739398167412,2025-02-12T23.09.27.412,2.039,-0.244,0.915,0.122
1739398167421,2025-02-12T23.09.27.421,2.048,-0.244,0.854,0.122
1739398167431,2025-02-12T23.09.27.431,2.058,-0.122,0.854,0.122
1739398167441,2025-02-12T23.09.27.441,2.068,-0.122,0.793,0.061
1739398167452,2025-02-12T23.09.27.452,2.079,-0.244,0.732,0.122
1739398167462,2025-02-12T23.09.27.462,2.089,-0.183,0.854,0.183
1739398167472,2025-02-12T23.09.27.472,2.099,-0.244,0.854,0.122
1739398167481,2025-02-12T23.09.27.481,2.108,-0.061,0.793,0.122
1739398167491,2025-02-12T23.09.27.491,2.118,-0.122,0.854,0.183
1739398167501,2025-02-12T23.09.27.501,2.128,-0.122,0.732,0.122
1739398167512,2025-02-12T23.09.27.512,2.139,0.000,0.854,0.061
1739398167522,2025-02-12T23.09.27.522,2.149,0.000,0.854,0.183
1739398167532,2025-02-12T23.09.27.532,2.159,0.000,0.854,0.183
1739398167541,2025-02-12T23.09.27.541,2.168,0.000,0.915,0.122
1739398167551,2025-02-12T23.09.27.551,2.178,0.122,0.976,0.122
1739398167562,2025-02-12T23.09.27.562,2.189,0.000,0.854,0.122
1739398167572,2025-02-12T23.09.27.572,2.199,0.061,0.793,0.122
1739398167582,2025-02-12T23.09.27.582,2.209,0.061,0.854,0.183
1739398167592,2025-02-12T23.09.27.592,2.219,0.122,0.793,0.061
1739398167603,2025-02-12T23.09.27.603,2.230,0.000,0.732,0.122
1739398167611,2025-02-12T23.09.27.611,2.238,0.000,0.793,0.122
1739398167622,2025-02-12T23.09.27.622,2.249,0.122,0.854,0.061
1739398167632,2025-02-12T23.09.27.632,2.259,0.061,0.854,0.061
1739398167642,2025-02-12T23.09.27.642,2.269,0.061,0.793,0.122
1739398167652,2025-02-12T23.09.27.652,2.279,0.000,0.793,0.122
1739398167663,2025-02-12T23.09.27.663,2.290,0.061,0.793,0.061
1739398167673,2025-02-12T23.09.27.673,2.300,0.061,0.854,0.183
1739398167682,2025-02-12T23.09.27.682,2.309,0.061,0.793,0.183
1739398167692,2025-02-12T23.09.27.692,2.319,0.000,0.793,0.183
1739398167702,2025-02-12T23.09.27.702,2.329,0.000,0.793,0.183
1739398167712,2025-02-12T23.09.27.712,2.339,0.000,0.854,0.061
1739398167723,2025-02-12T23.09.27.723,2.350,0.061,0.793,0.122
1739398167733,2025-02-12T23.09.27.733,2.360,-0.061,0.793,0.183
1739398167742,2025-02-12T23.09.27.742,2.369,0.000,0.915,0.183
1739398167752,2025-02-12T23.09.27.752,2.379,0.000,0.915,0.122
1739398167762,2025-02-12T23.09.27.762,2.389,0.000,0.854,0.183
1739398167772,2025-02-12T23.09.27.772,2.399,0.061,0.854,0.122
1739398167783,2025-02-12T23.09.27.783,2.410,0.061,0.915,0.061
1739398167793,2025-02-12T23.09.27.793,2.420,0.000,0.854,0.061
1739398167803,2025-02-12T23.09.27.803,2.430,0.000,0.854,0.122
1739398167812,2025-02-12T23.09.27.812,2.439,0.000,0.793,0.122
1739398167822,2025-02-12T23.09.27.822,2.449,0.122,0.793,0.122
1739398167833,2025-02-12T23.09.27.833,2.460,0.183,0.793,0.061
1739398167843,2025-02-12T23.09.27.843,2.470,0.061,0.854,0.122
1739398167853,2025-02-12T23.09.27.853,2.480,0.061,0.793,0.122
1739398167863,2025-02-12T23.09.27.863,2.490,0.000,0.793,0.061
1739398167874,2025-02-12T23.09.27.874,2.501,0.000,0.854,0.061
1739398167882,2025-02-12T23.09.27.882,2.509,0.061,0.854,0.061
1739398167893,2025-02-12T23.09.27.893,2.520,0.000,0.854,0.122
1739398167903,2025-02-12T23.09.27.903,2.530,0.061,0.732,0.183
1739398167913,2025-02-12T23.09.27.913,2.540,0.122,0.732,0.183
1739398167923,2025-02-12T23.09.27.923,2.550,0.183,0.854,0.122
1739398167934,2025-02-12T23.09.27.934,2.561,0.061,0.854,0.122
1739398167944,2025-02-12T23.09.27.944,2.571,0.061,0.854,0.122
1739398167953,2025-02-12T23.09.27.953,2.580,0.122,0.793,0.183
1739398167963,2025-02-12T23.09.27.963,2.590,0.000,0.915,0.183
1739398167973,2025-02-12T23.09.27.973,2.600,-0.061,0.915,0.122
1739398167983,2025-02-12T23.09.27.983,2.610,0.000,0.854,0.061
1739398167994,2025-02-12T23.09.27.994,2.621,0.000,0.793,0.122
1739398168004,2025-02-12T23.09.28.004,2.631,0.061,0.793,0.122
1739398168013,2025-02-12T23.09.28.013,2.640,-0.122,0.793,0.000
1739398168023,2025-02-12T23.09.28.023,2.650,-0.183,0.854,0.061
1739398168033,2025-02-12T23.09.28.033,2.660,0.000,0.915,0.061
1739398168043,2025-02-12T23.09.28.043,2.670,-0.183,0.732,0.122
1739398168054,2025-02-12T23.09.28.054,2.681,-0.183,0.915,0.122
1739398168064,2025-02-12T23.09.28.064,2.691,-0.305,0.854,0.122
1739398168074,2025-02-12T23.09.28.074,2.701,-0.122,0.854,0.122
1739398168083,2025-02-12T23.09.28.083,2.710,-0.244,0.793,0.061
1739398168093,2025-02-12T23.09.28.093,2.720,-0.244,0.793,0.061
1739398168104,2025-02-12T23.09.28.104,2.731,-0.122,0.854,0.122
1739398168114,2025-02-12T23.09.28.114,2.741,-0.244,0.854,0.183
1739398168124,2025-02-12T23.09.28.124,2.751,-0.305,0.793,0.122
1739398168134,2025-02-12T23.09.28.134,2.761,-0.305,0.793,0.122
1739398168145,2025-02-12T23.09.28.145,2.772,-0.305,0.854,0.122
1739398168153,2025-02-12T23.09.28.153,2.780,-0.305,0.854,0.122
1739398168164,2025-02-12T23.09.28.164,2.791,-0.305,0.854,0.061
1739398168174,2025-02-12T23.09.28.174,2.801,-0.366,0.854,0.000
1739398168184,2025-02-12T23.09.28.184,2.811,-0.427,0.854,0.122
1739398168194,2025-02-12T23.09.28.194,2.821,-0.488,0.854,0.183
1739398168205,2025-02-12T23.09.28.205,2.832,-0.488,0.915,0.122
1739398168213,2025-02-12T23.09.28.213,2.840,-0.488,0.854,0.122
1739398168224,2025-02-12T23.09.28.224,2.851,-0.305,0.854,0.183
1739398168234,2025-02-12T23.09.28.234,2.861,-0.427,0.793,0.183
1739398168244,2025-02-12T23.09.28.244,2.871,-0.488,0.854,0.061
1739398168254,2025-02-12T23.09.28.254,2.881,-0.366,0.976,0.122
1739398168265,2025-02-12T23.09.28.265,2.892,-0.305,0.854,0.183
1739398168275,2025-02-12T23.09.28.275,2.902,-0.366,0.854,0.122
1739398168284,2025-02-12T23.09.28.284,2.911,-0.366,0.854,0.061
1739398168294,2025-02-12T23.09.28.294,2.921,-0.488,0.793,0.183
1739398168304,2025-02-12T23.09.28.304,2.931,-0.671,0.732,0.183
1739398168314,2025-02-12T23.09.28.314,2.941,-0.366,0.793,0.122
1739398168325,2025-02-12T23.09.28.325,2.952,-0.183,0.793,0.183
1739398168335,2025-02-12T23.09.28.335,2.962,-0.305,0.671,0.183
1739398168345,2025-02-12T23.09.28.345,2.972,-0.427,0.854,0.183
1739398168354,2025-02-12T23.09.28.354,2.981,-0.427,0.732,0.244
1739398168364,2025-02-12T23.09.28.364,2.991,-0.244,0.793,0.183
1739398168375,2025-02-12T23.09.28.375,3.002,-0.366,0.854,0.122
1739398168385,2025-02-12T23.09.28.385,3.012,-0.244,0.854,0.122
1739398168395,2025-02-12T23.09.28.395,3.022,-0.366,0.854,0.061
1739398168405,2025-02-12T23.09.28.405,3.032,-0.244,0.854,0.122
1739398168416,2025-02-12T23.09.28.416,3.043,-0.183,0.854,0.122
1739398168424,2025-02-12T23.09.28.424,3.051,-0.244,0.793,0.061
1739398168435,2025-02-12T23.09.28.435,3.062,-0.183,0.854,0.061
1739398168445,2025-02-12T23.09.28.445,3.072,-0.061,0.854,0.122
1739398168455,2025-02-12T23.09.28.455,3.082,-0.061,0.793,0.122
1739398168465,2025-02-12T23.09.28.465,3.092,-0.183,0.854,0.122
1739398168476,2025-02-12T23.09.28.476,3.103,-0.122,0.915,0.061
1739398168484,2025-02-12T23.09.28.484,3.111,-0.061,0.854,0.061
1739398168495,2025-02-12T23.09.28.495,3.122,-0.122,0.854,0.122
1739398168505,2025-02-12T23.09.28.505,3.132,-0.061,0.915,0.122
1739398168515,2025-02-12T23.09.28.515,3.142,0.000,0.854,0.000
1739398168525,2025-02-12T23.09.28.525,3.152,0.000,0.854,0.061
1739398168536,2025-02-12T23.09.28.536,3.163,0.000,0.793,0.122
1739398168546,2025-02-12T23.09.28.546,3.173,0.061,0.915,0.122
1739398168555,2025-02-12T23.09.28.555,3.182,0.122,0.793,0.183
1739398168565,2025-02-12T23.09.28.565,3.192,0.000,0.732,0.122
1739398168575,2025-02-12T23.09.28.575,3.202,0.000,0.854,0.122
1739398168585,2025-02-12T23.09.28.585,3.212,0.122,0.854,0.061
1739398168596,2025-02-12T23.09.28.596,3.223,0.061,0.854,0.061
1739398168606,2025-02-12T23.09.28.606,3.233,0.000,0.793,0.183
1739398168616,2025-02-12T23.09.28.616,3.243,0.122,0.915,0.122
1739398168625,2025-02-12T23.09.28.625,3.252,0.061,0.915,0.061
1739398168635,2025-02-12T23.09.28.635,3.262,0.122,0.854,0.061
1739398168646,2025-02-12T23.09.28.646,3.273,0.061,0.854,0.122
1739398168656,2025-02-12T23.09.28.656,3.283,0.061,0.732,0.244
1739398168666,2025-02-12T23.09.28.666,3.293,0.122,0.854,0.244
1739398168676,2025-02-12T23.09.28.676,3.303,0.122,0.793,0.183
1739398168687,2025-02-12T23.09.28.687,3.314,0.061,0.915,0.061
1739398168695,2025-02-12T23.09.28.695,3.322,0.000,0.915,0.061
1739398168706,2025-02-12T23.09.28.706,3.333,0.183,0.915,0.183
1739398168716,2025-02-12T23.09.28.716,3.343,0.122,0.854,0.183
1739398168726,2025-02-12T23.09.28.726,3.353,0.183,0.854,0.183
1739398168736,2025-02-12T23.09.28.736,3.363,0.061,0.854,0.244
1739398168747,2025-02-12T23.09.28.747,3.374,0.061,0.854,0.122
1739398168757,2025-02-12T23.09.28.757,3.384,0.061,0.976,0.061
1739398168766,2025-02-12T23.09.28.766,3.393,0.000,0.915,0.122
1739398168776,2025-02-12T23.09.28.776,3.403,0.000,0.854,0.061
1739398168786,2025-02-12T23.09.28.786,3.413,-0.061,0.915,0.122
1739398168796,2025-02-12T23.09.28.796,3.423,-0.122,0.854,0.122
1739398168807,2025-02-12T23.09.28.807,3.434,0.000,0.854,0.122
1739398168817,2025-02-12T23.09.28.817,3.444,0.000,0.854,0.183
1739398168826,2025-02-12T23.09.28.826,3.453,-0.122,0.915,0.122
1739398168836,2025-02-12T23.09.28.836,3.463,-0.061,0.854,0.061
1739398168846,2025-02-12T23.09.28.846,3.473,-0.183,0.854,0.122
1739398168856,2025-02-12T23.09.28.856,3.483,-0.244,0.854,0.061
1739398168867,2025-02-12T23.09.28.867,3.494,-0.183,0.915,0.183
1739398168877,2025-02-12T23.09.28.877,3.504,-0.183,0.915,0.122
1739398168887,2025-02-12T23.09.28.887,3.514,-0.183,0.976,0.183
1739398168896,2025-02-12T23.09.28.896,3.523,-0.244,0.976,0.122
1739398168906,2025-02-12T23.09.28.906,3.533,-0.305,0.915,0.122
1739398168917,2025-02-12T23.09.28.917,3.544,-0.183,0.854,0.061
1739398168927,2025-02-12T23.09.28.927,3.554,-0.122,0.915,0.122
1739398168937,2025-02-12T23.09.28.937,3.564,-0.183,0.854,0.122
1739398168947,2025-02-12T23.09.28.947,3.574,-0.183,0.854,0.122
1739398168958,2025-02-12T23.09.28.958,3.585,-0.183,0.976,0.244
1739398168966,2025-02-12T23.09.28.966,3.593,-0.122,0.793,0.183
1739398168977,2025-02-12T23.09.28.977,3.604,-0.122,0.793,0.183
1739398168987,2025-02-12T23.09.28.987,3.614,-0.244,0.854,0.122
1739398168997,2025-02-12T23.09.28.997,3.624,-0.122,0.854,0.122
1739398169007,2025-02-12T23.09.29.007,3.634,-0.183,0.793,0.122
1739398169018,2025-02-12T23.09.29.018,3.645,-0.122,0.793,0.122
1739398169028,2025-02-12T23.09.29.028,3.655,-0.244,0.854,0.122
1739398169037,2025-02-12T23.09.29.037,3.664,-0.305,0.793,0.000
1739398169047,2025-02-12T23.09.29.047,3.674,-0.122,0.854,0.000
1739398169057,2025-02-12T23.09.29.057,3.684,-0.122,0.793,0.061
