time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1739817455399987500,0.021987548828125,2.253915778433731,0.015756039046639088,-0.9020256524071891,0.08447341356784402,-0.42646058407058657,-0.06506033814356804,0.10412156224596104
1739817455410059500,0.0320595703125,2.2570368536682954,0.015059505144352583,-0.9026474662161464,0.08414943021665901,-0.4249709043780131,-0.06633534157248558,0.10716012706951554
1739817455420131300,0.04213134765625,2.2596979553373373,0.014033638958835139,-0.9031672740489434,0.08324029327931552,-0.42369970415897024,-0.06760463828284143,0.11044891985891558
1739817455430202400,0.052202392578125,2.2620195866296786,0.012717061847893476,-0.9036117523595723,0.08176655786654773,-0.4225968542450354,-0.06881735551997159,0.11386585565917297
1739817455440274400,0.0622744140625,2.2640806609854507,0.011328149780915203,-0.9039960313656674,0.08016141817167609,-0.4216159355174642,-0.07002106870664013,0.11731418612760067
1739817455450346500,0.072346435546875,2.265897302760146,0.009957861991050669,-0.9043253208892923,0.07856105078106104,-0.4207491352364789,-0.07118185759996559,0.12065612575324026
1739817455460417500,0.08241748046875,2.2674859557304066,0.00862290533624654,-0.9046038261277375,0.07699706867842494,-0.4199883927156357,-0.07230069971765926,0.12388054906056706
1739817455470489600,0.092489501953125,2.2688830644294775,0.007255021224631196,-0.9048403453259839,0.07531811220165983,-0.4193227308454241,-0.07334652112609542,0.12699043732772905
1739817455480561400,0.1025615234375,2.2701921769257765,0.0058576108995655185,-0.9050560497664356,0.07354092894629743,-0.4187039133469421,-0.07433837063428644,0.1300216147296325
1739817455490633500,0.112633544921875,2.271416938519807,0.004520412146425625,-0.90525014856288,0.07188807743234045,-0.41812054818534883,-0.0753459643750146,0.13302572321085215
1739817455500704500,0.12270458984375,2.2724862548118496,0.003326016216252906,-0.9054062541125102,0.07057755810494284,-0.41759421896602333,-0.07644311255268277,0.13606575668587517
1739817455510776600,0.132776611328125,2.2733300258246745,0.0023202014818825495,-0.9055075010878859,0.06977044533853367,-0.41714654653128547,-0.07771496994256373,0.13925690172801616
1739817455520848600,0.1428486328125,2.273969239298467,0.0016217355041982556,-0.9055585003071535,0.06972890417039436,-0.41675651725648993,-0.07921658745362155,0.14260158499651704
1739817455530919400,0.15291943359375,2.274529193430149,0.0012798261661850577,-0.905587830964152,0.07051540328410019,-0.4163653951054474,-0.08092550118626195,0.14602292829214175
1739817455540991500,0.162991455078125,2.275049212861354,0.0012798754863339362,-0.9056075425980845,0.07203340245683705,-0.41596141618179244,-0.08276174794341366,0.14938961001856838
1739817455551063600,0.1730634765625,2.2755453353705124,0.0015299000085607242,-0.9056241694012813,0.07402771145342005,-0.415549703451909,-0.08462248644231979,0.1525923204874477
1739817455561134600,0.183134521484375,2.275993446777717,0.0018736217202645585,-0.9056329567462565,0.07615944305328919,-0.4151547061393166,-0.08644071458201288,0.15563902734343257
1739817455571206700,0.19320654296875,2.2763583474287765,0.0022605259438560495,-0.9056302927264013,0.07826517807442504,-0.4148036822314263,-0.08812840160394869,0.1584098347354569
