time,seconds_elapsed,relativeAltitude,pressure
1739555411368234200,-0.545765869140625,0,1009.2924499511719
1739555412371244300,0.457244384765625,-0.01056671142578125,1009.2936706542969
1739555413373406200,1.45940625,-0.0158538818359375,1009.2940521240234
1739555414376447200,2.462447265625,-0.02378082275390625,1009.2949676513672
1739555415383443200,3.469443115234375,-0.05548858642578125,1009.2987823486328
1739555416388955100,4.474955078125,-0.060771942138671875,1009.2994689941406
1739555416934895400,5.020895263671875,-0.060771942138671875,1009.2994689941406
1739555417938603300,6.024603271484375,-0.03963470458984375,1009.2970275878906
1739555418940536300,7.026536376953125,0.03963470458984375,1009.2874908447266
1739555419944038100,8.0300380859375,0.13740158081054688,1009.2758178710938
1739555420951031300,9.03703125,0.23516845703125,1009.2641448974609
1739555421957965000,10.043965087890625,0.3144378662109375,1009.2546844482422
1739555422964242200,11.0502421875,0.3646430969238281,1009.2484283447266
1739555423966398200,12.052398193359375,0.3884239196777344,1009.2456817626953
1739555424968899300,13.0548994140625,0.4095611572265625,1009.2432403564453
1739555425975887400,14.061887451171875,0.4122047424316406,1009.2427825927734
1739555426982890200,15.06889013671875,0.4914741516113281,1009.2334747314453
1739555427986636300,16.07263623046875,0.61566162109375,1009.2184448242188
1739555428988628200,17.074628173828124,0.7477798461914062,1009.2028045654297
1739555429992931000,18.07893115234375,0.945953369140625,1009.1791534423828
1739555430997423000,19.083423095703125,1.1705474853515625,1009.1522216796875
1739555431999517200,20.08551708984375,1.3713645935058594,1009.1281127929688
1739555433004258000,21.090258056640625,1.5853919982910156,1009.1024017333984
1739555434006375400,22.09237548828125,1.7967796325683594,1009.0772247314453
1739555435008596200,23.09459619140625,1.960601806640625,1009.0574645996094
1739555436015583200,24.101583251953127,2.058368682861328,1009.0459442138672
1739555437022580200,25.108580322265624,2.2010536193847656,1009.0286254882812
1739555438029544200,26.115544189453125,2.2723960876464844,1009.0200805664062
1739555439034025200,27.120025146484377,2.417724609375,1009.0029144287109
1739555440040987100,28.126987060546874,2.586833953857422,1008.9826202392578
1739555441043135200,29.12913525390625,2.769153594970703,1008.9605712890625
1739555442047443200,30.133443115234375,3.020172119140625,1008.9307403564453
1739555443054420200,31.140420166015623,3.2659072875976562,1008.9012908935547
1739555444061414100,32.1474140625,3.4825782775878906,1008.8754272460938
1739555445063650000,33.149650146484376,3.6913223266601562,1008.8502502441406
1739555446065938200,34.15193823242188,3.8630714416503906,1008.8298034667969
1739555447072320300,35.1583203125,3.9687652587890625,1008.8172149658203
